DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-04-06 00:00:00;1;1;0;0;0;2;0;2;0;2;0
2020-04-06 00:15:00;2;0;0;0;0;0;4;0;1;1;0
2020-04-06 00:30:00;0;0;0;0;0;3;4;3;2;4;0
2020-04-06 00:45:00;5;0;0;0;0;3;4;3;0;4;0
2020-04-06 01:00:00;5;1;1;0;0;1;3;1;4;5;0
2020-04-06 01:15:00;4;3;2;0;0;4;3;4;0;1;0
2020-04-06 01:30:00;3;1;3;0;0;1;2;1;1;4;0
2020-04-06 01:45:00;3;0;0;0;0;2;2;2;1;3;0
2020-04-06 02:00:00;3;3;3;0;0;5;2;5;0;0;0
2020-04-06 02:15:00;3;1;1;0;0;3;2;3;0;3;0
2020-04-06 02:30:00;2;0;1;0;0;4;5;4;4;4;0
2020-04-06 02:45:00;2;1;1;0;0;4;1;4;0;2;0
2020-04-06 03:00:00;1;0;1;0;0;3;1;3;3;4;0
2020-04-06 03:15:00;3;0;0;0;0;3;0;3;0;0;0
2020-04-06 03:30:00;6;2;2;0;0;4;1;4;2;1;0
2020-04-06 03:45:00;4;3;4;1;0;2;2;2;1;2;0
2020-04-06 04:00:00;4;1;1;0;0;5;4;5;1;2;0
2020-04-06 04:15:00;5;1;1;0;0;4;4;4;3;3;0
2020-04-06 04:30:00;7;1;1;0;0;7;2;7;2;4;0
2020-04-06 04:45:00;7;3;2;0;0;8;4;8;2;2;0
2020-04-06 05:00:00;15;3;2;0;0;9;2;9;2;5;0
2020-04-06 05:15:00;32;2;2;0;0;21;6;21;3;4;0
2020-04-06 05:30:00;53;4;1;0;0;34;3;34;2;4;0
2020-04-06 05:45:00;49;0;0;0;0;31;10;32;3;5;0
2020-04-06 06:00:00;50;3;2;0;0;41;4;41;3;10;0
2020-04-06 06:15:00;71;6;5;0;0;42;13;42;3;3;0
2020-04-06 06:30:00;123;4;3;0;1;53;15;53;11;5;0
2020-04-06 06:45:00;132;3;1;0;0;42;11;41;9;2;0
2020-04-06 07:00:00;107;1;1;0;0;35;10;34;10;3;0
2020-04-06 07:15:00;126;2;1;0;3;39;16;39;7;6;0
2020-04-06 07:30:00;117;2;0;0;2;44;20;44;5;10;0
2020-04-06 07:45:00;116;4;2;0;0;40;16;40;14;7;0
2020-04-06 08:00:00;80;3;1;0;1;43;13;44;9;9;0
2020-04-06 08:15:00;64;1;2;0;0;45;19;45;14;7;0
2020-04-06 08:30:00;71;5;3;0;1;39;15;40;17;16;0
2020-04-06 08:45:00;83;3;3;0;3;39;23;39;16;8;2
2020-04-06 09:00:00;70;5;1;0;3;53;29;53;20;9;0
2020-04-06 09:15:00;52;3;0;1;2;55;23;54;24;19;0
2020-04-06 09:30:00;74;3;3;0;1;43;34;43;22;13;0
2020-04-06 09:45:00;83;4;1;0;1;47;38;47;40;19;0
2020-04-06 10:00:00;73;1;0;3;4;63;25;64;24;19;0
2020-04-06 10:15:00;80;3;0;0;0;53;22;53;46;11;1
2020-04-06 10:30:00;67;3;2;0;2;53;25;52;24;16;0
2020-04-06 10:45:00;68;2;0;0;0;58;37;56;37;15;0
2020-04-06 11:00:00;60;6;6;0;2;66;29;67;36;29;0
2020-04-06 11:15:00;70;0;0;0;0;51;29;50;28;22;0
2020-04-06 11:30:00;63;3;1;0;2;61;30;62;24;8;1
2020-04-06 11:45:00;67;1;0;0;1;58;23;57;18;14;0
2020-04-06 12:00:00;52;3;2;1;1;74;14;74;28;9;0
2020-04-06 12:15:00;66;2;2;0;1;67;34;68;23;12;1
2020-04-06 12:30:00;66;4;4;0;0;62;32;62;32;12;0
2020-04-06 12:45:00;60;3;0;1;4;62;26;61;27;12;2
2020-04-06 13:00:00;57;0;0;1;0;59;28;60;24;8;0
2020-04-06 13:15:00;80;3;0;0;1;49;18;48;28;13;0
2020-04-06 13:30:00;54;0;0;0;0;63;17;63;26;4;0
2020-04-06 13:45:00;77;6;5;1;1;64;28;65;19;12;0
2020-04-06 14:00:00;70;6;4;2;3;70;18;69;23;17;0
2020-04-06 14:15:00;81;6;2;2;2;110;13;110;8;6;0
2020-04-06 14:30:00;63;7;2;0;0;72;18;71;19;10;1
2020-04-06 14:45:00;67;6;0;0;5;68;14;69;16;7;2
2020-04-06 15:00:00;54;6;2;0;3;79;14;78;12;9;0
2020-04-06 15:15:00;68;3;1;0;0;68;15;69;14;6;0
2020-04-06 15:30:00;79;0;0;0;4;79;14;79;10;2;1
2020-04-06 15:45:00;79;2;1;1;1;92;11;92;10;5;21
2020-04-06 16:00:00;76;4;4;1;1;122;15;122;15;6;1
2020-04-06 16:15:00;76;6;5;0;0;98;9;97;10;8;0
2020-04-06 16:30:00;63;9;2;1;0;148;11;127;9;12;1
2020-04-06 16:45:00;80;6;2;0;2;99;11;98;8;7;1
2020-04-06 17:00:00;48;3;3;0;0;124;14;124;17;6;1
2020-04-06 17:15:00;65;3;2;1;3;96;12;97;9;4;2
