DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-10-24 00:00:00;9;8;2;0;0;9;6;1
2020-10-24 00:15:00;15;9;4;1;2;7;22;7
2020-10-24 00:30:00;8;15;5;3;1;9;17;6
2020-10-24 00:45:00;11;18;7;0;0;6;13;7
2020-10-24 01:00:00;4;8;4;2;0;6;12;6
2020-10-24 01:15:00;3;8;5;0;1;9;11;7
2020-10-24 01:30:00;2;5;2;0;0;6;8;1
2020-10-24 01:45:00;4;5;3;1;1;4;8;4
2020-10-24 02:00:00;11;4;0;0;0;3;1;1
2020-10-24 02:15:00;8;7;0;1;0;4;9;6
2020-10-24 02:30:00;6;2;1;0;0;1;5;0
2020-10-24 02:45:00;5;6;2;0;0;3;5;3
2020-10-24 03:00:00;3;3;2;0;0;1;8;11
2020-10-24 03:15:00;3;3;1;1;0;1;8;6
2020-10-24 03:30:00;5;7;1;0;0;0;8;6
2020-10-24 03:45:00;4;3;1;0;1;1;4;3
2020-10-24 04:00:00;7;3;1;0;2;5;4;2
2020-10-24 04:15:00;8;7;2;2;2;3;4;0
2020-10-24 04:30:00;10;10;5;0;3;3;10;4
2020-10-24 04:45:00;4;1;0;2;3;5;12;5
2020-10-24 05:00:00;8;9;4;1;4;3;14;2
2020-10-24 05:15:00;12;11;4;1;4;7;18;11
2020-10-24 05:30:00;12;12;4;0;4;0;20;11
2020-10-24 05:45:00;17;13;4;2;4;13;6;3
2020-10-24 06:00:00;20;20;5;1;8;7;17;10
2020-10-24 06:15:00;33;21;5;0;3;3;23;12
2020-10-24 06:30:00;22;19;3;4;4;8;16;9
2020-10-24 06:45:00;34;23;5;2;6;21;25;13
2020-10-24 07:00:00;22;23;6;1;9;14;21;9
2020-10-24 07:15:00;26;27;12;3;14;23;30;18
2020-10-24 07:30:00;53;33;13;6;22;24;30;16
2020-10-24 07:45:00;60;41;5;8;13;30;32;15
2020-10-24 08:00:00;50;41;12;4;17;21;36;17
2020-10-24 08:15:00;45;39;22;5;27;31;47;19
2020-10-24 08:30:00;67;57;10;6;28;36;59;23
2020-10-24 08:45:00;62;57;31;8;50;44;64;26
2020-10-24 09:00:00;72;72;23;6;24;48;57;27
2020-10-24 09:15:00;79;64;31;12;41;58;60;27
2020-10-24 09:30:00;95;94;36;14;28;46;70;34
2020-10-24 09:45:00;127;115;29;14;31;55;84;61
2020-10-24 10:00:00;117;114;23;15;21;68;100;54
2020-10-24 10:15:00;108;107;30;15;10;53;119;73
2020-10-24 10:30:00;134;137;26;16;19;56;118;70
