DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-09-11 00:00:00;0;1;3;0;0;0;0;1;0;1;4
2019-09-11 00:15:00;0;1;4;0;0;1;9;1;1;0;3
2019-09-11 00:30:00;0;3;5;0;0;2;5;0;1;3;2
2019-09-11 00:45:00;0;0;3;0;0;0;2;1;0;2;2
2019-09-11 01:00:00;0;0;3;0;0;0;2;0;0;0;0
2019-09-11 01:15:00;1;1;3;0;0;0;1;0;0;0;2
2019-09-11 01:30:00;0;2;3;0;0;1;1;1;0;1;3
2019-09-11 01:45:00;0;0;0;0;0;0;2;1;1;4;0
2019-09-11 02:00:00;0;0;1;0;0;1;1;0;1;0;0
2019-09-11 02:15:00;0;1;0;0;0;1;0;0;1;2;0
2019-09-11 02:30:00;0;0;0;0;0;0;1;0;3;3;3
2019-09-11 02:45:00;0;1;2;0;0;0;2;0;0;1;2
2019-09-11 03:00:00;0;1;1;1;2;0;2;0;0;0;0
2019-09-11 03:15:00;0;1;0;0;0;0;0;0;0;1;1
2019-09-11 03:30:00;1;0;1;1;1;0;0;0;0;0;1
2019-09-11 03:45:00;0;1;0;0;0;0;0;1;0;2;2
2019-09-11 04:00:00;0;0;1;0;0;0;0;0;1;0;0
2019-09-11 04:15:00;1;2;7;1;1;0;1;1;0;2;1
2019-09-11 04:30:00;0;3;8;0;0;0;2;0;1;3;4
2019-09-11 04:45:00;0;5;4;2;2;1;1;2;1;2;3
2019-09-11 05:00:00;1;15;16;1;1;0;3;0;1;5;1
2019-09-11 05:15:00;2;33;24;1;1;0;6;2;2;2;13
2019-09-11 05:30:00;1;46;32;2;3;2;8;1;5;16;14
2019-09-11 05:45:00;3;35;37;3;4;2;10;1;9;25;19
2019-09-11 06:00:00;1;23;20;3;2;7;10;1;6;10;12
2019-09-11 06:15:00;2;26;23;4;8;5;11;1;12;22;18
2019-09-11 06:30:00;6;39;35;4;9;13;22;4;10;20;22
2019-09-11 06:45:00;1;45;48;6;6;11;26;8;17;32;32
2019-09-11 07:00:00;7;41;41;26;29;9;26;11;24;49;28
2019-09-11 07:15:00;13;40;43;41;53;17;43;21;43;70;24
2019-09-11 07:30:00;7;40;45;49;51;35;44;22;79;83;24
2019-09-11 07:45:00;11;52;54;29;34;27;54;50;46;69;45
2019-09-11 08:00:00;7;49;61;15;22;23;42;30;22;42;28
2019-09-11 08:15:00;8;47;56;20;23;18;24;7;29;37;36
2019-09-11 08:30:00;10;51;59;20;29;28;29;12;33;35;29
