DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-06-04 00:00:00;7;1;1;1;0;3;5;4;1;1;0
2020-06-04 00:15:00;10;4;1;1;0;2;15;4;0;1;0
2020-06-04 00:30:00;6;3;4;1;0;2;8;2;0;1;0
2020-06-04 00:45:00;2;4;0;0;0;0;7;0;0;2;0
2020-06-04 01:00:00;9;2;1;1;0;2;10;6;2;4;0
2020-06-04 01:15:00;3;4;3;3;0;6;7;1;0;0;0
2020-06-04 01:30:00;2;6;1;0;0;2;14;3;0;0;0
2020-06-04 01:45:00;5;5;0;1;0;2;7;1;0;0;0
2020-06-04 02:00:00;3;5;0;0;0;1;6;0;0;0;0
2020-06-04 02:15:00;4;4;0;1;0;4;4;3;0;0;0
2020-06-04 02:30:00;4;8;0;0;0;1;8;0;0;0;0
2020-06-04 02:45:00;3;1;0;0;0;0;5;0;0;0;0
2020-06-04 03:00:00;3;1;0;2;0;3;3;0;0;0;0
2020-06-04 03:15:00;3;4;0;0;0;2;1;1;0;0;0
2020-06-04 03:30:00;4;2;2;0;0;2;5;0;0;0;0
2020-06-04 03:45:00;7;3;1;0;0;4;4;0;0;1;0
2020-06-04 04:00:00;8;4;1;0;0;1;9;3;0;1;0
2020-06-04 04:15:00;3;2;1;0;0;4;15;0;0;0;0
2020-06-04 04:30:00;4;7;3;1;0;3;30;4;0;0;0
2020-06-04 04:45:00;14;12;1;0;0;1;54;11;0;1;0
2020-06-04 05:00:00;25;19;1;1;0;1;91;62;0;6;0
2020-06-04 05:15:00;31;22;10;2;0;6;124;107;0;5;0
2020-06-04 05:30:00;45;31;19;11;2;18;102;84;0;1;0
2020-06-04 05:45:00;94;39;39;17;1;25;85;79;1;3;1
2020-06-04 06:00:00;58;29;29;6;0;8;44;35;1;3;0
2020-06-04 06:15:00;9;3;5;2;2;7;8;8;0;1;0
2020-06-04 06:30:00;80;39;32;29;7;42;111;123;0;11;1
2020-06-04 06:45:00;74;47;44;35;13;46;99;93;1;7;0
2020-06-04 07:00:00;66;36;25;28;9;40;99;97;0;8;0
2020-06-04 07:15:00;76;33;35;32;10;44;103;90;1;8;0
2020-06-04 07:30:00;49;29;38;34;16;54;112;115;1;10;1
2020-06-04 07:45:00;84;37;38;38;10;51;102;93;3;15;0
2020-06-04 08:00:00;62;41;38;23;8;35;85;74;4;10;0
2020-06-04 08:30:00;88;35;34;21;7;29;101;96;0;6;1
2020-06-04 08:45:00;78;46;22;24;6;31;83;75;0;5;0
2020-06-04 09:00:00;81;39;38;26;6;33;80;77;2;6;2
2020-06-04 09:15:00;68;33;33;21;4;25;80;75;2;7;4
2020-06-04 09:30:00;99;33;29;28;3;33;91;70;0;10;3
2020-06-04 09:45:00;98;37;33;30;11;44;93;77;1;7;0
2020-06-04 10:00:00;74;40;34;24;7;35;72;70;5;6;2
2020-06-04 10:15:00;106;41;36;27;7;30;88;73;1;6;4
2020-06-04 10:30:00;86;51;32;22;2;27;80;78;2;11;6
2020-06-04 10:45:00;103;43;31;20;3;23;87;69;2;14;2
2020-06-04 11:00:00;97;34;21;20;3;22;90;71;2;10;0
2020-06-04 11:15:00;119;36;33;17;4;24;92;74;2;12;0
2020-06-04 11:30:00;85;47;43;27;11;29;83;74;1;10;0
2020-06-04 11:45:00;106;38;28;17;1;18;73;62;0;14;1
2020-06-04 12:00:00;106;44;39;18;5;22;82;60;0;12;1
2020-06-04 12:15:00;92;55;45;21;7;24;106;56;0;6;0
2020-06-04 12:30:00;122;46;43;33;6;41;100;71;1;10;2
2020-06-04 12:45:00;118;44;45;24;7;30;106;72;1;15;3
2020-06-04 13:00:00;108;44;36;25;4;26;103;105;0;9;0
2020-06-04 13:15:00;98;48;52;24;8;34;98;98;2;11;2
2020-06-04 13:30:00;125;42;38;20;5;23;129;112;2;10;0
2020-06-04 13:45:00;122;48;38;29;4;33;105;109;1;6;1
2020-06-04 14:00:00;123;59;62;10;6;14;115;94;1;8;1
2020-06-04 14:15:00;204;90;91;23;5;27;99;91;1;11;1
2020-06-04 14:30:00;202;72;84;24;5;29;83;79;2;13;0
2020-06-04 14:45:00;194;100;90;12;5;22;100;86;4;14;0
2020-06-04 15:00:00;178;95;66;11;2;14;104;74;0;13;1
2020-06-04 15:15:00;193;72;83;23;1;25;101;87;5;13;2
2020-06-04 15:30:00;159;92;88;20;6;25;111;85;0;13;2
2020-06-04 15:45:00;175;72;78;22;7;29;94;81;1;14;2
2020-06-04 16:00:00;170;88;89;19;9;26;109;104;2;11;4
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;168;69;73;23;5;23;117;96;0;8;4
2020-06-04 16:45:00;157;86;87;30;5;35;119;102;2;7;0
