DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-10-23 00:00:00;4;10;19;16;1;5;0
2019-10-23 00:15:00;12;15;18;3;0;2;0
2019-10-23 00:30:00;10;11;11;4;1;3;0
2019-10-23 00:45:00;7;13;12;6;1;1;0
2019-10-23 01:00:00;6;6;7;3;0;1;0
2019-10-23 01:15:00;6;5;10;6;2;1;0
2019-10-23 01:30:00;5;4;9;2;0;3;0
2019-10-23 01:45:00;8;6;6;6;0;1;0
2019-10-23 02:00:00;9;5;7;2;0;0;0
2019-10-23 02:15:00;7;3;10;3;0;3;0
2019-10-23 02:30:00;9;2;10;2;1;1;0
2019-10-23 02:45:00;7;4;8;6;0;1;0
2019-10-23 03:00:00;7;6;7;3;0;0;0
2019-10-23 03:15:00;10;3;6;6;4;3;0
2019-10-23 03:30:00;12;7;10;3;0;0;0
2019-10-23 03:45:00;3;3;13;4;0;0;0
2019-10-23 04:00:00;7;6;8;3;0;0;0
2019-10-23 04:15:00;12;10;15;6;0;1;0
2019-10-23 04:30:00;22;22;30;11;0;0;0
2019-10-23 04:45:00;24;27;57;19;6;6;0
2019-10-23 05:00:00;36;33;115;59;3;10;0
2019-10-23 05:15:00;32;44;232;131;5;15;0
2019-10-23 05:30:00;51;67;246;146;8;16;1
2019-10-23 05:45:00;115;187;216;124;21;19;0
2019-10-23 06:00:00;155;174;173;149;15;26;0
2019-10-23 06:15:00;102;133;234;154;15;32;0
2019-10-23 06:30:00;74;127;208;197;24;61;0
2019-10-23 06:45:00;63;129;208;254;24;54;0
2019-10-23 07:00:00;69;93;218;238;194;69;2
2019-10-23 07:15:00;69;114;202;198;247;71;1
2019-10-23 07:30:00;89;137;219;217;52;69;0
2019-10-23 07:45:00;93;143;208;271;35;54;0
2019-10-23 08:00:00;83;139;216;204;36;77;0
2019-10-23 08:15:00;77;131;251;188;26;79;1
2019-10-23 08:30:00;71;140;224;184;32;59;2
2019-10-23 08:45:00;71;140;214;183;20;46;0
2019-10-23 09:00:00;67;109;149;148;28;27;0
2019-10-23 09:15:00;67;98;158;161;27;25;0
2019-10-23 09:30:00;80;98;139;150;39;24;0
2019-10-23 09:45:00;78;125;154;139;21;32;0
2019-10-23 10:00:00;70;104;107;121;19;22;0
2019-10-23 10:15:00;95;143;122;137;16;17;0
2019-10-23 10:30:00;63;110;134;142;18;18;0
2019-10-23 10:45:00;79;124;117;119;16;22;0
2019-10-23 11:00:00;93;167;129;128;23;27;0
2019-10-23 11:15:00;95;158;122;120;19;24;0
2019-10-23 11:30:00;107;166;124;137;21;31;0
2019-10-23 11:45:00;75;136;129;121;22;26;0
2019-10-23 12:00:00;97;162;116;130;16;29;1
2019-10-23 12:15:00;107;173;112;108;32;26;0
2019-10-23 12:30:00;85;154;100;161;25;35;0
2019-10-23 12:45:00;107;181;137;149;115;35;0
2019-10-23 13:00:00;110;192;170;128;12;33;0
2019-10-23 13:15:00;110;211;210;164;9;30;0
2019-10-23 13:30:00;110;171;217;296;20;38;0
2019-10-23 13:45:00;124;209;197;190;148;39;0
2019-10-23 14:00:00;150;212;159;163;156;30;0
2019-10-23 14:15:00;201;243;121;122;18;21;1
2019-10-23 14:30:00;235;299;119;127;23;30;0
2019-10-23 14:45:00;173;252;137;128;20;24;0
2019-10-23 15:00:00;180;252;127;119;28;30;0
2019-10-23 15:15:00;189;268;136;149;34;27;5
2019-10-23 15:30:00;193;292;120;148;28;28;0
2019-10-23 15:45:00;202;279;122;158;26;29;2
2019-10-23 16:00:00;188;260;107;144;22;38;0
2019-10-23 16:15:00;196;266;134;161;75;29;0
2019-10-23 16:30:00;200;278;130;166;224;33;0
2019-10-23 16:45:00;184;249;134;163;40;22;1
2019-10-23 17:00:00;179;274;129;173;26;29;0
2019-10-23 17:15:00;184;251;115;158;65;36;1
2019-10-23 17:30:00;156;244;123;156;29;33;0
2019-10-23 17:45:00;181;258;136;159;226;39;2
2019-10-23 18:00:00;171;230;127;153;13;28;0
2019-10-23 18:15:00;160;224;126;148;23;27;0
2019-10-23 18:30:00;146;197;111;141;14;22;2
2019-10-23 18:45:00;122;176;108;145;22;26;0
2019-10-23 19:00:00;96;137;91;106;17;20;0
2019-10-23 19:15:00;100;150;89;102;12;28;0
2019-10-23 19:30:00;71;113;74;86;15;20;0
2019-10-23 19:45:00;58;101;77;94;9;16;1
2019-10-23 20:00:00;84;122;67;82;10;12;0
2019-10-23 20:15:00;62;97;69;72;9;10;0
2019-10-23 20:30:00;58;88;77;59;5;11;0
2019-10-23 20:45:00;48;75;124;66;6;10;0
2019-10-23 21:00:00;51;61;158;82;4;14;0
2019-10-23 21:15:00;58;73;234;115;10;12;0
2019-10-23 21:30:00;42;59;134;61;5;12;0
2019-10-23 21:45:00;109;154;71;52;6;7;0
2019-10-23 22:00:00;141;186;42;33;6;2;0
2019-10-23 22:15:00;106;133;44;45;1;5;0
2019-10-23 22:30:00;52;55;34;40;1;4;0
2019-10-23 22:45:00;21;35;33;24;3;3;0
2019-10-23 23:00:00;21;38;19;20;2;6;0
2019-10-23 23:15:00;21;23;21;9;3;3;0
2019-10-23 23:30:00;18;19;18;13;0;3;0
2019-10-23 23:45:00;12;9;20;7;0;1;0
