DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-09-20 00:00:00;23;10;2;2;8;17;10
2020-09-20 00:15:00;20;14;2;3;7;19;6
2020-09-20 00:30:00;15;12;5;3;7;21;10
2020-09-20 00:45:00;17;5;1;5;8;20;13
2020-09-20 01:00:00;20;5;1;2;5;16;5
2020-09-20 01:15:00;13;3;0;1;3;15;4
2020-09-20 01:30:00;12;3;0;2;3;12;4
2020-09-20 01:45:00;13;4;1;2;6;15;7
2020-09-20 02:00:00;11;7;2;3;4;13;6
2020-09-20 02:15:00;9;4;0;1;4;10;4
2020-09-20 02:30:00;13;5;1;2;2;5;0
2020-09-20 02:45:00;14;7;1;3;6;7;4
2020-09-20 03:00:00;6;3;0;0;0;6;5
2020-09-20 03:15:00;14;9;1;2;3;7;4
2020-09-20 03:30:00;5;1;0;3;2;7;4
2020-09-20 03:45:00;8;6;0;0;0;3;3
2020-09-20 04:00:00;3;3;0;0;1;6;3
2020-09-20 04:15:00;5;0;0;1;2;5;3
2020-09-20 04:30:00;12;5;0;0;0;4;3
2020-09-20 04:45:00;3;2;0;1;1;2;4
2020-09-20 05:00:00;3;9;0;2;2;6;2
2020-09-20 05:15:00;11;4;1;2;4;11;1
2020-09-20 05:30:00;8;5;0;0;1;11;6
2020-09-20 05:45:00;9;5;0;0;3;9;1
2020-09-20 06:00:00;10;7;0;2;3;4;2
2020-09-20 06:15:00;7;11;1;4;7;12;1
2020-09-20 06:30:00;7;2;0;4;7;11;5
2020-09-20 06:45:00;16;10;0;5;5;3;3
2020-09-20 07:00:00;14;8;0;3;4;8;3
2020-09-20 07:15:00;17;8;1;0;3;7;5
2020-09-20 07:30:00;10;9;0;6;7;9;2
2020-09-20 07:45:00;14;16;0;4;5;10;3
2020-09-20 08:00:00;12;14;1;2;6;7;6
2020-09-20 08:15:00;23;23;0;3;6;15;3
2020-09-20 08:30:00;22;14;2;4;6;14;10
2020-09-20 08:45:00;31;19;1;5;10;22;12
2020-09-20 09:00:00;33;23;0;6;11;20;10
2020-09-20 09:15:00;38;31;4;9;18;42;10
2020-09-20 09:30:00;36;45;1;8;16;34;16
2020-09-20 09:45:00;43;32;4;6;18;40;20
2020-09-20 10:00:00;51;25;1;14;17;43;17
2020-09-20 10:15:00;56;40;3;15;26;38;23
2020-09-20 10:30:00;60;46;4;16;27;35;11
2020-09-20 10:45:00;54;48;7;14;28;42;26
2020-09-20 11:00:00;69;41;3;9;22;35;19
2020-09-20 11:15:00;69;58;4;12;24;44;30
2020-09-20 11:30:00;66;32;4;16;28;45;18
2020-09-20 11:45:00;70;41;3;18;27;56;29
2020-09-20 12:00:00;54;27;4;11;19;49;13
2020-09-20 12:15:00;61;45;2;18;29;58;49
2020-09-20 12:30:00;59;41;11;11;21;51;32
2020-09-20 12:45:00;56;40;11;16;32;54;33
2020-09-20 13:00:00;52;39;1;14;26;55;32
2020-09-20 13:15:00;75;38;4;15;30;68;37
2020-09-20 13:30:00;50;40;3;8;28;56;26
2020-09-20 13:45:00;52;42;5;15;19;67;37
2020-09-20 14:00:00;75;39;6;12;24;70;29
2020-09-20 14:15:00;73;37;5;15;34;61;42
2020-09-20 14:30:00;66;39;7;10;30;69;35
2020-09-20 14:45:00;70;39;2;17;29;80;44
2020-09-20 15:00:00;48;35;5;13;30;67;35
2020-09-20 15:15:00;66;53;5;22;36;103;47
2020-09-20 15:30:00;50;33;3;17;23;55;36
2020-09-20 15:45:00;58;48;3;18;25;80;27
2020-09-20 16:00:00;69;43;9;15;23;52;30
2020-09-20 16:15:00;66;46;8;23;34;69;52
2020-09-20 16:30:00;46;37;5;19;36;71;51
2020-09-20 16:45:00;76;46;7;21;44;89;36
2020-09-20 17:00:00;63;41;3;13;31;80;40
2020-09-20 17:15:00;69;30;2;32;36;90;58
2020-09-20 17:30:00;66;49;8;17;46;70;55
2020-09-20 17:45:00;75;43;5;20;35;84;52
2020-09-20 18:00:00;68;54;7;25;41;85;38
2020-09-20 18:15:00;64;44;3;14;36;80;49
2020-09-20 18:30:00;58;55;11;16;41;77;61
2020-09-20 18:45:00;55;48;7;23;36;83;48
2020-09-20 19:00:00;51;25;3;20;27;66;42
2020-09-20 19:15:00;69;33;2;16;31;80;51
2020-09-20 19:30:00;54;46;5;21;31;59;39
2020-09-20 19:45:00;53;29;3;16;32;71;51
2020-09-20 20:00:00;47;28;3;20;30;59;40
2020-09-20 20:15:00;51;51;5;18;25;79;29
2020-09-20 20:30:00;35;26;6;8;17;54;31
2020-09-20 20:45:00;38;20;5;14;26;52;36
2020-09-20 21:00:00;34;21;2;11;15;53;27
2020-09-20 21:15:00;31;18;5;14;19;54;39
2020-09-20 21:30:00;33;15;2;9;14;41;29
2020-09-20 21:45:00;21;12;2;11;15;50;23
2020-09-20 22:00:00;31;20;4;4;10;36;16
2020-09-20 22:15:00;25;13;2;11;17;38;9
2020-09-20 22:30:00;22;13;1;3;3;28;10
2020-09-20 22:45:00;16;6;1;7;10;27;12
2020-09-20 23:00:00;19;23;4;6;15;19;10
2020-09-20 23:15:00;20;8;3;1;6;17;7
2020-09-20 23:30:00;11;9;1;5;13;25;11
2020-09-20 23:45:00;12;5;1;7;9;21;8
