DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-12-26 00:00:00;31;6;7;2;2;2;2;29;0;0;0;0;0
2019-12-26 00:15:00;30;4;3;1;2;2;4;20;0;0;0;0;0
2019-12-26 00:30:00;15;2;5;1;0;0;0;20;0;0;0;0;0
2019-12-26 00:45:00;12;3;4;1;1;1;2;19;0;0;0;0;0
2019-12-26 01:00:00;23;7;6;3;0;0;0;25;0;0;0;0;0
2019-12-26 01:15:00;23;6;8;2;0;0;2;15;0;0;0;0;0
2019-12-26 01:30:00;26;9;7;2;0;0;0;19;0;0;0;0;0
2019-12-26 01:45:00;19;5;8;1;0;0;1;31;0;0;0;0;0
2019-12-26 02:00:00;26;7;6;2;0;0;0;15;0;0;0;0;0
2019-12-26 02:15:00;17;2;6;1;0;0;0;18;0;0;0;0;0
2019-12-26 02:30:00;12;1;3;0;0;0;1;10;0;0;0;0;0
2019-12-26 02:45:00;15;1;0;0;1;1;0;11;0;0;0;0;0
2019-12-26 03:00:00;13;4;6;2;0;0;1;14;0;0;0;0;0
2019-12-26 03:15:00;12;5;6;4;0;0;3;13;0;0;0;0;0
2019-12-26 03:30:00;16;7;6;2;0;0;0;16;0;0;0;0;0
2019-12-26 03:45:00;8;2;1;1;0;0;0;5;0;0;0;0;0
2019-12-26 04:00:00;10;6;6;4;0;0;0;10;0;0;0;0;0
2019-12-26 04:15:00;11;4;6;4;0;0;1;14;0;0;0;0;0
2019-12-26 04:30:00;15;1;1;2;0;0;0;6;0;0;0;0;0
2019-12-26 04:45:00;7;2;2;0;0;0;0;4;0;0;0;0;0
2019-12-26 05:00:00;7;2;3;0;0;0;0;6;0;0;0;0;0
2019-12-26 05:15:00;14;3;4;1;0;0;0;10;0;0;0;0;0
2019-12-26 05:30:00;14;1;1;1;1;1;1;20;0;0;0;0;0
2019-12-26 05:45:00;9;3;5;3;2;2;1;25;0;0;0;0;0
2019-12-26 06:00:00;10;4;5;0;3;3;0;13;0;0;0;0;0
2019-12-26 06:15:00;13;3;5;3;0;0;1;15;0;0;0;0;0
2019-12-26 06:30:00;17;2;4;0;1;1;0;12;0;0;0;0;0
2019-12-26 06:45:00;12;2;3;1;0;1;1;7;0;0;0;0;0
2019-12-26 07:00:00;20;4;10;2;0;1;3;13;0;0;0;0;0
2019-12-26 07:15:00;13;1;3;2;1;1;0;12;0;0;0;0;0
2019-12-26 07:30:00;12;2;3;0;2;2;1;14;0;0;0;0;0
2019-12-26 07:45:00;18;5;5;1;1;1;0;24;0;0;0;0;0
2019-12-26 08:00:00;20;10;16;8;4;3;3;23;0;0;0;0;0
2019-12-26 08:15:00;16;3;5;2;2;2;1;21;0;0;0;0;0
2019-12-26 08:30:00;26;6;7;3;4;4;0;29;0;0;0;0;0
2019-12-26 08:45:00;26;9;15;2;2;2;1;38;0;0;0;0;0
2019-12-26 09:00:00;32;11;14;5;6;6;1;37;0;0;0;0;0
2019-12-26 09:15:00;33;5;12;2;1;1;1;44;0;0;0;0;0
2019-12-26 09:30:00;72;7;14;4;6;4;2;40;0;0;0;0;0
2019-12-26 09:45:00;57;10;9;4;6;6;2;36;0;0;0;0;0
2019-12-26 10:00:00;57;9;16;3;7;6;4;53;0;0;0;0;0
2019-12-26 10:15:00;59;8;18;1;7;6;2;51;0;0;0;0;0
2019-12-26 10:30:00;68;12;23;10;15;15;3;70;0;0;0;0;0
2019-12-26 10:45:00;62;10;13;8;13;11;7;75;0;0;0;0;0
2019-12-26 11:00:00;96;11;19;5;13;8;5;104;0;0;0;0;0
2019-12-26 11:15:00;93;10;17;5;10;10;10;99;0;0;0;0;0
2019-12-26 11:30:00;113;14;22;4;14;11;17;115;0;0;0;0;0
2019-12-26 11:45:00;107;17;22;12;10;8;8;113;0;0;0;0;0
2019-12-26 12:00:00;74;11;26;8;19;15;12;121;0;0;0;0;0
2019-12-26 12:15:00;96;13;20;11;13;12;6;86;1;0;0;0;0
2019-12-26 12:30:00;103;17;23;8;6;5;8;102;0;0;0;0;0
2019-12-26 12:45:00;92;7;22;5;7;7;6;86;0;0;0;0;0
2019-12-26 13:00:00;95;18;35;12;9;10;8;116;0;0;0;0;0
2019-12-26 13:15:00;80;8;12;5;7;7;5;85;0;0;0;0;0
2019-12-26 13:30:00;100;15;28;8;10;11;7;124;0;0;0;0;0
2019-12-26 13:45:00;76;15;28;5;10;12;5;108;0;0;0;0;0
2019-12-26 14:00:00;94;13;25;6;19;12;19;125;0;4;0;0;0
2019-12-26 14:15:00;92;19;29;9;12;12;8;94;0;0;0;0;0
2019-12-26 14:30:00;139;11;22;9;12;10;6;115;0;0;0;0;0
2019-12-26 14:45:00;97;12;26;12;12;13;9;100;0;0;0;0;0
2019-12-26 15:00:00;99;17;34;9;9;9;10;123;0;0;0;0;0
2019-12-26 15:15:00;90;15;23;8;15;12;7;102;0;0;0;0;0
2019-12-26 15:30:00;103;13;36;8;7;7;5;119;0;0;0;0;0
2019-12-26 15:45:00;96;19;30;14;10;9;6;102;0;0;0;0;0
2019-12-26 16:00:00;137;18;34;15;10;9;10;123;0;0;0;0;0
2019-12-26 16:15:00;116;10;20;5;8;5;7;95;0;0;0;0;0
2019-12-26 16:30:00;119;12;25;11;6;6;8;107;0;0;0;0;0
2019-12-26 16:45:00;124;24;34;9;9;10;9;102;0;0;0;0;0
2019-12-26 17:00:00;111;7;20;8;12;12;5;127;0;0;0;0;0
2019-12-26 17:15:00;111;5;14;3;7;7;15;95;0;0;0;0;0
2019-12-26 17:30:00;107;15;22;7;18;17;3;124;2;0;0;0;0
2019-12-26 17:45:00;96;11;19;7;7;7;7;89;0;0;0;0;0
2019-12-26 18:00:00;93;10;18;4;3;2;9;91;0;0;0;0;0
2019-12-26 18:15:00;95;9;16;5;6;7;2;93;0;0;0;0;0
2019-12-26 18:30:00;90;15;17;6;6;6;7;82;0;0;0;0;0
2019-12-26 18:45:00;98;11;21;6;10;8;8;71;0;0;0;0;0
2019-12-26 19:00:00;105;6;14;2;7;6;9;77;0;0;0;0;0
2019-12-26 19:15:00;89;9;21;9;9;15;7;81;0;0;0;0;0
2019-12-26 19:30:00;103;5;18;5;7;7;7;113;0;0;0;0;0
2019-12-26 19:45:00;95;14;16;7;1;1;8;98;0;0;0;0;0
