DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-06-27 00:00:00;3;3;10;10;4;1;0;1;0;0;0;0;0
2020-06-27 00:15:00;11;14;12;26;13;4;0;0;0;0;0;0;0
2020-06-27 00:30:00;4;15;14;27;14;1;0;0;0;0;0;0;0
2020-06-27 00:45:00;10;12;9;31;16;2;0;0;0;0;0;0;0
2020-06-27 01:00:00;8;8;7;11;6;1;0;0;0;0;0;0;0
2020-06-27 01:15:00;2;9;2;14;4;3;0;0;0;0;0;0;0
2020-06-27 01:30:00;4;9;4;11;4;1;0;0;0;0;0;0;0
2020-06-27 01:45:00;2;9;2;5;7;1;0;0;0;0;0;0;0
2020-06-27 02:00:00;1;9;3;6;4;1;0;0;0;0;0;0;0
2020-06-27 02:15:00;2;7;3;9;4;0;0;1;0;0;0;0;0
2020-06-27 02:30:00;2;2;5;2;4;1;0;0;0;0;0;0;0
2020-06-27 02:45:00;2;7;2;7;8;0;0;0;0;0;0;0;0
2020-06-27 03:00:00;1;7;3;7;5;0;0;0;0;0;0;0;0
2020-06-27 03:15:00;4;9;3;12;7;0;0;0;0;0;0;0;0
2020-06-27 03:30:00;4;6;2;4;3;0;0;0;0;0;0;0;0
2020-06-27 03:45:00;1;2;2;7;3;1;0;0;0;0;0;0;0
2020-06-27 04:00:00;1;7;3;7;3;0;0;0;0;0;0;0;0
2020-06-27 04:15:00;4;1;4;3;3;0;0;0;0;0;0;0;0
2020-06-27 04:30:00;2;3;3;9;2;0;0;0;0;0;0;0;0
2020-06-27 04:45:00;0;7;2;8;4;0;0;0;0;0;0;0;0
2020-06-27 05:00:00;0;6;4;13;3;0;0;0;0;0;0;0;0
2020-06-27 05:15:00;2;7;2;12;13;1;0;0;0;0;0;0;0
2020-06-27 05:30:00;11;21;5;17;17;1;0;0;0;0;0;0;0
2020-06-27 05:45:00;22;54;9;31;12;0;0;0;0;0;0;0;0
2020-06-27 06:00:00;19;54;8;22;13;0;0;0;0;0;0;0;0
2020-06-27 06:15:00;15;38;11;20;14;3;0;0;0;0;0;0;0
2020-06-27 06:30:00;12;25;15;34;16;3;0;0;0;0;0;0;0
2020-06-27 06:45:00;7;28;8;26;18;4;0;1;0;0;0;0;0
2020-06-27 07:00:00;14;17;14;25;22;5;0;0;0;0;0;0;0
2020-06-27 07:15:00;13;24;14;23;15;3;0;0;0;0;0;0;0
2020-06-27 07:30:00;18;32;28;35;24;15;0;1;0;0;0;0;0
2020-06-27 07:45:00;20;30;23;40;31;9;0;0;0;0;0;0;0
2020-06-27 08:00:00;14;17;22;31;25;10;0;0;3;0;0;6;0
2020-06-27 08:15:00;13;16;28;39;36;10;0;0;1;0;0;7;0
2020-06-27 08:30:00;22;41;27;42;35;10;0;1;4;0;0;4;0
2020-06-27 08:45:00;35;47;34;65;54;17;0;0;0;0;0;0;0
2020-06-27 09:00:00;30;53;32;55;43;21;0;1;0;0;0;0;0
2020-06-27 09:15:00;34;49;37;68;49;20;0;0;5;0;0;0;0
2020-06-27 09:30:00;32;63;48;76;81;16;0;0;0;0;0;0;0
2020-06-27 09:45:00;42;62;51;93;63;16;0;0;0;2;0;0;0
2020-06-27 10:00:00;40;59;36;78;65;26;0;2;5;0;0;0;0
2020-06-27 10:15:00;45;63;47;94;59;20;0;1;0;0;0;2;0
2020-06-27 10:30:00;53;66;62;95;71;20;0;0;3;0;0;0;0
2020-06-27 10:45:00;55;64;47;98;79;24;0;2;9;0;0;0;0
2020-06-27 11:00:00;48;65;43;111;90;21;0;0;11;0;0;0;0
2020-06-27 11:15:00;54;63;51;105;92;25;0;2;1;0;0;2;0
2020-06-27 11:30:00;61;65;62;106;86;23;0;4;5;4;0;0;0
2020-06-27 12:00:00;50;64;53;98;87;31;0;0;0;0;0;0;0
2020-06-27 12:15:00;53;76;52;95;96;22;0;0;0;0;0;2;0
2020-06-27 12:30:00;50;83;47;101;80;30;0;1;5;0;0;0;0
2020-06-27 12:45:00;44;63;49;96;94;15;0;0;11;0;0;0;0
2020-06-27 13:00:00;54;69;49;93;70;13;0;0;10;0;0;0;0
2020-06-27 13:15:00;41;62;41;97;87;17;0;0;0;0;0;0;0
2020-06-27 13:30:00;47;63;41;106;78;15;0;1;16;2;0;0;0
2020-06-27 13:45:00;43;60;44;109;79;22;0;2;12;0;0;0;0
2020-06-27 14:00:00;48;68;43;103;72;19;0;1;0;0;0;0;0
2020-06-27 14:15:00;46;80;36;104;81;22;0;2;4;0;0;9;0
2020-06-27 14:30:00;48;85;41;102;68;17;0;1;0;0;0;0;0
2020-06-27 14:45:00;45;76;33;96;88;19;0;0;41;0;0;2;4
2020-06-27 15:00:00;53;80;46;95;107;25;0;1;0;0;0;26;5
2020-06-27 15:15:00;33;54;47;94;68;16;0;1;3;2;0;0;0
2020-06-27 15:30:00;38;67;41;97;80;11;0;2;0;1;0;0;0
2020-06-27 15:45:00;36;52;36;108;84;11;0;0;9;0;0;0;0
2020-06-27 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 16:15:00;42;72;47;75;61;19;0;0;0;0;0;0;0
2020-06-27 16:30:00;40;46;37;80;71;15;0;1;2;0;0;0;0
2020-06-27 16:45:00;42;61;36;93;83;13;0;1;9;0;0;0;0
