DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-06-06 00:00:00;4;14;10;14;7;0;0;0;0;0;0;0;0
2020-06-06 00:15:00;12;8;10;17;7;1;0;0;0;0;0;0;0
2020-06-06 00:30:00;5;9;6;14;15;0;0;0;0;0;0;0;0
2020-06-06 00:45:00;3;12;4;23;10;0;0;0;0;0;0;0;0
2020-06-06 01:00:00;1;11;8;14;6;1;0;0;0;0;0;0;0
2020-06-06 01:15:00;5;7;10;14;10;0;0;1;0;0;0;0;0
2020-06-06 01:30:00;4;6;4;11;5;0;0;0;0;0;0;0;0
2020-06-06 01:45:00;5;9;7;9;12;1;0;0;0;0;0;0;0
2020-06-06 02:00:00;3;10;5;9;8;0;0;0;0;0;0;0;0
2020-06-06 02:15:00;2;7;6;10;2;0;0;0;0;0;0;0;0
2020-06-06 02:30:00;3;2;2;10;4;0;0;0;0;0;0;0;0
2020-06-06 02:45:00;3;7;8;6;7;0;0;0;0;0;0;0;0
2020-06-06 03:00:00;1;4;2;7;3;0;0;0;0;0;0;0;0
2020-06-06 03:15:00;1;4;0;9;8;0;0;0;0;0;0;0;0
2020-06-06 03:30:00;0;2;3;1;1;0;0;0;0;0;0;0;0
2020-06-06 03:45:00;2;4;0;4;2;0;0;0;0;0;0;0;0
2020-06-06 04:00:00;2;4;3;4;1;0;0;0;0;0;0;0;0
2020-06-06 04:15:00;3;5;2;11;9;0;0;0;0;0;0;0;0
2020-06-06 04:30:00;2;3;2;3;1;1;0;0;0;0;0;0;0
2020-06-06 04:45:00;2;6;2;8;4;2;0;0;0;0;0;0;0
2020-06-06 05:00:00;1;5;0;12;8;1;0;0;0;0;0;0;0
2020-06-06 05:15:00;4;8;5;25;14;1;0;0;0;0;0;0;0
2020-06-06 05:30:00;9;23;8;23;15;0;0;0;0;0;0;0;0
2020-06-06 05:45:00;22;46;12;27;16;1;0;0;0;0;0;0;0
2020-06-06 06:00:00;26;68;11;23;21;0;0;0;0;0;0;0;0
2020-06-06 06:15:00;14;39;6;30;11;3;0;0;0;0;0;0;0
2020-06-06 06:30:00;10;12;10;28;8;3;0;0;0;0;0;0;0
2020-06-06 06:45:00;10;23;11;36;14;5;0;0;0;0;0;0;0
2020-06-06 07:00:00;10;15;17;20;12;1;0;0;0;0;0;0;0
2020-06-06 07:15:00;13;21;14;27;17;6;0;1;0;0;0;0;0
2020-06-06 07:30:00;13;18;24;36;13;4;0;0;0;0;0;0;0
2020-06-06 07:45:00;17;21;23;44;25;9;0;0;0;0;0;0;0
2020-06-06 08:00:00;15;13;27;39;20;12;0;0;7;0;0;0;0
2020-06-06 08:15:00;22;30;30;37;22;16;0;0;7;0;0;0;0
2020-06-06 08:30:00;26;31;26;44;27;9;0;0;1;0;0;0;0
2020-06-06 08:45:00;24;24;35;71;38;15;0;3;0;0;0;0;0
2020-06-06 09:00:00;23;33;34;60;37;20;0;0;3;0;0;0;0
2020-06-06 09:15:00;31;46;46;61;43;15;0;1;0;0;0;0;0
2020-06-06 09:30:00;25;57;38;61;59;18;0;0;0;1;0;0;0
2020-06-06 09:45:00;45;47;42;85;63;24;0;1;4;0;0;0;0
2020-06-06 10:00:00;49;64;46;96;47;21;0;1;1;0;0;0;0
2020-06-06 10:15:00;39;62;53;100;66;21;0;0;20;0;1;0;0
2020-06-06 10:30:00;47;56;49;102;65;22;0;0;0;0;0;0;0
2020-06-06 10:45:00;44;58;49;107;83;16;0;2;1;0;0;0;0
2020-06-06 11:00:00;41;59;42;88;76;22;0;1;3;0;0;0;0
2020-06-06 11:15:00;41;67;52;111;66;19;0;2;5;0;0;0;0
2020-06-06 11:30:00;57;75;47;95;79;34;0;1;14;0;6;0;0
2020-06-06 12:00:00;48;76;52;95;92;22;0;2;3;0;0;2;0
2020-06-06 12:15:00;43;70;48;82;75;22;0;2;2;0;0;4;0
2020-06-06 12:30:00;51;72;52;100;99;24;0;1;1;0;0;0;0
2020-06-06 12:45:00;54;73;48;123;94;28;0;3;4;0;0;0;0
2020-06-06 13:00:00;36;60;52;96;88;27;0;1;23;0;0;0;0
2020-06-06 13:15:00;50;70;53;108;88;26;0;0;4;0;0;0;0
2020-06-06 13:30:00;49;72;44;102;86;18;0;1;5;0;0;0;0
2020-06-06 13:45:00;45;64;42;116;73;28;0;0;8;0;4;0;0
2020-06-06 14:00:00;42;69;46;100;94;21;0;2;2;27;0;0;0
2020-06-06 14:15:00;44;64;34;93;94;17;0;2;11;0;0;0;0
2020-06-06 14:30:00;46;73;39;106;89;22;0;0;3;31;0;0;0
2020-06-06 14:45:00;49;87;49;96;81;19;0;0;9;0;0;0;0
2020-06-06 15:00:00;49;80;47;116;98;18;0;0;9;0;0;0;0
2020-06-06 15:15:00;52;70;42;118;102;23;0;0;2;5;0;3;0
2020-06-06 15:30:00;45;80;57;119;111;24;0;0;1;0;0;0;0
2020-06-06 15:45:00;49;71;47;95;83;26;0;0;7;0;0;0;0
2020-06-06 16:00:00;46;60;36;105;81;17;0;1;1;0;0;15;0
2020-06-06 16:15:00;41;70;35;115;92;7;0;0;0;0;0;0;0
2020-06-06 16:30:00;51;73;36;99;72;20;0;1;2;0;0;0;0
2020-06-06 16:45:00;42;69;52;93;74;17;0;0;4;0;0;0;0
2020-06-06 17:00:00;40;62;39;94;74;19;0;1;2;0;0;1;0
2020-06-06 17:15:00;42;72;33;82;66;9;0;1;0;0;0;0;0
2020-06-06 17:30:00;44;69;41;79;82;16;0;0;10;0;0;1;0
2020-06-06 17:45:00;46;50;33;100;80;17;0;0;4;0;0;0;0
2020-06-06 18:00:00;42;56;50;101;65;19;0;1;4;0;0;1;0
2020-06-06 18:15:00;42;65;41;97;86;14;0;0;0;2;0;0;0
2020-06-06 18:30:00;27;47;30;77;60;19;0;1;3;8;0;0;5
2020-06-06 18:45:00;34;38;35;95;84;9;0;0;63;0;0;0;0
2020-06-06 19:00:00;34;45;34;85;73;17;0;0;2;0;0;0;0
2020-06-06 19:15:00;30;53;32;80;80;16;0;0;0;0;0;0;0
2020-06-06 19:30:00;27;54;31;72;51;13;0;0;8;0;0;0;0
2020-06-06 19:45:00;25;34;28;64;65;12;0;0;1;0;0;0;6
2020-06-06 20:00:00;24;41;32;62;61;7;0;0;0;0;0;0;0
2020-06-06 20:15:00;20;34;25;63;44;5;0;0;4;0;0;0;0
2020-06-06 20:30:00;15;46;26;52;45;7;0;0;0;0;0;0;0
2020-06-06 20:45:00;10;35;25;46;38;5;0;0;0;0;0;0;0
2020-06-06 21:00:00;17;30;19;42;31;4;0;0;5;0;0;0;0
2020-06-06 21:15:00;18;35;19;41;35;3;0;0;0;0;0;0;0
2020-06-06 21:45:00;17;26;18;27;25;3;0;0;0;0;0;0;0
2020-06-06 22:00:00;10;30;23;39;30;3;0;2;0;0;0;0;0
2020-06-06 22:15:00;17;26;16;40;28;4;0;0;0;0;0;0;0
2020-06-06 22:30:00;12;22;15;31;23;6;0;0;0;0;0;0;0
2020-06-06 22:45:00;7;20;14;34;30;1;0;0;0;0;0;0;0
2020-06-06 23:15:00;20;22;16;26;20;1;0;0;0;0;0;0;0
2020-06-06 23:30:00;13;22;9;37;26;2;0;0;0;0;0;0;0
