DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-04-10 00:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 00:15:00;2;0;3;1;0;0;0;0;0;0;0;0
2020-04-10 00:30:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-04-10 00:45:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-04-10 01:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-04-10 01:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 01:30:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-04-10 01:45:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 02:15:00;0;0;3;1;0;0;0;0;0;0;0;0
2020-04-10 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 02:45:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:30:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-10 04:15:00;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-10 04:30:00;2;0;1;1;0;0;0;0;0;0;0;0
2020-04-10 04:45:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 05:00:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 05:15:00;2;0;4;2;0;0;0;0;0;0;0;0
2020-04-10 05:30:00;1;0;4;4;0;0;0;0;0;0;0;0
2020-04-10 05:45:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-04-10 06:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-04-10 06:15:00;3;0;0;3;0;0;0;0;0;0;0;0
2020-04-10 06:30:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-04-10 06:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-04-10 07:00:00;4;0;4;1;0;0;0;0;0;0;0;0
2020-04-10 07:15:00;5;0;5;0;0;0;0;0;0;0;0;0
2020-04-10 07:30:00;4;0;9;2;0;0;0;0;0;0;0;0
2020-04-10 07:45:00;4;0;11;2;0;0;0;0;0;0;0;0
2020-04-10 08:00:00;5;0;12;5;0;0;0;0;0;0;0;0
2020-04-10 08:15:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-04-10 08:30:00;6;0;16;3;0;0;0;0;0;0;0;0
