DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-08 00:00:00;6;1;0;2;3;2;5;5;5;5;0;0
2019-11-08 00:15:00;13;14;4;2;7;10;9;4;3;1;0;0
2019-11-08 00:30:00;12;4;0;1;2;3;6;3;9;4;0;0
2019-11-08 00:45:00;10;7;4;0;2;7;6;2;2;1;0;0
2019-11-08 01:00:00;5;3;2;2;5;5;5;2;3;1;0;0
2019-11-08 01:15:00;9;5;0;4;5;9;10;3;2;0;0;0
2019-11-08 01:30:00;5;1;0;1;3;4;6;3;3;1;0;0
2019-11-08 01:45:00;7;5;1;0;1;5;5;2;3;1;0;0
2019-11-08 02:00:00;9;4;1;1;2;5;2;0;0;2;0;0
2019-11-08 02:15:00;5;1;0;4;4;2;3;2;4;2;0;0
2019-11-08 02:30:00;4;6;1;0;1;3;3;2;1;2;0;0
2019-11-08 02:45:00;0;2;0;4;2;3;1;3;2;0;0;0
2019-11-08 03:00:00;4;3;1;0;2;3;1;0;3;0;0;0
2019-11-08 03:15:00;5;4;0;0;0;5;3;1;0;1;0;0
2019-11-08 03:30:00;4;5;1;2;3;1;0;1;0;0;0;0
2019-11-08 03:45:00;2;0;0;1;1;5;5;4;2;3;0;0
2019-11-08 04:00:00;7;1;0;1;1;6;6;3;0;2;0;0
2019-11-08 04:15:00;8;9;0;1;1;8;10;2;3;3;0;0
2019-11-08 04:30:00;7;2;0;2;3;12;4;3;8;3;0;0
2019-11-08 04:45:00;15;4;0;2;1;9;9;4;9;5;0;0
2019-11-08 05:00:00;15;7;1;5;6;19;14;4;10;5;0;0
2019-11-08 05:15:00;31;19;1;5;10;45;27;8;31;8;0;0
2019-11-08 05:30:00;41;24;2;8;11;54;50;16;39;14;1;0
2019-11-08 05:45:00;50;27;6;11;18;66;65;25;32;25;4;3
2019-11-08 06:00:00;44;29;7;11;14;65;66;25;30;9;4;3
2019-11-08 06:15:00;67;33;3;9;10;93;105;63;48;28;5;11
2019-11-08 06:30:00;61;29;2;12;19;126;150;62;53;15;3;2
2019-11-08 06:45:00;74;43;4;9;15;141;133;67;73;20;1;6
2019-11-08 07:00:00;75;34;2;23;29;173;163;94;54;27;3;28
2019-11-08 07:15:00;74;40;5;33;41;212;163;95;81;25;2;20
2019-11-08 07:30:00;81;37;3;38;36;191;130;94;73;16;5;36
2019-11-08 07:45:00;100;60;15;24;26;156;113;95;87;28;5;15
2019-11-08 08:00:00;72;54;6;18;18;143;115;88;78;17;6;12
2019-11-08 08:15:00;68;51;9;14;15;118;117;79;79;23;8;11
2019-11-08 08:30:00;59;38;3;16;17;114;108;62;77;22;3;16
2019-11-08 08:45:00;73;41;11;21;19;100;101;63;63;34;5;5
2019-11-08 09:00:00;76;44;2;17;17;81;74;48;58;30;7;2
2019-11-08 09:15:00;62;38;5;15;16;65;65;34;40;20;6;3
2019-11-08 09:30:00;79;43;9;8;8;79;75;51;64;27;2;4
2019-11-08 09:45:00;72;53;9;19;19;80;84;59;67;18;1;1
2019-11-08 10:00:00;62;45;9;18;20;80;84;62;67;22;3;5
2019-11-08 10:15:00;68;54;8;9;9;68;87;52;73;25;5;12
2019-11-08 10:30:00;92;49;9;20;20;62;74;52;76;18;9;3
2019-11-08 10:45:00;84;48;5;8;8;78;92;57;73;19;3;34
2019-11-08 11:00:00;69;35;7;16;16;64;73;42;72;12;6;15
2019-11-08 11:15:00;67;40;9;13;16;70;76;48;51;18;3;7
2019-11-08 11:30:00;105;77;13;16;22;79;62;59;80;18;8;20
2019-11-08 11:45:00;94;59;10;17;21;75;70;66;98;28;9;69
