DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-04-10 00:00:00;3;1;2;6;1;1
2020-04-10 00:15:00;4;2;4;7;0;3
2020-04-10 00:30:00;8;2;4;5;0;2
2020-04-10 00:45:00;5;0;1;4;0;0
2020-04-10 01:00:00;1;1;3;6;0;0
2020-04-10 01:15:00;5;1;0;2;1;0
2020-04-10 01:30:00;5;0;1;6;2;1
2020-04-10 01:45:00;2;0;1;1;0;1
2020-04-10 02:00:00;4;0;0;4;0;0
2020-04-10 02:15:00;1;0;0;0;0;0
2020-04-10 02:30:00;0;0;1;2;0;0
2020-04-10 02:45:00;1;0;1;0;0;0
2020-04-10 03:00:00;0;0;0;0;0;0
2020-04-10 03:15:00;1;2;0;1;0;0
2020-04-10 03:30:00;5;0;1;0;0;0
2020-04-10 03:45:00;2;0;1;0;0;0
2020-04-10 04:00:00;0;0;0;1;0;0
2020-04-10 04:15:00;1;0;3;3;0;1
2020-04-10 04:30:00;3;0;2;1;0;0
2020-04-10 04:45:00;5;0;3;1;0;0
2020-04-10 05:00:00;4;2;2;1;0;2
2020-04-10 05:15:00;8;1;0;1;2;1
2020-04-10 05:30:00;14;3;3;11;0;2
2020-04-10 05:45:00;8;3;5;6;0;1
2020-04-10 06:00:00;8;2;0;12;0;1
2020-04-10 06:15:00;7;4;2;5;0;3
2020-04-10 06:30:00;8;3;4;4;0;1
2020-04-10 06:45:00;5;5;0;13;2;1
2020-04-10 07:00:00;8;3;4;5;2;1
2020-04-10 07:15:00;12;2;4;6;0;3
2020-04-10 07:30:00;8;2;5;5;0;1
2020-04-10 07:45:00;10;5;4;5;1;2
2020-04-10 08:00:00;12;1;7;4;0;3
2020-04-10 08:15:00;14;5;4;9;0;4
2020-04-10 08:30:00;16;4;8;8;0;4
2020-04-10 08:45:00;16;3;11;13;1;1
2020-04-10 09:00:00;23;5;11;17;1;4
2020-04-10 09:15:00;22;10;13;20;2;4
2020-04-10 09:30:00;17;11;11;17;1;6
2020-04-10 09:45:00;46;22;16;16;1;3
2020-04-10 10:00:00;29;14;19;21;1;7
2020-04-10 10:15:00;34;18;20;26;1;6
2020-04-10 10:30:00;30;22;26;29;1;10
2020-04-10 10:45:00;31;21;27;30;2;5
2020-04-10 11:00:00;42;20;29;47;1;8
2020-04-10 11:15:00;38;14;23;28;2;9
2020-04-10 11:30:00;44;26;28;27;2;11
2020-04-10 11:45:00;49;34;29;30;1;10
2020-04-10 12:00:00;47;31;36;31;1;9
2020-04-10 12:15:00;47;24;30;46;1;17
2020-04-10 12:30:00;55;29;37;29;3;7
2020-04-10 12:45:00;46;23;28;32;3;9
2020-04-10 13:00:00;49;32;27;29;3;9
2020-04-10 13:15:00;48;29;30;48;4;6
2020-04-10 13:30:00;46;15;32;35;0;9
2020-04-10 13:45:00;45;21;17;40;0;15
2020-04-10 14:00:00;50;24;35;28;0;8
2020-04-10 14:15:00;49;27;25;33;3;10
2020-04-10 14:30:00;54;21;26;32;4;12
2020-04-10 14:45:00;41;26;40;43;6;11
2020-04-10 15:00:00;51;32;32;29;3;16
2020-04-10 15:15:00;57;31;21;41;5;7
2020-04-10 15:30:00;45;19;35;42;4;8
2020-04-10 15:45:00;41;30;24;25;1;9
2020-04-10 16:00:00;51;17;32;31;2;11
2020-04-10 16:15:00;48;25;30;44;7;10
2020-04-10 16:30:00;45;27;31;36;4;12
2020-04-10 16:45:00;40;30;43;43;3;11
2020-04-10 17:00:00;50;28;20;34;4;10
2020-04-10 17:15:00;60;29;29;47;1;14
2020-04-10 17:30:00;51;32;31;42;6;12
2020-04-10 17:45:00;51;26;27;47;1;10
2020-04-10 18:00:00;45;24;25;35;4;6
2020-04-10 18:15:00;48;21;22;28;3;8
2020-04-10 18:30:00;55;23;21;49;5;8
2020-04-10 18:45:00;50;23;23;38;4;9
2020-04-10 19:00:00;40;16;32;39;2;12
2020-04-10 19:15:00;49;15;23;46;4;5
2020-04-10 19:30:00;41;22;22;31;6;5
2020-04-10 19:45:00;35;15;21;43;4;7
2020-04-10 20:00:00;38;19;22;32;7;9
2020-04-10 20:15:00;43;20;18;26;3;6
2020-04-10 20:30:00;35;19;18;27;2;7
2020-04-10 20:45:00;41;18;15;19;0;6
2020-04-10 21:00:00;24;11;15;27;2;7
2020-04-10 21:15:00;24;12;4;24;1;4
2020-04-10 21:30:00;26;15;12;16;0;2
2020-04-10 21:45:00;27;13;12;12;3;3
2020-04-10 22:00:00;21;6;9;15;1;3
2020-04-10 22:15:00;23;7;3;11;4;2
2020-04-10 22:30:00;16;4;8;7;1;1
2020-04-10 22:45:00;9;3;5;14;0;2
2020-04-10 23:00:00;14;7;7;11;1;3
2020-04-10 23:15:00;11;2;7;6;0;5
2020-04-10 23:30:00;14;0;0;3;0;1
2020-04-10 23:45:00;11;1;3;4;0;2
