DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-04-13 00:00:00;3;2;0;5;1;1
2020-04-13 00:15:00;4;0;3;6;0;1
2020-04-13 00:30:00;4;2;2;1;0;1
2020-04-13 00:45:00;5;0;2;3;0;0
2020-04-13 01:00:00;4;0;0;3;0;0
2020-04-13 01:15:00;3;1;1;0;0;1
2020-04-13 01:30:00;3;1;0;1;0;0
2020-04-13 01:45:00;6;0;0;1;0;0
2020-04-13 02:00:00;5;3;2;5;1;3
2020-04-13 02:15:00;1;0;2;2;0;0
2020-04-13 02:30:00;2;1;0;0;0;0
2020-04-13 02:45:00;2;1;1;1;1;0
2020-04-13 03:00:00;1;0;0;0;0;0
2020-04-13 03:15:00;1;0;0;2;0;0
2020-04-13 03:30:00;0;1;2;0;1;0
2020-04-13 03:45:00;2;0;1;0;0;0
2020-04-13 04:00:00;0;0;2;1;1;2
2020-04-13 04:15:00;5;0;1;0;0;1
2020-04-13 04:30:00;1;0;1;2;0;0
2020-04-13 04:45:00;2;1;0;1;1;0
2020-04-13 05:00:00;3;3;1;5;0;1
2020-04-13 05:15:00;8;1;2;2;0;1
2020-04-13 05:30:00;9;2;3;1;0;1
2020-04-13 05:45:00;15;5;3;11;0;2
2020-04-13 06:00:00;7;2;3;9;0;1
2020-04-13 06:15:00;11;0;1;5;0;1
2020-04-13 06:30:00;8;3;2;9;2;0
2020-04-13 06:45:00;15;1;5;3;1;0
2020-04-13 07:00:00;3;3;2;4;0;0
2020-04-13 07:15:00;4;2;3;6;1;1
2020-04-13 07:30:00;9;1;4;9;0;1
2020-04-13 07:45:00;8;2;11;5;0;3
2020-04-13 08:00:00;8;5;5;10;1;1
2020-04-13 08:15:00;14;6;9;10;1;0
2020-04-13 08:30:00;13;2;8;8;0;4
2020-04-13 08:45:00;8;8;3;8;1;3
2020-04-13 09:00:00;13;6;8;4;0;5
2020-04-13 09:15:00;14;8;13;16;0;2
2020-04-13 09:30:00;31;9;16;13;2;6
2020-04-13 09:45:00;29;12;18;25;2;11
2020-04-13 10:00:00;28;13;21;17;2;9
2020-04-13 10:15:00;31;16;20;25;2;10
2020-04-13 10:30:00;33;19;21;19;1;10
2020-04-13 10:45:00;42;21;18;19;2;7
2020-04-13 11:00:00;53;22;29;20;3;3
2020-04-13 11:15:00;35;25;24;29;2;10
2020-04-13 11:30:00;47;22;25;28;1;7
2020-04-13 11:45:00;46;17;21;35;3;7
2020-04-13 12:00:00;42;24;29;25;0;15
2020-04-13 12:15:00;51;25;22;28;1;12
2020-04-13 12:30:00;50;27;33;25;5;11
2020-04-13 12:45:00;37;24;25;46;2;7
2020-04-13 13:00:00;52;21;23;41;4;12
2020-04-13 13:15:00;65;33;41;36;2;17
2020-04-13 13:30:00;58;24;28;42;8;13
2020-04-13 13:45:00;44;34;26;38;2;13
2020-04-13 14:00:00;55;36;31;39;3;12
2020-04-13 14:15:00;51;31;27;41;5;6
2020-04-13 14:30:00;59;33;30;51;5;11
2020-04-13 14:45:00;53;30;30;50;7;8
2020-04-13 15:00:00;49;31;27;42;1;16
2020-04-13 15:15:00;54;30;33;42;4;7
2020-04-13 15:30:00;58;25;45;48;4;11
2020-04-13 15:45:00;59;28;28;48;2;17
2020-04-13 16:00:00;75;40;24;37;1;8
2020-04-13 16:15:00;49;14;28;30;2;13
2020-04-13 16:30:00;63;33;33;54;6;14
2020-04-13 16:45:00;58;28;33;51;3;11
2020-04-13 17:00:00;52;30;29;41;3;12
2020-04-13 17:15:00;56;27;34;48;2;10
2020-04-13 17:30:00;59;24;33;43;4;9
2020-04-13 17:45:00;67;34;31;49;10;13
2020-04-13 18:00:00;57;27;31;31;3;10
2020-04-13 18:15:00;48;23;32;43;3;13
2020-04-13 18:30:00;57;31;27;36;3;5
2020-04-13 18:45:00;43;25;40;38;4;9
2020-04-13 19:00:00;55;30;29;43;1;7
2020-04-13 19:15:00;53;23;23;56;3;13
2020-04-13 19:30:00;53;28;24;42;3;9
2020-04-13 19:45:00;41;29;17;28;4;6
2020-04-13 20:00:00;36;19;20;40;0;10
2020-04-13 20:15:00;44;13;22;38;5;6
2020-04-13 20:30:00;39;22;18;30;4;4
2020-04-13 20:45:00;30;13;9;33;4;4
2020-04-13 21:00:00;34;10;13;25;2;6
2020-04-13 21:15:00;31;10;10;23;4;3
2020-04-13 21:30:00;21;9;10;14;0;3
2020-04-13 21:45:00;25;13;10;16;1;5
2020-04-13 22:00:00;22;4;3;24;4;5
2020-04-13 22:15:00;24;6;11;14;0;3
2020-04-13 22:30:00;13;3;6;6;2;3
2020-04-13 22:45:00;14;5;5;11;0;3
2020-04-13 23:00:00;5;5;7;4;0;2
2020-04-13 23:15:00;5;2;6;7;0;2
2020-04-13 23:30:00;10;4;2;5;0;3
2020-04-13 23:45:00;9;6;2;3;1;1
