DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-31 00:00:00;0;4;0;13;10;3;7;5;6;4;3
2020-05-31 00:15:00;1;1;0;16;19;4;5;8;12;4;4
2020-05-31 00:30:00;4;5;0;9;7;3;6;9;12;6;5
2020-05-31 00:45:00;2;5;0;11;6;2;3;14;11;0;0
2020-05-31 01:00:00;2;0;0;8;4;1;2;5;2;0;1
2020-05-31 01:15:00;1;0;0;9;6;0;2;13;13;3;1
2020-05-31 01:30:00;0;3;0;13;9;3;5;5;9;1;1
2020-05-31 01:45:00;1;1;0;5;8;5;3;5;2;0;0
2020-05-31 02:00:00;0;0;0;5;3;1;0;4;10;3;2
2020-05-31 02:15:00;0;0;0;1;2;2;2;2;3;3;2
2020-05-31 02:30:00;0;0;0;3;5;3;1;4;5;0;0
2020-05-31 02:45:00;1;1;0;6;3;0;0;3;5;2;2
2020-05-31 03:00:00;0;1;0;4;4;1;2;6;5;0;0
2020-05-31 03:15:00;0;4;0;4;1;1;0;4;2;0;0
2020-05-31 03:30:00;0;1;0;4;4;0;1;0;2;1;1
2020-05-31 03:45:00;1;1;0;1;1;0;0;5;4;1;1
2020-05-31 04:00:00;0;1;0;1;3;3;2;3;2;0;0
2020-05-31 04:15:00;0;2;0;2;4;2;1;3;3;0;0
2020-05-31 04:30:00;0;0;0;2;0;0;0;1;1;0;0
2020-05-31 04:45:00;0;0;0;2;1;0;0;2;4;0;0
2020-05-31 05:00:00;0;0;0;4;0;0;0;2;3;0;0
2020-05-31 05:15:00;0;1;0;2;3;3;0;4;3;1;1
2020-05-31 05:30:00;0;0;0;2;0;0;1;9;12;4;3
2020-05-31 05:45:00;0;3;1;4;8;3;4;12;7;1;1
2020-05-31 06:00:00;0;1;0;4;2;0;2;4;5;1;1
2020-05-31 06:15:00;0;0;0;11;13;4;2;11;3;0;0
2020-05-31 06:30:00;0;2;0;9;5;2;2;10;11;1;1
2020-05-31 06:45:00;0;0;1;3;3;4;1;8;7;1;2
2020-05-31 07:00:00;0;1;1;13;8;4;4;3;1;0;0
2020-05-31 07:15:00;0;2;1;8;8;5;3;6;8;2;2
2020-05-31 07:30:00;1;2;0;10;5;1;1;6;1;1;1
2020-05-31 07:45:00;1;4;3;13;5;1;2;15;17;0;0
2020-05-31 08:00:00;1;2;0;10;5;3;2;7;2;0;0
2020-05-31 08:15:00;1;2;0;13;7;2;6;11;4;1;1
2020-05-31 08:30:00;0;1;0;11;9;1;2;12;5;1;1
2020-05-31 08:45:00;4;6;1;15;8;2;2;27;19;2;2
2020-05-31 09:00:00;1;6;1;13;7;2;11;13;7;1;0
2020-05-31 09:15:00;2;3;1;20;17;6;4;13;12;2;1
2020-05-31 09:30:00;1;2;1;25;18;18;10;20;17;1;0
2020-05-31 09:45:00;4;11;4;23;7;34;10;30;16;4;3
2020-05-31 10:00:00;6;4;1;25;23;24;9;17;16;0;0
2020-05-31 10:15:00;7;7;2;35;14;19;7;29;17;2;3
2020-05-31 10:30:00;3;9;0;24;20;89;6;31;15;3;3
2020-05-31 10:45:00;0;9;2;36;18;12;18;29;21;1;1
2020-05-31 11:00:00;4;10;0;38;20;4;18;34;15;2;2
2020-05-31 11:15:00;5;11;2;45;25;13;10;26;17;3;4
2020-05-31 11:30:00;3;13;0;47;26;7;14;29;19;3;3
2020-05-31 11:45:00;6;9;3;38;23;7;19;43;28;5;4
2020-05-31 12:00:00;9;7;0;39;25;7;16;28;31;7;5
2020-05-31 12:15:00;6;11;3;50;27;2;13;29;30;3;2
2020-05-31 12:30:00;6;15;0;40;26;4;24;30;34;6;2
2020-05-31 12:45:00;3;17;2;37;34;8;18;35;23;2;2
2020-05-31 13:00:00;5;19;0;46;27;4;23;42;21;6;5
2020-05-31 13:15:00;7;12;1;35;17;7;14;38;22;5;4
2020-05-31 13:30:00;4;13;0;50;36;17;23;32;29;4;5
2020-05-31 13:45:00;9;27;2;41;20;41;21;44;31;7;3
2020-05-31 14:00:00;6;10;0;48;39;12;26;44;29;7;5
2020-05-31 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
