DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-08-08 00:00:00;6;25;10;5;0;11;9
2019-08-08 00:15:00;10;31;9;6;0;7;14
2019-08-08 00:30:00;6;25;7;4;3;4;7
2019-08-08 00:45:00;6;19;4;4;2;7;10
2019-08-08 01:00:00;4;18;5;1;0;7;7
2019-08-08 01:15:00;3;15;4;1;1;5;11
2019-08-08 01:30:00;2;8;2;0;0;5;8
2019-08-08 01:45:00;3;9;0;0;0;7;7
2019-08-08 02:00:00;7;9;4;4;2;4;5
2019-08-08 02:15:00;4;6;0;0;0;4;7
2019-08-08 02:30:00;0;7;1;4;1;2;4
2019-08-08 02:45:00;3;8;3;4;0;2;4
2019-08-08 03:00:00;3;4;0;0;0;2;5
2019-08-08 03:15:00;1;3;0;2;1;6;8
2019-08-08 03:30:00;2;7;1;1;1;1;5
2019-08-08 03:45:00;1;10;3;2;0;3;5
2019-08-08 04:00:00;7;10;1;5;2;5;6
2019-08-08 04:15:00;8;10;2;9;0;7;4
2019-08-08 04:30:00;5;14;0;6;1;8;7
2019-08-08 04:45:00;11;18;4;4;2;12;14
2019-08-08 05:00:00;44;57;2;14;2;20;23
2019-08-08 05:15:00;62;103;18;22;8;12;29
2019-08-08 05:30:00;59;105;17;18;14;30;45
2019-08-08 05:45:00;66;95;18;18;22;50;72
2019-08-08 06:00:00;37;81;13;26;14;45;63
2019-08-08 06:15:00;48;133;23;43;27;46;67
2019-08-08 06:30:00;80;156;37;66;36;64;69
2019-08-08 06:45:00;104;185;49;60;40;56;61
2019-08-08 07:00:00;81;181;45;70;45;54;71
2019-08-08 07:15:00;108;199;54;75;33;58;80
2019-08-08 07:30:00;85;191;61;70;48;65;76
2019-08-08 07:45:00;121;209;59;74;47;73;85
2019-08-08 08:00:00;81;159;46;86;37;67;86
2019-08-08 08:15:00;84;174;53;94;40;74;72
2019-08-08 08:30:00;81;168;55;83;41;76;98
2019-08-08 08:45:00;101;188;61;74;38;76;98
2019-08-08 09:00:00;78;161;52;46;28;65;78
2019-08-08 09:15:00;71;196;61;55;24;61;82
2019-08-08 09:30:00;68;193;57;46;22;72;94
2019-08-08 09:45:00;67;186;55;68;20;89;112
2019-08-08 10:00:00;58;161;59;62;20;78;82
2019-08-08 10:15:00;76;204;64;44;17;96;96
2019-08-08 10:30:00;63;193;64;43;27;91;103
2019-08-08 10:45:00;88;183;60;63;25;91;109
2019-08-08 11:00:00;57;158;43;42;20;98;91
2019-08-08 11:15:00;73;190;67;50;28;93;107
2019-08-08 11:30:00;79;187;60;60;22;98;101
2019-08-08 11:45:00;59;164;56;59;32;79;100
2019-08-08 12:00:00;65;187;62;52;20;94;105
2019-08-08 12:15:00;81;201;76;60;18;102;111
2019-08-08 12:30:00;68;197;67;46;20;113;108
2019-08-08 12:45:00;72;177;61;56;18;97;124
2019-08-08 13:00:00;82;174;62;51;26;101;106
2019-08-08 13:15:00;83;177;63;65;20;87;95
2019-08-08 13:30:00;130;196;60;55;36;88;115
2019-08-08 13:45:00;86;194;53;65;24;125;129
2019-08-08 14:00:00;78;196;74;48;21;109;107
2019-08-08 14:15:00;77;189;77;63;36;121;134
2019-08-08 14:30:00;70;186;72;62;20;123;133
2019-08-08 14:45:00;84;180;68;72;34;116;122
2019-08-08 15:00:00;63;155;61;61;17;135;147
2019-08-08 15:15:00;77;200;84;55;20;111;139
2019-08-08 15:30:00;87;197;104;63;30;126;139
2019-08-08 15:45:00;99;196;102;69;21;157;161
2019-08-08 16:00:00;89;206;90;76;23;127;125
2019-08-08 16:15:00;87;189;82;49;17;148;138
2019-08-08 16:30:00;85;173;84;69;28;145;151
2019-08-08 16:45:00;92;203;114;57;31;128;147
2019-08-08 17:00:00;122;207;103;64;33;133;132
2019-08-08 17:15:00;115;201;103;71;27;118;130
2019-08-08 17:30:00;100;216;109;58;20;122;134
2019-08-08 17:45:00;86;196;88;60;18;124;134
2019-08-08 18:00:00;101;217;103;49;20;123;138
2019-08-08 18:15:00;92;193;96;69;21;104;125
2019-08-08 18:30:00;82;177;73;43;15;101;116
2019-08-08 18:45:00;71;172;72;60;15;106;126
2019-08-08 19:00:00;64;147;45;44;14;95;109
2019-08-08 19:15:00;60;152;55;40;12;94;104
2019-08-08 19:30:00;39;124;45;48;10;71;80
2019-08-08 19:45:00;54;124;36;43;13;82;96
2019-08-08 20:00:00;55;140;49;42;14;79;89
2019-08-08 20:15:00;52;130;46;33;9;82;91
2019-08-08 20:30:00;58;125;48;23;16;63;82
2019-08-08 20:45:00;50;134;47;26;11;53;66
2019-08-08 21:00:00;64;125;34;21;9;38;52
2019-08-08 21:15:00;58;118;31;17;7;43;51
2019-08-08 21:30:00;53;103;25;19;8;53;62
2019-08-08 21:45:00;37;117;38;19;9;66;70
2019-08-08 22:00:00;37;106;36;18;5;69;79
2019-08-08 22:15:00;29;88;27;15;7;43;63
2019-08-08 22:30:00;22;80;26;17;11;44;43
2019-08-08 22:45:00;24;76;25;4;1;30;39
2019-08-08 23:00:00;23;55;17;26;12;28;28
2019-08-08 23:15:00;18;44;13;7;4;23;30
2019-08-08 23:30:00;7;48;20;11;2;10;19
2019-08-08 23:45:00;18;62;16;8;1;11;19
