DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-03-30 00:00:00;0;2;0;0;8;4;0;6;4;0;0
2020-03-30 00:15:00;7;4;0;0;1;2;0;1;2;0;0
2020-03-30 00:30:00;5;4;1;0;5;4;1;6;5;0;0
2020-03-30 00:45:00;3;3;1;1;8;2;0;7;4;0;0
2020-03-30 01:00:00;2;1;0;0;5;1;0;4;2;0;0
2020-03-30 01:15:00;4;2;1;0;2;1;0;2;1;0;0
2020-03-30 01:30:00;6;4;0;0;0;0;0;0;0;0;0
2020-03-30 01:45:00;9;9;1;0;2;1;0;2;1;0;0
2020-03-30 02:00:00;8;7;0;0;2;1;0;1;0;0;0
2020-03-30 02:15:00;3;4;0;0;3;4;0;3;5;0;0
2020-03-30 02:30:00;5;5;1;0;3;3;0;2;4;0;0
2020-03-30 02:45:00;3;2;0;0;4;5;0;3;5;0;0
2020-03-30 03:00:00;3;1;0;0;5;2;0;4;3;0;0
2020-03-30 03:15:00;4;2;1;2;3;0;0;3;1;1;0
2020-03-30 03:30:00;3;4;0;0;7;3;0;8;4;0;0
2020-03-30 03:45:00;4;0;0;0;3;2;0;2;3;0;0
2020-03-30 04:00:00;8;4;0;0;7;4;1;7;6;0;0
2020-03-30 04:15:00;8;5;0;0;4;4;0;5;5;0;0
2020-03-30 04:30:00;11;7;0;0;3;5;0;4;8;0;0
2020-03-30 04:45:00;10;6;0;0;5;2;0;5;2;0;0
2020-03-30 05:00:00;17;10;2;1;14;2;0;14;6;0;0
2020-03-30 05:15:00;25;21;0;1;18;11;1;16;13;0;0
2020-03-30 05:30:00;53;56;6;0;35;20;1;35;24;0;0
2020-03-30 05:45:00;49;55;5;4;49;25;1;49;31;0;0
2020-03-30 06:00:00;45;47;11;5;50;24;1;49;31;0;0
2020-03-30 06:15:00;53;55;18;6;62;35;0;71;33;0;0
2020-03-30 06:30:00;70;83;18;12;97;62;6;94;64;0;10
2020-03-30 06:45:00;67;72;12;4;98;68;5;94;70;1;7
2020-03-30 07:00:00;55;53;6;4;100;85;9;90;105;1;12
2020-03-30 07:15:00;67;71;13;7;77;72;8;74;86;2;0
2020-03-30 07:30:00;54;60;11;10;97;86;4;98;102;0;0
2020-03-30 07:45:00;55;61;5;8;98;86;9;93;103;2;5
