DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-05-28 00:00:00;3;0;0;0;0;0;0;0;0
2020-05-28 00:15:00;1;0;0;0;0;0;0;0;0
2020-05-28 00:30:00;0;0;0;0;0;0;0;0;0
2020-05-28 00:45:00;1;0;0;0;0;0;0;0;0
2020-05-28 01:00:00;0;0;1;0;0;0;0;0;0
2020-05-28 01:15:00;0;0;0;0;0;0;0;0;0
2020-05-28 01:30:00;0;0;1;0;0;0;0;0;0
2020-05-28 01:45:00;0;0;2;0;0;0;0;0;0
2020-05-28 02:00:00;0;0;1;0;0;0;0;0;0
2020-05-28 02:15:00;0;0;1;0;0;0;0;0;0
2020-05-28 02:30:00;0;1;1;0;0;0;0;0;0
2020-05-28 02:45:00;0;0;0;0;0;0;0;0;0
2020-05-28 03:00:00;0;0;0;0;0;0;0;0;0
2020-05-28 03:15:00;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;0;0;0;0;0;0;0;0;0
2020-05-28 03:45:00;1;0;0;0;0;0;0;0;0
2020-05-28 04:00:00;1;0;0;0;0;0;0;0;0
2020-05-28 04:15:00;0;0;1;0;0;0;0;0;0
2020-05-28 04:30:00;0;0;0;0;0;0;0;0;0
2020-05-28 04:45:00;0;0;2;0;0;0;0;0;0
2020-05-28 05:00:00;0;0;0;0;0;0;0;0;0
2020-05-28 05:15:00;2;0;5;0;0;0;0;0;0
2020-05-28 05:30:00;2;1;3;0;0;0;2;0;0
2020-05-28 05:45:00;4;1;3;0;0;0;0;0;0
2020-05-28 06:00:00;1;0;2;1;0;0;0;0;0
2020-05-28 06:15:00;1;1;2;0;0;1;0;0;0
2020-05-28 06:30:00;1;0;3;2;0;0;0;0;0
2020-05-28 06:45:00;2;4;6;2;0;1;0;0;0
2020-05-28 07:00:00;7;4;5;0;0;1;0;0;0
2020-05-28 07:15:00;6;2;7;4;0;0;0;0;0
2020-05-28 07:30:00;12;2;4;4;0;1;1;1;0
2020-05-28 07:45:00;16;2;9;7;0;1;1;0;0
2020-05-28 08:00:00;10;3;10;5;3;0;1;2;0
2020-05-28 08:15:00;23;6;8;1;2;4;0;0;3
2020-05-28 08:30:00;16;5;11;8;2;3;0;0;0
2020-05-28 08:45:00;30;6;6;2;2;0;2;0;0
2020-05-28 09:00:00;30;10;9;7;4;1;1;0;0
2020-05-28 09:15:00;39;5;8;7;4;0;3;0;1
2020-05-28 09:30:00;47;5;6;7;3;0;0;0;0
2020-05-28 09:45:00;35;7;9;6;5;0;0;0;1
2020-05-28 10:00:00;34;3;9;7;2;0;3;0;2
2020-05-28 10:15:00;55;4;9;1;6;0;2;0;0
2020-05-28 10:30:00;59;8;4;6;6;0;1;0;4
2020-05-28 10:45:00;48;9;11;5;1;2;1;0;2
2020-05-28 11:00:00;63;5;20;3;5;1;0;0;0
2020-05-28 11:15:00;52;7;17;5;3;1;2;1;0
2020-05-28 11:30:00;57;11;11;1;9;0;0;0;0
2020-05-28 11:45:00;54;18;15;3;1;1;2;0;0
2020-05-28 12:00:00;89;7;13;6;5;1;1;0;0
2020-05-28 12:15:00;63;4;12;3;2;1;3;0;1
2020-05-28 12:30:00;41;6;15;4;3;4;3;0;8
2020-05-28 12:45:00;58;12;9;5;6;1;0;0;0
2020-05-28 13:00:00;65;10;23;5;1;2;1;0;0
2020-05-28 13:15:00;45;12;15;5;4;1;2;1;0
2020-05-28 13:30:00;55;7;16;3;1;3;2;1;0
2020-05-28 13:45:00;65;7;12;9;2;0;1;2;0
2020-05-28 14:00:00;46;5;15;3;4;1;7;3;0
2020-05-28 14:15:00;70;18;18;6;4;0;2;1;0
2020-05-28 14:30:00;53;13;25;5;4;1;0;0;0
2020-05-28 14:45:00;57;14;23;6;4;0;4;0;0
2020-05-28 15:00:00;61;10;19;4;1;1;1;0;0
2020-05-28 15:15:00;69;8;13;2;8;1;1;0;0
2020-05-28 15:30:00;60;11;13;5;8;0;1;2;0
2020-05-28 15:45:00;68;9;19;3;9;0;2;2;0
2020-05-28 16:00:00;62;7;23;1;5;1;3;0;0
2020-05-28 16:15:00;62;13;22;4;3;0;0;1;0
2020-05-28 16:30:00;65;21;28;1;6;1;1;4;0
2020-05-28 16:45:00;61;9;19;1;6;1;0;0;2
2020-05-28 17:00:00;63;13;25;3;1;1;7;1;0
2020-05-28 17:15:00;66;14;23;4;1;0;2;0;0
2020-05-28 17:30:00;73;7;17;9;6;1;0;10;0
2020-05-28 17:45:00;82;13;37;2;2;0;3;0;1
2020-05-28 18:00:00;66;19;27;0;4;1;1;0;7
2020-05-28 18:15:00;57;6;25;5;1;0;2;0;0
2020-05-28 18:30:00;50;8;7;1;5;6;1;1;0
2020-05-28 18:45:00;43;9;15;7;2;2;3;0;4
2020-05-28 19:00:00;65;6;22;4;5;2;3;0;0
2020-05-28 19:15:00;51;16;22;4;3;0;6;10;5
2020-05-28 19:30:00;39;6;13;7;2;3;1;0;0
2020-05-28 19:45:00;39;8;9;8;4;0;1;0;2
2020-05-28 20:00:00;49;5;6;1;2;2;2;0;0
2020-05-28 20:15:00;12;8;5;0;1;0;1;0;0
2020-05-28 20:30:00;15;6;6;1;1;0;1;0;0
2020-05-28 20:45:00;9;1;8;0;1;0;1;0;0
2020-05-28 21:00:00;8;3;1;0;0;1;0;0;0
2020-05-28 21:15:00;9;0;2;0;0;0;0;0;0
2020-05-28 21:30:00;9;2;5;0;0;0;0;0;0
2020-05-28 21:45:00;11;2;4;1;0;0;1;4;0
2020-05-28 22:00:00;12;2;10;0;0;0;1;3;0
2020-05-28 22:15:00;14;4;7;2;3;0;0;0;1
2020-05-28 22:30:00;4;1;3;0;0;0;1;0;0
2020-05-28 22:45:00;4;2;4;0;0;0;0;0;0
2020-05-28 23:00:00;3;0;1;0;0;0;0;0;0
2020-05-28 23:15:00;3;1;0;0;0;0;0;0;0
2020-05-28 23:30:00;3;0;1;0;0;0;0;0;0
2020-05-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
