DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-12 00:00:00;1;4;1;1;1;2;2;4;1;1;1;2;0;0;0;0;0;0
2020-10-12 00:15:00;0;5;0;0;0;1;4;10;2;1;3;3;0;0;0;0;0;0
2020-10-12 00:30:00;0;1;1;1;1;3;0;1;3;4;2;5;0;0;0;0;0;0
2020-10-12 00:45:00;0;1;0;0;0;1;2;4;2;0;3;1;0;0;0;0;0;0
2020-10-12 01:00:00;0;3;1;3;1;3;3;4;1;0;1;1;0;0;0;0;0;0
2020-10-12 01:15:00;1;3;1;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0
2020-10-12 01:30:00;0;0;1;1;1;2;0;0;1;0;1;1;0;0;0;0;0;0
2020-10-12 01:45:00;0;1;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0
2020-10-12 02:00:00;0;0;0;1;0;1;1;1;2;0;2;0;0;0;0;0;0;0
2020-10-12 02:15:00;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-10-12 02:30:00;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-10-12 02:45:00;2;3;0;0;0;0;4;4;1;0;1;0;0;0;0;0;0;0
2020-10-12 03:00:00;0;1;0;0;0;1;3;2;1;1;1;1;0;0;0;0;0;0
2020-10-12 03:15:00;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-12 03:30:00;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0
2020-10-12 03:45:00;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-12 04:00:00;1;1;3;3;2;2;0;0;2;1;4;1;0;0;0;0;0;0
2020-10-12 04:15:00;1;1;1;0;1;2;0;1;1;1;1;0;0;0;0;0;0;0
2020-10-12 04:30:00;0;2;0;3;0;3;2;4;0;0;0;1;0;0;0;0;0;0
2020-10-12 04:45:00;0;2;1;0;1;1;3;3;0;0;0;255;0;0;0;0;0;0
2020-10-12 05:00:00;4;4;0;2;0;7;6;2;1;3;0;254;0;0;0;0;0;0
2020-10-12 05:15:00;4;4;2;1;1;2;2;3;1;1;1;0;0;0;0;0;0;0
2020-10-12 05:30:00;10;8;4;3;5;4;9;7;2;1;2;0;1;0;0;0;0;0
2020-10-12 05:45:00;29;30;14;8;14;11;10;10;8;6;9;0;0;0;0;0;0;0
2020-10-12 06:00:00;33;34;11;5;12;8;21;20;5;7;9;6;0;0;0;0;0;0
2020-10-12 06:15:00;43;39;10;11;17;18;23;24;5;1;5;260;0;0;0;2;0;0
2020-10-12 06:30:00;30;27;26;9;28;14;21;18;14;3;16;0;0;0;0;0;0;0
2020-10-12 06:45:00;25;33;16;6;18;10;20;23;7;2;8;0;0;0;0;0;0;1
2020-10-12 07:00:00;24;29;20;16;23;22;20;26;9;7;13;0;1;0;1;0;0;1
2020-10-12 07:15:00;49;68;49;48;52;53;23;32;17;8;19;0;0;0;0;1;0;2
2020-10-12 07:30:00;66;61;37;39;38;50;59;52;15;16;18;0;1;0;0;0;0;5
2020-10-12 07:45:00;30;37;32;29;34;32;65;61;23;8;29;23;2;1;0;0;0;2
2020-10-12 08:00:00;21;44;22;26;28;28;43;40;17;9;22;17;1;0;0;0;0;2
2020-10-12 08:15:00;24;38;22;16;26;19;41;32;14;8;20;10;1;0;0;0;0;0
