DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-12-24 00:00:00;11;9;11;12;0;0;0;0;0;0;0;0
2019-12-24 00:15:00;14;10;15;9;0;0;0;0;0;0;0;0
2019-12-24 00:30:00;15;5;10;21;0;0;0;0;0;0;0;0
2019-12-24 00:45:00;13;4;7;15;0;0;0;0;0;0;0;0
2019-12-24 01:00:00;13;7;8;15;0;0;0;0;0;0;0;0
2019-12-24 01:15:00;9;8;8;5;0;0;0;0;0;0;0;0
2019-12-24 01:30:00;13;6;9;15;0;0;0;0;0;0;0;0
2019-12-24 01:45:00;4;5;9;8;0;0;0;0;0;0;0;0
2019-12-24 02:00:00;7;1;5;10;0;0;0;0;0;0;0;0
2019-12-24 02:15:00;4;3;5;18;0;0;0;0;0;0;0;0
2019-12-24 02:30:00;9;1;2;5;0;0;0;0;0;0;0;0
2019-12-24 02:45:00;7;4;6;9;0;0;0;0;0;0;0;0
2019-12-24 03:00:00;5;3;6;6;0;0;0;0;0;0;0;0
2019-12-24 03:15:00;11;3;10;7;0;0;0;0;0;0;0;0
2019-12-24 03:30:00;5;2;2;4;0;0;0;0;0;0;0;0
2019-12-24 03:45:00;6;2;5;2;0;0;0;0;0;0;0;0
2019-12-24 04:00:00;7;2;1;1;0;0;0;0;0;0;0;0
2019-12-24 04:15:00;5;0;3;3;0;0;0;0;0;0;0;0
2019-12-24 04:30:00;10;2;2;5;0;0;0;0;0;0;0;0
2019-12-24 04:45:00;8;2;4;8;0;0;0;0;0;0;0;0
2019-12-24 05:00:00;15;1;11;17;0;0;0;0;0;0;0;0
2019-12-24 05:15:00;12;4;11;11;0;0;0;0;0;0;0;0
2019-12-24 05:30:00;32;8;15;16;0;0;0;0;0;0;0;0
2019-12-24 05:45:00;26;8;8;11;0;0;0;0;0;0;0;0
2019-12-24 06:00:00;17;6;7;10;0;0;0;0;0;0;0;0
2019-12-24 06:15:00;28;11;10;13;0;0;0;0;0;0;0;0
2019-12-24 06:30:00;31;14;17;21;0;0;0;0;0;0;0;0
2019-12-24 06:45:00;20;7;15;21;0;0;0;0;0;0;0;0
2019-12-24 07:00:00;27;13;21;18;0;2;0;0;0;0;0;0
2019-12-24 07:15:00;40;12;13;27;0;0;0;0;0;0;0;0
2019-12-24 07:30:00;38;20;17;19;0;0;0;0;0;0;0;0
2019-12-24 07:45:00;44;25;22;47;0;0;0;0;0;0;0;0
2019-12-24 08:00:00;59;35;28;35;0;3;0;0;0;0;0;0
2019-12-24 08:15:00;57;22;27;24;0;0;0;0;0;0;0;0
2019-12-24 08:30:00;75;32;22;40;0;0;0;0;1;0;0;0
2019-12-24 08:45:00;75;47;38;44;0;2;0;0;0;0;0;0
2019-12-24 09:00:00;95;67;42;57;0;2;0;0;2;0;0;0
2019-12-24 09:15:00;82;76;57;69;3;3;0;0;0;1;0;0
2019-12-24 09:30:00;97;65;61;79;0;0;0;0;5;0;0;0
2019-12-24 09:45:00;92;69;72;83;0;1;0;0;7;0;0;0
2019-12-24 10:00:00;111;91;72;85;6;1;0;0;0;2;0;0
2019-12-24 10:15:00;135;107;93;106;9;4;1;0;0;1;0;0
2019-12-24 10:30:00;115;72;79;92;7;1;0;0;3;5;0;0
2019-12-24 10:45:00;126;89;92;119;1;0;0;0;7;2;0;0
2019-12-24 11:00:00;132;89;83;116;2;0;0;0;0;7;0;0
2019-12-24 11:15:00;111;106;84;124;2;1;0;0;6;1;0;0
2019-12-24 11:30:00;118;85;101;128;9;0;0;0;0;4;0;0
2019-12-24 11:45:00;94;92;85;120;0;1;0;0;1;6;1;0
2019-12-24 12:00:00;127;97;114;149;4;4;0;0;7;0;0;0
2019-12-24 12:15:00;106;87;75;109;3;0;0;0;1;2;0;0
2019-12-24 12:30:00;96;68;67;105;2;4;0;0;5;1;0;0
2019-12-24 12:45:00;90;75;83;121;6;8;0;0;7;2;0;0
2019-12-24 13:00:00;113;88;86;116;4;0;0;0;28;1;3;0
2019-12-24 13:15:00;82;60;81;101;0;3;0;0;20;1;0;0
2019-12-24 13:30:00;105;65;91;127;3;0;0;0;4;16;4;2
2019-12-24 13:45:00;79;54;83;127;0;3;0;0;2;0;0;0
2019-12-24 14:00:00;68;45;109;137;4;4;0;3;0;20;0;3
2019-12-24 14:15:00;98;62;91;146;3;3;1;0;5;8;0;2
2019-12-24 14:30:00;59;48;45;85;0;0;0;0;0;0;0;0
2019-12-24 14:45:00;79;41;67;102;0;0;0;0;0;5;0;3
2019-12-24 15:00:00;58;45;54;82;0;2;0;0;0;0;0;0
2019-12-24 15:15:00;49;33;50;63;0;5;0;0;4;0;0;1
2019-12-24 15:30:00;69;40;45;58;1;1;0;0;1;0;0;0
2019-12-24 15:45:00;58;43;41;50;1;1;0;0;4;0;0;0
2019-12-24 16:00:00;61;50;56;58;0;0;0;0;1;0;0;0
2019-12-24 16:15:00;39;27;59;62;0;0;0;0;1;1;0;0
2019-12-24 16:30:00;40;27;46;52;0;6;0;0;4;1;0;0
2019-12-24 16:45:00;46;48;55;64;1;0;0;0;1;3;0;0
2019-12-24 17:00:00;55;27;54;60;4;0;0;0;8;1;6;0
2019-12-24 17:15:00;46;32;36;50;1;15;0;0;0;0;0;0
2019-12-24 17:30:00;50;41;45;64;0;0;0;0;0;0;0;0
