DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-09-08 00:00:00;2;3;4;6;5;0;0;0;0;0;0;0
2020-09-08 00:15:00;0;2;3;4;5;0;0;0;0;0;0;0
2020-09-08 00:30:00;1;2;6;4;3;0;0;0;0;0;0;0
2020-09-08 00:45:00;0;4;4;4;5;0;0;0;0;0;0;0
2020-09-08 01:00:00;2;1;4;4;1;0;0;0;0;0;0;0
2020-09-08 01:15:00;1;4;1;0;2;0;0;0;0;0;0;0
2020-09-08 01:30:00;0;3;0;4;2;0;0;0;0;0;0;0
2020-09-08 01:45:00;1;1;3;1;3;0;0;0;0;0;0;0
2020-09-08 02:00:00;0;0;1;2;2;0;0;0;0;0;0;0
2020-09-08 02:15:00;0;1;1;2;0;0;0;0;0;0;0;0
2020-09-08 02:30:00;2;4;3;1;1;0;0;0;0;0;0;0
2020-09-08 02:45:00;1;2;1;1;1;0;0;0;0;0;0;0
2020-09-08 03:00:00;0;3;1;2;1;0;0;0;0;0;0;0
2020-09-08 03:15:00;1;1;1;2;2;0;0;0;0;0;0;0
2020-09-08 03:30:00;0;2;0;1;1;0;0;0;0;0;0;0
2020-09-08 03:45:00;1;3;4;3;2;0;0;0;0;0;0;0
2020-09-08 04:00:00;0;5;5;1;1;0;0;0;0;0;0;0
2020-09-08 04:15:00;1;4;7;5;2;0;0;0;0;0;0;0
2020-09-08 04:30:00;1;6;8;8;4;0;0;0;0;0;0;0
2020-09-08 04:45:00;1;11;10;4;4;0;0;0;0;0;0;0
2020-09-08 05:00:00;11;17;13;18;14;0;0;0;0;0;0;0
2020-09-08 05:15:00;11;33;20;31;36;0;0;0;0;0;0;0
2020-09-08 05:30:00;11;31;27;36;31;0;0;0;0;0;0;0
2020-09-08 05:45:00;16;46;44;49;39;0;0;0;0;0;0;0
2020-09-08 06:00:00;14;47;45;34;40;0;0;0;0;0;1;19
2020-09-08 06:15:00;15;59;50;53;50;0;0;0;0;0;0;0
2020-09-08 06:30:00;14;48;27;78;77;1;2;0;0;4;1;2
2020-09-08 06:45:00;13;55;44;89;105;0;2;0;0;11;1;0
2020-09-08 07:00:00;18;67;32;103;135;2;9;0;0;8;0;0
2020-09-08 07:15:00;26;57;48;144;159;6;1;0;0;94;4;11
2020-09-08 07:30:00;23;64;44;124;151;4;0;0;0;1;9;26
2020-09-08 07:45:00;22;85;74;49;177;1;9;0;4;8;12;4
2020-09-08 08:00:00;21;64;52;43;151;4;5;0;0;5;2;6
2020-09-08 08:15:00;18;51;49;63;104;2;7;0;0;10;16;8
2020-09-08 08:30:00;17;53;64;75;76;2;3;0;0;18;6;17
2020-09-08 08:45:00;13;38;52;72;53;4;2;0;0;14;2;3
2020-09-08 09:00:00;16;48;70;76;66;1;0;0;0;0;1;2
2020-09-08 09:15:00;14;65;46;50;46;2;0;0;0;0;2;11
2020-09-08 09:30:00;22;59;41;50;68;4;1;0;0;6;2;0
2020-09-08 09:45:00;17;55;44;51;50;0;2;0;0;0;7;2
2020-09-08 10:00:00;21;56;44;28;56;1;1;0;0;11;11;3
2020-09-08 10:15:00;18;63;50;50;64;9;2;0;0;70;3;2
2020-09-08 10:30:00;18;49;37;61;71;1;2;0;0;2;5;15
2020-09-08 10:45:00;28;60;51;49;87;3;1;0;0;4;4;7
2020-09-08 11:00:00;19;76;62;44;43;2;2;0;0;5;7;14
2020-09-08 11:15:00;31;72;64;59;48;5;2;0;0;4;6;4
2020-09-08 11:30:00;19;80;72;42;47;0;13;0;0;58;10;21
