DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-04-02 00:00:00;6;4;3;0;0;1;5;1;0;1;0
2020-04-02 00:15:00;5;2;1;0;0;1;2;1;4;2;0
2020-04-02 00:30:00;6;0;0;0;0;4;1;4;2;1;0
2020-04-02 00:45:00;3;0;0;0;0;1;1;1;1;1;0
2020-04-02 01:00:00;7;4;5;0;0;4;3;4;3;4;0
2020-04-02 01:15:00;2;1;0;0;0;4;1;4;0;0;0
2020-04-02 01:30:00;3;0;0;0;0;4;1;4;0;0;0
2020-04-02 01:45:00;3;2;2;1;0;3;0;3;0;1;0
2020-04-02 02:00:00;2;1;1;0;0;3;4;4;1;1;0
2020-04-02 02:15:00;1;0;0;0;0;2;1;2;0;1;0
2020-04-02 02:30:00;4;1;2;0;0;5;3;5;1;4;0
2020-04-02 02:45:00;3;1;0;0;0;2;1;2;0;0;0
2020-04-02 03:00:00;3;2;2;0;0;1;3;1;1;3;0
2020-04-02 03:15:00;0;2;2;0;0;5;3;5;1;2;0
2020-04-02 03:30:00;3;0;0;0;0;2;1;2;1;0;0
2020-04-02 03:45:00;7;0;1;0;0;1;2;1;2;4;0
2020-04-02 04:00:00;4;3;3;0;0;5;6;5;2;0;0
2020-04-02 04:15:00;9;1;0;0;0;4;3;4;0;3;0
2020-04-02 04:30:00;10;3;3;0;0;11;7;11;3;5;0
2020-04-02 04:45:00;9;2;5;0;0;8;3;8;3;4;0
2020-04-02 05:00:00;10;0;0;0;0;14;6;14;4;4;0
2020-04-02 05:15:00;27;5;2;0;0;13;5;13;3;5;0
2020-04-02 05:30:00;56;3;3;0;0;39;3;39;4;5;0
2020-04-02 05:45:00;51;1;1;0;0;33;5;33;2;2;0
2020-04-02 06:00:00;47;5;4;0;0;41;11;41;5;9;0
2020-04-02 06:15:00;69;7;4;0;0;33;5;33;6;6;0
2020-04-02 06:30:00;99;6;2;1;0;53;7;53;1;4;0
2020-04-02 06:45:00;170;1;0;1;0;48;5;49;6;4;0
2020-04-02 07:00:00;108;0;0;0;0;32;9;32;1;2;0
2020-04-02 07:15:00;101;1;0;0;1;42;21;42;11;10;0
2020-04-02 07:30:00;130;1;2;0;1;36;15;36;7;3;0
2020-04-02 07:45:00;125;5;5;0;2;53;20;52;9;10;0
2020-04-02 08:00:00;90;0;0;0;1;39;14;40;10;11;0
2020-04-02 08:15:00;74;2;2;0;3;34;17;34;6;7;0
2020-04-02 08:30:00;63;1;0;0;2;45;19;44;8;6;0
2020-04-02 08:45:00;59;3;3;0;0;40;17;40;11;7;0
2020-04-02 09:00:00;71;5;2;0;0;49;16;49;19;11;0
2020-04-02 09:15:00;66;2;1;0;0;43;11;43;18;13;0
2020-04-02 09:30:00;84;4;6;0;0;59;27;59;14;12;0
2020-04-02 09:45:00;75;5;3;0;1;58;26;59;16;5;1
2020-04-02 10:00:00;71;1;1;0;0;56;24;57;21;14;0
2020-04-02 10:15:00;76;6;2;2;1;64;18;64;23;14;0
2020-04-02 10:30:00;64;2;1;0;1;61;16;59;25;10;0
2020-04-02 10:45:00;48;1;0;0;1;65;17;64;25;8;0
2020-04-02 11:00:00;57;3;2;0;0;53;33;53;31;12;0
2020-04-02 11:15:00;62;1;1;0;1;61;26;61;17;14;0
2020-04-02 11:30:00;55;4;2;0;1;55;27;56;22;15;0
2020-04-02 11:45:00;49;5;3;0;0;58;23;57;34;13;0
2020-04-02 12:00:00;74;3;2;0;1;60;19;60;19;11;0
2020-04-02 12:15:00;52;2;0;0;1;67;22;67;25;5;0
2020-04-02 12:30:00;51;4;2;0;1;62;19;62;28;13;0
2020-04-02 12:45:00;58;3;1;0;1;55;24;54;15;13;0
2020-04-02 13:00:00;59;5;1;1;1;71;18;72;15;8;0
2020-04-02 13:15:00;63;4;2;1;0;60;19;60;15;8;0
2020-04-02 13:30:00;62;2;0;1;1;65;22;62;18;8;0
2020-04-02 13:45:00;75;4;3;1;1;59;19;59;22;9;4
2020-04-02 14:00:00;71;1;1;3;0;83;13;82;16;13;0
2020-04-02 14:15:00;86;6;3;0;4;104;21;104;24;9;0
2020-04-02 14:30:00;72;2;2;2;0;78;20;77;10;6;1
2020-04-02 14:45:00;56;4;2;1;0;86;17;86;17;10;0
2020-04-02 15:00:00;65;4;2;2;1;83;24;83;16;8;1
2020-04-02 15:15:00;44;4;4;1;1;79;10;79;18;7;0
2020-04-02 15:30:00;71;1;1;2;2;86;19;86;15;8;2
2020-04-02 15:45:00;63;7;3;0;1;87;11;87;16;5;0
2020-04-02 16:00:00;67;2;2;0;1;106;15;105;18;10;2
2020-04-02 16:15:00;73;1;1;0;4;100;8;102;13;7;0
2020-04-02 16:30:00;77;1;1;0;0;102;4;101;9;4;2
2020-04-02 16:45:00;60;2;0;2;1;108;10;109;12;8;0
2020-04-02 17:00:00;59;5;3;0;0;104;6;104;4;6;0
2020-04-02 17:15:00;62;3;3;0;0;94;6;95;5;8;0
2020-04-02 17:30:00;55;3;2;2;0;79;12;78;4;2;1
2020-04-02 17:45:00;62;2;0;1;0;72;6;73;12;5;1
2020-04-02 18:00:00;38;2;2;0;0;59;4;59;4;0;0
2020-04-02 18:15:00;34;0;0;0;0;59;5;59;6;1;0
2020-04-02 18:30:00;28;3;0;1;0;47;12;47;6;3;0
2020-04-02 18:45:00;26;2;1;0;0;38;3;38;3;3;0
2020-04-02 19:00:00;23;4;1;1;1;31;2;31;4;1;0
2020-04-02 19:15:00;24;3;3;0;2;24;4;24;2;0;0
2020-04-02 19:30:00;24;1;0;1;0;22;4;22;1;1;0
2020-04-02 19:45:00;17;1;0;0;0;16;0;16;3;0;0
2020-04-02 20:00:00;14;3;1;0;0;21;4;21;0;2;0
2020-04-02 20:15:00;21;1;2;0;0;17;1;17;0;1;0
2020-04-02 20:30:00;15;4;4;0;0;14;0;14;0;0;0
2020-04-02 20:45:00;12;1;1;0;0;12;2;12;0;0;0
2020-04-02 21:00:00;12;3;3;0;0;11;3;11;1;0;0
2020-04-02 21:15:00;9;6;3;1;0;10;2;10;2;1;0
2020-04-02 21:30:00;9;2;1;0;0;8;1;8;0;0;0
2020-04-02 21:45:00;10;1;0;0;0;7;2;7;0;0;0
2020-04-02 22:00:00;23;1;0;0;0;5;0;5;0;0;0
2020-04-02 22:15:00;18;0;0;0;0;9;1;9;0;0;0
2020-04-02 22:30:00;8;0;0;0;1;6;0;6;1;1;0
2020-04-02 22:45:00;3;2;1;0;0;5;1;5;1;0;0
2020-04-02 23:00:00;4;0;0;0;0;6;1;6;1;0;0
2020-04-02 23:15:00;4;1;1;0;0;3;0;3;0;0;0
2020-04-02 23:30:00;9;0;0;0;0;2;1;2;2;1;0
2020-04-02 23:45:00;9;3;2;0;0;2;0;2;5;5;0
