DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-08-03 00:00:00;9;7;8;8;0;0;0;0;0;0;0;0
2020-08-03 00:15:00;10;5;9;11;0;0;0;0;0;0;0;0
2020-08-03 00:30:00;13;7;9;8;0;0;0;0;0;0;0;0
2020-08-03 00:45:00;11;4;5;7;0;0;0;0;0;0;0;0
2020-08-03 01:00:00;5;4;9;9;0;0;0;0;0;0;0;0
2020-08-03 01:15:00;5;2;2;4;0;0;0;0;0;0;0;0
2020-08-03 01:30:00;18;4;7;9;0;0;0;0;0;0;0;0
2020-08-03 01:45:00;6;4;5;6;0;0;0;0;0;0;0;0
2020-08-03 02:00:00;5;5;3;4;0;0;0;0;0;0;0;0
2020-08-03 02:15:00;2;3;12;14;0;0;0;0;0;0;0;0
2020-08-03 02:30:00;4;0;9;6;0;0;0;0;0;0;0;0
2020-08-03 02:45:00;4;1;4;3;0;0;0;0;0;0;0;0
2020-08-03 03:00:00;4;3;2;4;0;0;0;0;0;0;0;0
2020-08-03 03:15:00;5;2;5;5;0;0;0;0;0;0;0;0
2020-08-03 03:30:00;0;1;2;6;0;0;0;0;0;0;0;0
2020-08-03 03:45:00;6;1;4;7;0;0;0;0;0;0;0;0
2020-08-03 04:00:00;9;3;4;5;0;0;0;0;0;0;0;0
2020-08-03 04:15:00;8;0;5;9;0;0;0;0;0;0;0;0
2020-08-03 04:30:00;12;6;13;13;0;0;0;0;0;0;0;0
2020-08-03 04:45:00;14;2;8;18;0;0;0;0;0;0;0;0
2020-08-03 05:00:00;13;10;16;21;0;0;0;0;0;0;0;0
2020-08-03 05:15:00;19;7;16;16;0;0;0;0;0;0;0;0
2020-08-03 05:30:00;52;28;33;43;0;0;0;0;0;0;0;0
2020-08-03 05:45:00;50;28;34;45;0;0;0;0;0;0;0;0
2020-08-03 06:00:00;47;31;41;66;0;0;0;0;0;0;0;0
2020-08-03 06:15:00;52;30;56;55;0;0;0;0;0;0;0;0
2020-08-03 06:30:00;91;54;54;87;0;0;0;0;0;2;0;0
2020-08-03 06:45:00;92;61;62;86;0;0;0;0;1;1;0;0
2020-08-03 07:00:00;89;46;66;65;0;0;0;0;0;0;0;0
2020-08-03 07:15:00;109;59;60;83;1;0;0;0;0;1;0;3
2020-08-03 07:30:00;93;81;71;85;0;0;0;0;0;4;0;0
2020-08-03 07:45:00;104;72;84;97;0;0;0;0;3;0;0;0
2020-08-03 08:00:00;104;60;67;87;0;2;0;0;0;0;0;0
2020-08-03 08:15:00;105;73;65;97;0;0;0;0;3;0;0;0
2020-08-03 08:30:00;81;69;72;78;0;0;0;0;0;3;0;0
2020-08-03 08:45:00;102;95;71;100;1;3;0;0;1;1;0;0
2020-08-03 09:00:00;93;47;72;81;0;0;0;0;0;0;0;0
2020-08-03 09:15:00;111;78;79;81;0;0;0;0;0;4;0;0
2020-08-03 09:30:00;107;67;96;108;2;0;0;2;1;2;0;0
2020-08-03 09:45:00;141;118;91;87;1;3;0;0;1;0;0;0
2020-08-03 10:00:00;116;82;84;105;1;17;0;0;17;1;0;0
2020-08-03 10:15:00;119;87;76;108;0;3;0;0;2;0;0;0
2020-08-03 10:30:00;136;111;86;134;2;0;0;0;1;6;0;0
2020-08-03 10:45:00;132;91;77;103;1;1;0;0;1;0;0;0
2020-08-03 11:00:00;135;83;84;132;0;11;0;0;5;3;0;0
2020-08-03 11:15:00;134;104;80;114;1;3;0;0;2;7;0;0
2020-08-03 11:30:00;126;114;97;128;14;20;0;0;4;3;0;0
2020-08-03 11:45:00;130;100;103;147;1;6;0;3;6;1;2;0
2020-08-03 12:00:00;113;84;110;164;22;0;0;0;0;5;0;0
2020-08-03 12:15:00;122;75;103;134;0;5;0;0;4;1;0;0
2020-08-03 12:30:00;135;83;103;147;0;4;0;0;5;2;0;0
2020-08-03 12:45:00;131;89;112;149;5;6;0;0;6;6;0;0
2020-08-03 13:00:00;134;87;98;136;0;5;0;0;3;7;0;0
2020-08-03 13:15:00;135;84;117;168;1;14;1;5;7;7;1;1
2020-08-03 13:30:00;134;96;102;182;0;4;0;0;6;4;0;0
2020-08-03 13:45:00;156;108;120;167;1;0;0;0;3;13;0;0
2020-08-03 14:00:00;124;80;121;162;1;0;1;0;3;1;0;0
2020-08-03 14:15:00;165;130;106;140;2;7;0;0;10;2;0;0
2020-08-03 14:30:00;138;112;119;170;0;7;0;0;1;1;0;0
2020-08-03 14:45:00;159;121;100;168;8;0;0;0;0;4;0;0
2020-08-03 15:00:00;147;117;118;152;0;0;0;0;1;7;0;0
2020-08-03 15:15:00;154;121;104;143;1;6;0;0;24;1;0;0
2020-08-03 15:30:00;144;113;124;179;0;15;9;0;10;0;0;0
2020-08-03 15:45:00;143;121;130;186;7;18;4;0;7;17;0;0
2020-08-03 16:00:00;136;133;167;218;9;19;0;3;9;13;3;0
2020-08-03 16:15:00;160;124;165;159;1;25;0;0;28;7;1;0
2020-08-03 16:30:00;173;133;161;183;4;1;0;0;10;17;1;0
2020-08-03 16:45:00;166;130;177;165;10;12;0;0;42;16;12;0
2020-08-03 17:00:00;153;123;165;174;4;2;0;0;11;3;0;0
2020-08-03 17:15:00;160;147;139;192;7;21;0;0;11;13;10;0
2020-08-03 17:30:00;156;115;134;194;1;0;0;0;5;3;0;0
2020-08-03 17:45:00;137;120;135;169;1;8;0;3;2;2;1;0
2020-08-03 18:00:00;124;92;121;156;65;0;0;0;0;31;0;0
2020-08-03 18:15:00;121;109;127;179;0;2;0;0;1;4;0;0
2020-08-03 18:30:00;106;77;112;156;5;0;0;0;0;18;0;3
2020-08-03 18:45:00;117;89;87;140;0;0;0;0;1;7;0;0
2020-08-03 19:00:00;89;64;84;136;0;7;0;0;4;4;0;0
2020-08-03 19:15:00;87;72;97;113;1;1;0;0;9;1;0;0
2020-08-03 19:30:00;73;67;74;101;2;0;2;0;0;3;0;0
2020-08-03 19:45:00;62;36;74;99;0;0;0;0;3;1;0;0
2020-08-03 20:00:00;59;48;100;118;5;2;0;0;3;10;0;0
2020-08-03 20:15:00;63;42;67;83;0;1;0;0;3;5;0;1
2020-08-03 20:30:00;49;32;51;64;0;0;0;0;0;0;0;0
2020-08-03 20:45:00;46;39;48;63;0;0;0;0;0;0;0;0
2020-08-03 21:00:00;38;25;37;62;0;0;0;0;0;0;0;0
2020-08-03 21:15:00;46;19;50;47;0;0;0;0;0;0;0;0
2020-08-03 21:30:00;35;18;36;35;0;0;0;0;0;0;0;0
2020-08-03 21:45:00;39;22;36;50;0;0;0;0;0;0;0;0
2020-08-03 22:00:00;37;28;30;38;0;0;0;0;0;0;0;0
2020-08-03 22:15:00;34;23;22;37;0;0;0;0;0;0;0;0
2020-08-03 22:30:00;23;12;22;31;0;0;0;0;0;0;0;0
2020-08-03 22:45:00;28;15;20;27;0;0;0;0;0;0;0;0
2020-08-03 23:00:00;17;11;28;37;0;0;0;0;0;0;0;0
2020-08-03 23:15:00;14;11;15;25;0;0;0;0;0;1;0;0
2020-08-03 23:30:00;19;7;15;13;0;0;0;0;0;0;0;0
2020-08-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
