DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-11-12 00:00:00;9;6;3;4;1;2;0;0;0;0
2019-11-12 00:15:00;6;8;1;6;1;4;0;0;0;0
2019-11-12 00:30:00;3;0;0;2;0;1;0;0;0;0
2019-11-12 00:45:00;4;3;2;1;0;3;0;0;0;0
2019-11-12 01:00:00;3;3;3;2;1;0;0;0;0;0
2019-11-12 01:15:00;1;1;0;3;0;1;0;0;0;0
2019-11-12 01:30:00;0;1;1;1;0;0;0;0;0;0
2019-11-12 01:45:00;2;1;0;0;0;0;0;0;0;0
2019-11-12 02:00:00;3;4;0;0;3;1;0;0;0;0
2019-11-12 02:15:00;0;2;0;1;1;1;0;0;0;0
2019-11-12 02:30:00;0;0;0;1;0;0;0;0;0;0
2019-11-12 02:45:00;0;2;0;0;1;0;0;0;0;0
2019-11-12 03:00:00;0;1;2;0;1;0;0;0;0;0
2019-11-12 03:15:00;0;1;2;0;0;0;0;0;0;0
2019-11-12 03:30:00;3;3;0;1;0;0;0;0;0;0
2019-11-12 03:45:00;0;1;0;0;0;1;0;0;0;0
2019-11-12 04:00:00;0;0;1;0;1;0;0;0;0;0
2019-11-12 04:15:00;0;0;1;1;2;3;0;0;0;0
2019-11-12 04:30:00;1;2;3;1;1;3;0;0;0;0
2019-11-12 04:45:00;2;3;0;3;1;1;0;0;0;0
2019-11-12 05:00:00;2;5;1;3;3;3;0;0;0;0
2019-11-12 05:15:00;9;4;4;2;5;6;0;0;0;0
2019-11-12 05:30:00;6;13;3;12;2;14;0;0;0;0
2019-11-12 05:45:00;11;18;17;7;8;18;0;0;0;0
2019-11-12 06:00:00;7;23;11;9;17;27;0;0;0;0
2019-11-12 06:15:00;11;26;26;12;22;35;0;0;0;0
2019-11-12 06:30:00;17;29;25;18;32;43;0;0;0;0
2019-11-12 06:45:00;26;31;50;9;35;56;0;0;0;0
2019-11-12 07:00:00;30;36;47;16;31;82;0;0;0;0
2019-11-12 07:15:00;11;35;90;21;41;114;0;0;0;0
2019-11-12 07:30:00;43;68;113;35;72;89;0;0;0;0
2019-11-12 07:45:00;50;89;102;28;85;101;0;0;0;0
2019-11-12 08:00:00;29;49;61;23;62;135;0;0;0;0
2019-11-12 08:15:00;22;49;80;27;50;84;0;0;0;0
2019-11-12 08:30:00;24;42;37;30;39;67;0;0;0;0
2019-11-12 08:45:00;23;29;35;27;48;57;0;0;0;0
2019-11-12 09:00:00;32;31;37;39;27;52;0;0;0;0
2019-11-12 09:15:00;22;35;43;34;36;65;0;0;0;0
2019-11-12 09:30:00;31;28;34;49;27;46;0;0;0;0
2019-11-12 09:45:00;43;43;49;47;45;36;0;0;0;0
2019-11-12 10:00:00;23;30;29;39;22;35;0;0;0;0
2019-11-12 10:15:00;43;45;52;54;38;45;0;0;0;0
2019-11-12 10:30:00;20;33;33;48;28;32;0;0;0;0
2019-11-12 10:45:00;46;52;46;55;36;33;0;0;0;0
2019-11-12 11:00:00;32;32;28;60;25;26;0;0;0;0
2019-11-12 11:15:00;27;47;38;43;27;27;0;0;0;0
2019-11-12 11:30:00;43;40;28;60;22;32;0;0;0;0
2019-11-12 11:45:00;38;37;48;59;21;33;0;0;0;0
2019-11-12 12:00:00;42;49;24;47;23;38;0;0;0;0
2019-11-12 12:15:00;58;59;33;48;31;39;0;0;0;0
2019-11-12 12:30:00;52;54;35;50;37;39;0;0;0;0
2019-11-12 12:45:00;60;51;57;59;28;38;0;0;0;0
2019-11-12 13:00:00;65;52;40;59;36;31;0;0;0;0
2019-11-12 13:15:00;77;67;36;48;48;50;0;0;0;0
2019-11-12 13:30:00;48;63;43;42;41;35;0;0;0;0
2019-11-12 13:45:00;44;57;37;47;31;39;0;0;0;0
2019-11-12 14:00:00;41;54;34;44;22;38;0;0;0;0
2019-11-12 14:15:00;44;90;41;49;29;57;0;0;0;0
2019-11-12 14:30:00;55;97;42;47;22;46;0;0;0;0
2019-11-12 14:45:00;55;67;46;49;19;38;0;0;0;0
2019-11-12 15:00:00;64;94;44;61;22;37;0;0;0;0
2019-11-12 15:15:00;59;73;45;62;29;26;0;0;0;0
2019-11-12 15:30:00;67;122;51;73;24;35;0;0;0;0
2019-11-12 15:45:00;71;80;56;63;18;36;0;0;0;0
2019-11-12 16:00:00;79;125;63;105;33;55;0;0;0;0
2019-11-12 16:15:00;88;134;68;82;17;42;0;0;0;0
2019-11-12 16:30:00;91;95;49;70;28;32;0;0;0;0
2019-11-12 16:45:00;71;85;98;88;26;50;0;0;0;0
2019-11-12 17:00:00;64;88;45;78;23;50;0;0;0;0
2019-11-12 17:15:00;85;121;75;71;25;45;0;0;0;0
2019-11-12 17:30:00;69;90;51;59;25;46;0;0;0;0
2019-11-12 17:45:00;52;73;55;74;16;41;0;0;0;0
2019-11-12 18:00:00;70;76;79;63;25;57;0;0;0;0
2019-11-12 18:15:00;59;48;47;38;29;44;0;0;0;0
2019-11-12 18:30:00;64;58;53;51;26;43;0;0;0;0
2019-11-12 18:45:00;56;42;48;38;26;63;0;0;0;0
2019-11-12 19:00:00;43;51;42;49;15;45;0;0;0;0
2019-11-12 19:15:00;55;38;45;30;18;43;0;0;0;0
2019-11-12 19:30:00;43;30;27;22;21;33;0;0;0;0
2019-11-12 19:45:00;36;33;25;28;6;29;0;0;0;0
2019-11-12 20:00:00;42;31;13;31;10;22;0;0;0;0
2019-11-12 20:15:00;38;29;21;31;7;20;0;0;0;0
2019-11-12 20:30:00;34;28;16;17;6;18;0;0;0;0
2019-11-12 20:45:00;33;32;8;19;7;10;0;0;0;0
2019-11-12 21:00:00;38;38;14;37;10;15;0;0;0;0
2019-11-12 21:15:00;46;33;17;34;7;11;0;0;0;0
