DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-03-24 00:00:00;0;0;0;3;2;6;0;1;3;2;1
2020-03-24 00:15:00;0;0;0;3;2;28;0;1;5;1;1
2020-03-24 00:30:00;0;1;0;0;1;96;1;1;3;0;0
2020-03-24 00:45:00;0;1;0;4;3;128;1;6;4;0;0
2020-03-24 01:00:00;0;0;0;1;2;77;0;2;1;0;0
2020-03-24 01:15:00;1;0;0;3;1;130;0;1;0;0;0
2020-03-24 01:30:00;0;0;0;5;1;37;0;3;1;0;0
2020-03-24 01:45:00;0;0;0;1;0;55;0;0;1;0;0
2020-03-24 02:00:00;0;0;0;1;0;58;0;1;1;0;0
2020-03-24 02:15:00;0;1;0;2;1;50;2;2;1;0;0
2020-03-24 02:30:00;0;0;0;4;2;28;0;0;0;0;0
2020-03-24 02:45:00;0;0;0;1;0;29;1;0;0;0;0
2020-03-24 03:00:00;0;0;0;4;0;27;0;1;1;0;0
2020-03-24 03:15:00;0;0;0;4;0;53;2;0;0;0;0
2020-03-24 03:30:00;0;2;0;2;1;23;0;2;0;0;0
2020-03-24 03:45:00;0;3;0;4;0;27;0;0;2;1;1
2020-03-24 04:00:00;2;0;0;2;1;9;0;1;1;0;0
2020-03-24 04:15:00;0;0;0;3;2;26;1;2;3;0;0
2020-03-24 04:30:00;0;0;0;2;3;109;0;3;2;1;0
2020-03-24 04:45:00;0;1;0;4;1;145;0;6;5;2;2
2020-03-24 05:00:00;1;3;0;8;5;76;2;6;4;0;0
2020-03-24 05:15:00;0;2;0;14;9;197;4;11;12;4;5
2020-03-24 05:30:00;3;7;0;24;22;129;3;28;27;10;8
2020-03-24 05:45:00;2;22;0;24;18;41;7;42;64;20;15
2020-03-24 06:00:00;0;17;1;22;11;79;12;34;45;11;10
2020-03-24 06:15:00;1;22;0;34;18;23;11;47;45;10;11
2020-03-24 06:30:00;6;16;1;34;25;44;12;67;83;13;11
2020-03-24 06:45:00;4;24;3;52;30;31;13;58;89;12;8
2020-03-24 07:00:00;4;26;1;58;26;104;15;58;79;14;12
2020-03-24 07:15:00;4;30;2;39;31;20;22;55;76;3;6
2020-03-24 07:30:00;5;15;2;40;27;38;20;59;77;9;8
2020-03-24 07:45:00;10;17;2;58;18;130;15;62;57;11;9
2020-03-24 08:00:00;7;22;3;45;28;20;13;52;51;7;6
2020-03-24 08:15:00;8;7;7;35;26;7;16;33;51;7;6
2020-03-24 08:30:00;8;15;2;35;26;6;14;44;50;9;5
2020-03-24 08:45:00;4;12;0;42;29;7;20;40;33;9;6
2020-03-24 09:00:00;6;11;5;42;31;8;15;29;33;4;3
2020-03-24 09:15:00;8;15;4;41;25;6;20;34;32;7;5
2020-03-24 09:30:00;5;20;0;44;20;5;15;34;31;3;1
2020-03-24 09:45:00;3;11;8;40;21;2;15;34;28;5;4
2020-03-24 10:00:00;4;17;4;57;26;4;17;31;32;6;2
2020-03-24 10:15:00;3;12;3;49;33;6;24;32;32;4;5
2020-03-24 10:30:00;10;9;2;37;31;4;25;36;27;8;4
2020-03-24 10:45:00;8;15;4;53;26;8;12;48;29;5;4
2020-03-24 11:00:00;6;20;2;54;28;5;16;38;31;5;6
2020-03-24 11:15:00;4;15;4;59;37;8;22;32;28;3;4
2020-03-24 11:30:00;6;18;1;45;29;6;25;30;35;7;7
