DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-03-20 00:00:00;8;6;0;1;3;8;3;1;0;3;2
2020-03-20 00:15:00;7;7;2;1;2;9;2;0;1;0;0
2020-03-20 00:30:00;5;5;1;2;4;5;1;1;1;2;1
2020-03-20 00:45:00;2;6;2;0;0;6;1;0;1;2;0
2020-03-20 01:00:00;1;2;1;4;2;7;3;1;0;0;0
2020-03-20 01:15:00;4;5;0;2;2;4;2;0;2;1;0
2020-03-20 01:30:00;5;3;1;3;2;6;3;0;0;0;0
2020-03-20 01:45:00;2;2;2;1;1;3;2;0;0;0;0
2020-03-20 02:00:00;9;5;0;0;0;7;4;0;0;0;0
2020-03-20 02:15:00;4;3;1;1;0;9;6;0;0;2;2
2020-03-20 02:30:00;6;4;4;1;0;5;1;1;0;0;0
2020-03-20 02:45:00;3;5;1;0;1;6;0;0;0;0;0
2020-03-20 03:00:00;4;3;0;2;1;5;3;1;0;3;3
2020-03-20 03:15:00;4;3;0;0;2;2;3;0;0;0;0
2020-03-20 03:30:00;4;4;0;2;0;8;7;1;1;3;1
2020-03-20 03:45:00;7;8;1;2;1;5;6;1;0;0;0
2020-03-20 04:00:00;13;10;1;8;5;14;4;0;0;0;0
2020-03-20 04:15:00;9;7;1;5;4;8;5;0;0;1;1
2020-03-20 04:30:00;12;10;1;5;2;14;6;1;1;1;0
2020-03-20 04:45:00;15;9;1;7;3;28;15;3;0;5;3
2020-03-20 05:00:00;23;22;4;14;5;69;50;2;1;7;3
2020-03-20 05:15:00;43;28;8;16;10;111;80;5;9;14;7
2020-03-20 05:30:00;45;33;11;86;12;91;90;4;6;22;12
2020-03-20 05:45:00;88;89;21;19;11;93;81;7;10;17;7
2020-03-20 06:00:00;102;106;19;36;25;67;79;4;6;17;6
2020-03-20 06:15:00;80;90;26;25;14;89;81;12;20;30;10
2020-03-20 06:30:00;67;67;24;40;14;76;88;16;18;27;8
2020-03-20 06:45:00;54;62;12;38;26;90;79;10;20;45;6
2020-03-20 07:00:00;60;57;12;38;18;78;85;15;11;20;4
2020-03-20 07:15:00;63;49;9;43;18;73;70;20;18;25;9
2020-03-20 07:30:00;53;50;10;50;25;77;84;17;16;29;13
2020-03-20 07:45:00;52;42;17;60;21;67;67;25;22;28;6
2020-03-20 08:00:00;66;57;11;44;23;58;60;17;19;24;15
2020-03-20 08:15:00;66;53;13;34;16;63;52;12;22;20;9
2020-03-20 08:30:00;55;48;10;46;15;55;44;15;17;23;4
2020-03-20 08:45:00;58;57;18;43;18;56;47;25;23;28;8
2020-03-20 09:00:00;55;69;24;39;22;63;51;25;19;32;17
2020-03-20 09:15:00;59;56;23;44;16;53;58;22;28;41;19
2020-03-20 09:30:00;68;54;19;51;21;40;45;21;21;36;18
2020-03-20 09:45:00;79;57;24;93;17;62;54;25;28;42;20
2020-03-20 10:00:00;72;55;28;53;19;48;53;18;42;41;17
2020-03-20 10:15:00;76;74;26;35;17;60;61;30;32;47;25
2020-03-20 10:30:00;72;58;24;52;23;65;44;28;27;48;18
2020-03-20 10:45:00;73;67;27;36;20;67;63;26;41;46;23
2020-03-20 11:00:00;71;80;23;49;27;56;51;24;25;60;19
2020-03-20 11:15:00;66;64;26;44;29;50;51;15;33;39;14
2020-03-20 11:30:00;67;85;23;39;22;62;61;20;23;53;19
2020-03-20 11:45:00;80;74;20;51;20;53;43;19;42;49;16
2020-03-20 12:00:00;88;120;29;36;21;52;70;28;25;60;22
2020-03-20 12:15:00;102;126;32;48;9;65;65;21;30;49;15
2020-03-20 12:30:00;94;101;23;50;25;61;65;21;21;41;15
2020-03-20 12:45:00;89;100;26;47;24;70;56;13;27;44;15
2020-03-20 13:00:00;88;90;25;38;21;77;86;21;23;57;25
2020-03-20 13:15:00;116;119;34;53;28;118;118;16;37;51;24
2020-03-20 13:30:00;81;98;23;48;22;99;101;27;32;55;22
2020-03-20 13:45:00;99;111;32;41;18;100;106;23;37;52;19
2020-03-20 14:00:00;113;116;33;62;32;85;82;28;24;51;18
2020-03-20 14:15:00;172;172;37;55;30;83;55;40;45;60;13
2020-03-20 14:30:00;168;201;31;68;37;61;59;25;35;50;17
2020-03-20 14:45:00;124;144;33;53;27;68;58;30;30;65;20
2020-03-20 15:00:00;113;120;30;52;21;77;70;32;28;60;22
2020-03-20 15:15:00;112;127;33;45;29;68;67;19;36;55;22
2020-03-20 15:30:00;113;118;31;115;26;79;53;33;39;59;26
2020-03-20 15:45:00;95;104;26;66;21;80;67;27;31;49;22
2020-03-20 16:00:00;99;103;31;54;24;78;63;22;34;50;21
2020-03-20 16:15:00;101;96;22;51;27;69;54;25;21;66;23
2020-03-20 16:30:00;90;88;35;60;25;71;60;21;25;50;20
2020-03-20 16:45:00;98;93;29;48;23;69;72;24;19;58;21
2020-03-20 17:00:00;87;87;24;43;26;57;55;18;34;70;25
2020-03-20 17:15:00;92;86;31;56;16;60;55;21;25;54;21
2020-03-20 17:30:00;79;84;25;71;23;57;52;24;28;53;19
2020-03-20 17:45:00;88;80;21;46;16;66;51;34;28;50;24
