DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-11-26 00:00:00;8;6;10;4;1;3;0
2020-11-26 00:15:00;14;7;9;3;2;1;0
2020-11-26 00:30:00;4;7;8;7;1;1;0
2020-11-26 00:45:00;9;7;3;2;0;3;0
2020-11-26 01:00:00;6;2;13;7;1;3;0
2020-11-26 01:15:00;3;1;4;6;1;1;0
2020-11-26 01:30:00;5;9;7;8;0;0;0
2020-11-26 01:45:00;8;4;5;6;0;1;0
2020-11-26 02:00:00;10;5;7;4;0;0;0
2020-11-26 02:15:00;8;7;4;2;1;0;0
2020-11-26 02:30:00;6;7;6;5;1;0;0
2020-11-26 02:45:00;2;1;5;2;0;0;0
2020-11-26 03:00:00;6;2;7;0;0;0;0
2020-11-26 03:15:00;5;7;3;4;0;0;0
2020-11-26 03:30:00;3;2;5;3;0;0;0
2020-11-26 03:45:00;6;3;6;4;0;0;0
2020-11-26 04:00:00;9;6;7;6;1;0;0
2020-11-26 04:15:00;9;4;12;5;0;0;0
2020-11-26 04:30:00;18;16;16;10;2;1;0
2020-11-26 04:45:00;21;10;30;14;1;3;0
2020-11-26 05:00:00;33;34;88;45;3;5;0
2020-11-26 05:15:00;32;41;156;98;5;12;0
2020-11-26 05:30:00;58;78;172;122;12;14;0
2020-11-26 05:45:00;124;163;142;107;15;13;0
2020-11-26 06:00:00;149;194;128;108;10;14;0
2020-11-26 06:15:00;108;157;161;132;14;16;0
2020-11-26 06:30:00;75;118;178;155;21;21;0
2020-11-26 06:45:00;81;127;149;173;19;25;0
2020-11-26 07:00:00;69;100;136;145;26;25;0
2020-11-26 07:15:00;69;85;177;199;44;23;0
2020-11-26 07:30:00;85;129;151;222;362;39;1
2020-11-26 07:45:00;94;129;167;270;35;42;0
2020-11-26 08:00:00;74;109;159;178;23;34;0
2020-11-26 08:15:00;77;131;147;133;53;31;0
2020-11-26 08:30:00;79;100;117;119;25;23;0
2020-11-26 08:45:00;73;103;112;126;18;13;0
2020-11-26 09:00:00;76;109;124;111;24;14;5
2020-11-26 09:15:00;75;107;101;121;32;18;0
2020-11-26 09:30:00;74;105;90;114;16;15;2
2020-11-26 09:45:00;77;106;108;152;21;19;0
2020-11-26 10:00:00;83;101;74;113;21;20;0
2020-11-26 10:15:00;95;125;104;133;22;16;0
2020-11-26 10:30:00;92;155;98;138;237;19;0
2020-11-26 10:45:00;101;136;93;131;71;24;0
2020-11-26 11:00:00;91;135;84;111;169;25;0
2020-11-26 11:15:00;81;123;90;88;126;20;2
2020-11-26 11:30:00;83;143;112;131;25;23;0
2020-11-26 11:45:00;88;129;104;121;29;26;0
2020-11-26 12:00:00;89;148;98;123;17;29;0
2020-11-26 12:15:00;102;154;107;99;16;24;0
2020-11-26 12:30:00;106;177;121;119;20;27;0
2020-11-26 12:45:00;108;152;109;115;248;29;0
2020-11-26 13:00:00;106;139;127;123;19;28;2
2020-11-26 13:15:00;103;165;184;196;16;37;1
2020-11-26 13:30:00;115;166;161;193;21;36;0
2020-11-26 13:45:00;97;151;186;191;25;28;2
2020-11-26 14:00:00;156;220;136;165;23;34;0
2020-11-26 14:15:00;212;277;130;142;29;16;2
2020-11-26 14:30:00;210;276;114;141;20;20;0
2020-11-26 14:45:00;149;226;116;155;23;21;0
2020-11-26 15:00:00;155;214;123;134;25;23;4
2020-11-26 15:15:00;182;239;114;128;17;33;0
2020-11-26 15:30:00;195;258;105;127;25;23;1
2020-11-26 15:45:00;143;222;111;143;24;30;0
2020-11-26 16:00:00;173;255;127;149;21;26;0
2020-11-26 16:15:00;171;244;132;146;197;27;21
2020-11-26 16:30:00;163;240;130;153;31;33;2
2020-11-26 16:45:00;158;210;130;149;17;36;5
2020-11-26 17:00:00;171;219;121;147;25;35;0
2020-11-26 17:15:00;159;212;120;152;19;26;0
2020-11-26 17:30:00;128;191;107;115;20;23;2
2020-11-26 17:45:00;108;182;98;115;17;18;0
2020-11-26 18:00:00;115;169;100;118;122;26;2
2020-11-26 18:15:00;116;157;94;104;14;26;0
2020-11-26 18:30:00;103;146;79;93;7;13;0
2020-11-26 18:45:00;84;134;77;88;5;16;0
2020-11-26 19:00:00;75;109;80;86;29;21;0
2020-11-26 19:15:00;74;117;63;77;11;13;5
2020-11-26 19:30:00;57;89;64;61;8;16;0
2020-11-26 19:45:00;65;86;67;58;7;10;0
2020-11-26 20:00:00;46;72;64;57;6;17;0
2020-11-26 20:15:00;52;79;55;56;3;12;0
2020-11-26 20:30:00;41;57;60;48;2;9;0
2020-11-26 20:45:00;32;46;92;60;4;20;0
2020-11-26 21:00:00;35;32;132;74;3;17;0
2020-11-26 21:15:00;38;47;197;153;1;8;0
2020-11-26 21:30:00;40;49;112;66;2;13;0
2020-11-26 21:45:00;129;149;55;48;2;9;0
2020-11-26 22:00:00;158;189;43;26;1;4;0
2020-11-26 22:15:00;104;125;33;29;1;2;0
2020-11-26 22:30:00;26;32;28;26;1;4;0
2020-11-26 22:45:00;32;33;20;18;3;4;0
2020-11-26 23:00:00;16;22;15;12;2;1;0
2020-11-26 23:15:00;23;23;21;12;0;0;0
2020-11-26 23:30:00;13;16;12;12;0;2;0
2020-11-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
