DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-23 00:00:00;19;13;2;4;4;24;13;6;25;2;0;0
2019-11-23 00:15:00;24;18;1;6;8;14;13;7;23;7;0;0
2019-11-23 00:30:00;20;16;6;7;11;18;16;9;13;5;0;0
2019-11-23 00:45:00;21;9;3;3;4;10;11;7;14;2;0;0
2019-11-23 01:00:00;15;7;1;2;2;18;19;7;20;9;0;0
2019-11-23 01:15:00;11;8;2;1;4;11;15;8;7;7;0;0
2019-11-23 01:30:00;17;10;1;2;4;12;12;9;4;5;0;0
2019-11-23 01:45:00;12;7;0;1;1;14;17;10;7;5;0;0
2019-11-23 02:00:00;16;6;3;1;5;15;12;6;6;1;0;0
2019-11-23 02:15:00;13;6;0;2;2;13;11;9;6;4;0;0
2019-11-23 02:30:00;7;4;0;1;2;6;8;6;7;4;0;0
2019-11-23 02:45:00;9;5;1;3;4;6;8;4;10;2;0;0
2019-11-23 03:00:00;5;3;2;0;2;9;6;4;4;2;0;0
2019-11-23 03:15:00;9;8;1;0;2;5;12;9;5;4;0;0
2019-11-23 03:30:00;8;4;3;0;1;9;7;4;0;3;0;0
2019-11-23 03:45:00;3;5;1;2;2;3;3;2;5;3;0;0
2019-11-23 04:00:00;10;3;0;0;2;8;5;3;8;3;0;0
2019-11-23 04:15:00;12;4;1;1;3;9;11;5;4;4;0;0
2019-11-23 04:30:00;10;6;0;2;3;8;6;2;11;7;0;0
2019-11-23 04:45:00;3;4;2;1;2;7;9;5;10;4;0;0
2019-11-23 05:00:00;15;9;1;5;7;11;14;9;7;4;0;0
2019-11-23 05:15:00;16;12;1;3;6;12;9;10;7;2;0;0
2019-11-23 05:30:00;21;12;0;4;5;18;18;8;17;6;0;0
2019-11-23 05:45:00;22;9;2;7;8;11;15;11;7;6;0;2
2019-11-23 06:00:00;33;16;4;2;5;19;28;17;9;4;1;5
2019-11-23 06:15:00;27;25;8;5;14;23;30;27;9;5;0;1
2019-11-23 06:30:00;29;9;1;4;9;30;15;8;12;7;2;29
2019-11-23 06:45:00;17;13;1;4;7;23;29;16;16;7;0;14
2019-11-23 07:00:00;27;10;1;5;7;17;20;16;21;1;1;1
2019-11-23 07:15:00;31;11;0;3;7;32;24;18;16;10;3;5
2019-11-23 07:30:00;34;22;1;6;12;47;47;20;33;5;3;0
2019-11-23 07:45:00;47;25;3;7;10;55;39;25;39;8;4;3
2019-11-23 08:00:00;30;16;3;5;13;41;50;23;20;11;1;2
2019-11-23 08:15:00;49;23;2;6;14;46;42;40;31;8;5;10
2019-11-23 08:30:00;55;27;1;11;16;48;58;36;42;6;1;0
2019-11-23 08:45:00;51;27;3;9;14;69;75;60;51;17;4;8
2019-11-23 09:00:00;39;23;2;9;16;64;74;57;54;14;4;25
2019-11-23 09:15:00;50;39;2;10;14;73;67;57;50;8;3;10
2019-11-23 09:30:00;50;32;4;15;23;69;78;74;66;15;5;2
2019-11-23 09:45:00;72;47;3;11;18;82;92;70;65;12;2;2
2019-11-23 10:00:00;60;33;6;10;19;80;93;62;60;11;3;17
2019-11-23 10:15:00;75;32;3;15;19;70;80;66;71;19;5;14
2019-11-23 10:30:00;74;51;9;11;21;77;87;64;72;14;0;11
2019-11-23 10:45:00;77;50;6;25;81;83;89;57;81;25;2;2
2019-11-23 11:00:00;56;41;10;11;17;75;86;75;55;46;4;14
2019-11-23 11:15:00;83;60;6;16;22;86;92;65;82;29;3;2
2019-11-23 11:30:00;77;42;7;17;25;82;82;59;83;10;0;8
2019-11-23 11:45:00;73;62;6;16;22;87;92;63;82;15;4;0
2019-11-23 12:00:00;100;52;11;13;25;78;83;74;64;12;8;9
2019-11-23 12:15:00;86;52;2;16;20;67;62;56;68;10;0;7
2019-11-23 12:30:00;91;49;6;14;20;81;79;60;89;11;4;34
2019-11-23 12:45:00;66;51;9;13;18;71;85;70;83;17;7;26
2019-11-23 13:00:00;96;41;5;18;21;86;84;74;87;19;12;10
2019-11-23 13:15:00;101;53;10;21;26;83;79;62;101;13;6;13
2019-11-23 13:30:00;74;48;11;16;21;100;92;74;94;18;1;4
2019-11-23 13:45:00;102;70;9;21;27;91;99;67;83;22;6;13
2019-11-23 14:00:00;79;42;7;14;25;92;101;73;85;10;3;10
2019-11-23 14:15:00;66;46;8;10;16;68;64;50;69;14;4;57
2019-11-23 14:30:00;88;59;10;21;26;88;91;65;75;10;5;15
2019-11-23 14:45:00;94;55;14;16;29;72;82;66;90;13;5;0
2019-11-23 15:00:00;95;52;2;12;15;76;89;64;109;13;7;21
2019-11-23 15:15:00;98;59;9;10;22;90;90;60;75;15;11;54
2019-11-23 15:30:00;102;41;7;16;26;84;75;54;71;12;3;1
2019-11-23 15:45:00;75;46;14;17;30;91;72;59;57;20;7;14
2019-11-23 16:00:00;90;64;8;17;22;86;72;51;77;16;3;2
2019-11-23 16:15:00;82;49;7;16;24;87;94;80;105;17;8;26
2019-11-23 16:30:00;77;50;12;18;33;89;102;69;93;16;16;18
2019-11-23 16:45:00;84;62;10;11;26;92;95;80;73;24;2;9
2019-11-23 17:00:00;102;61;6;14;20;84;80;72;67;45;6;0
2019-11-23 17:15:00;79;47;11;14;26;84;76;53;81;24;3;10
2019-11-23 17:30:00;94;50;11;20;29;95;82;60;59;14;1;0
2019-11-23 17:45:00;79;41;9;19;28;91;81;67;70;19;1;2
2019-11-23 18:00:00;84;54;10;12;26;79;79;57;79;14;9;20
2019-11-23 18:15:00;68;44;7;15;24;65;83;113;63;17;4;12
2019-11-23 18:30:00;77;38;5;11;16;104;98;70;42;13;6;16
2019-11-23 18:45:00;63;43;11;12;25;70;58;79;49;7;4;27
2019-11-23 19:00:00;66;33;7;5;15;63;76;66;56;11;2;5
2019-11-23 19:15:00;67;49;7;17;22;67;72;55;52;10;5;0
2019-11-23 19:30:00;49;22;7;9;15;62;64;63;58;11;10;23
2019-11-23 19:45:00;58;30;9;12;29;73;69;54;40;12;2;3
2019-11-23 20:00:00;55;46;9;12;21;54;62;52;35;10;2;2
2019-11-23 20:15:00;48;22;6;4;13;56;57;58;39;9;5;1
2019-11-23 20:30:00;43;13;3;10;13;53;50;35;32;11;0;0
2019-11-23 20:45:00;50;17;11;12;24;41;33;19;48;14;2;0
2019-11-23 21:00:00;32;23;8;8;15;40;31;27;33;12;0;0
2019-11-23 21:15:00;45;22;6;6;13;19;28;20;12;8;0;0
2019-11-23 21:30:00;41;14;8;9;15;34;41;23;25;10;0;0
2019-11-23 21:45:00;27;17;4;5;11;28;35;20;24;7;0;0
2019-11-23 22:00:00;40;25;5;4;14;23;47;31;32;14;0;0
2019-11-23 22:15:00;29;12;6;5;11;32;38;28;37;11;0;0
2019-11-23 22:30:00;37;25;5;5;12;24;28;19;35;7;0;0
2019-11-23 22:45:00;34;16;4;5;11;24;26;17;36;11;0;1
2019-11-23 23:00:00;42;19;3;7;11;33;27;18;34;11;0;0
2019-11-23 23:15:00;37;23;2;0;5;28;22;17;25;7;0;0
2019-11-23 23:30:00;34;21;5;9;15;25;31;20;34;8;0;0
2019-11-23 23:45:00;30;11;8;9;16;15;22;16;14;3;0;0
