DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-10-30 00:00:00;12;5;1;1;6;19;9
2019-10-30 00:15:00;4;4;1;0;5;17;6
2019-10-30 00:30:00;13;4;1;0;2;15;2
2019-10-30 00:45:00;8;4;1;1;4;11;3
2019-10-30 01:00:00;12;5;2;1;4;13;4
2019-10-30 01:15:00;11;2;0;1;1;12;3
2019-10-30 01:30:00;10;3;0;0;0;11;1
2019-10-30 01:45:00;5;5;1;2;4;8;2
2019-10-30 02:00:00;11;6;1;2;3;6;2
2019-10-30 02:15:00;6;6;0;1;1;7;4
2019-10-30 02:30:00;8;3;0;5;6;7;0
2019-10-30 02:45:00;6;5;1;3;4;8;5
2019-10-30 03:00:00;3;1;0;0;0;5;3
2019-10-30 03:15:00;5;4;0;0;0;8;1
2019-10-30 03:30:00;5;5;0;0;1;13;4
2019-10-30 03:45:00;5;2;0;3;3;18;7
2019-10-30 04:00:00;12;16;0;1;1;10;3
2019-10-30 04:15:00;26;8;1;3;5;19;2
2019-10-30 04:30:00;13;15;0;0;2;25;6
2019-10-30 04:45:00;16;10;0;8;7;38;29
2019-10-30 05:00:00;28;22;1;12;10;92;66
2019-10-30 05:15:00;56;48;4;10;16;135;124
2019-10-30 05:30:00;58;37;0;16;15;108;117
2019-10-30 05:45:00;125;86;4;10;31;151;140
2019-10-30 06:00:00;123;81;0;9;12;132;143
2019-10-30 06:15:00;99;90;7;15;31;193;185
2019-10-30 06:30:00;70;84;4;15;41;149;161
2019-10-30 06:45:00;103;95;10;11;36;156;170
2019-10-30 07:00:00;59;86;5;17;40;151;174
2019-10-30 07:15:00;93;86;2;20;41;151;162
2019-10-30 07:30:00;66;89;3;21;39;153;158
2019-10-30 07:45:00;81;96;11;23;52;129;168
2019-10-30 08:00:00;71;84;6;12;31;116;130
2019-10-30 08:15:00;86;82;9;20;29;136;139
2019-10-30 08:30:00;82;82;4;13;22;125;154
2019-10-30 08:45:00;87;82;7;22;38;123;135
2019-10-30 09:00:00;82;77;10;19;39;113;121
2019-10-30 09:15:00;99;98;6;14;28;126;144
2019-10-30 09:30:00;90;61;5;16;29;111;108
2019-10-30 09:45:00;91;76;7;15;33;111;122
2019-10-30 10:00:00;94;72;7;11;34;95;106
2019-10-30 10:15:00;106;76;4;13;27;80;91
2019-10-30 10:30:00;119;75;4;18;32;112;102
2019-10-30 10:45:00;124;91;5;11;29;95;113
2019-10-30 11:00:00;111;100;5;20;32;92;91
2019-10-30 11:15:00;121;85;5;13;22;106;101
2019-10-30 11:30:00;119;84;9;16;30;89;92
2019-10-30 11:45:00;118;106;16;18;38;106;98
2019-10-30 12:00:00;119;99;10;19;32;92;88
2019-10-30 12:15:00;147;112;12;24;43;101;96
2019-10-30 12:30:00;162;108;13;18;38;101;106
2019-10-30 12:45:00;119;108;3;18;41;109;110
2019-10-30 13:00:00;144;110;11;17;37;120;125
2019-10-30 13:15:00;133;92;7;13;29;143;175
2019-10-30 13:30:00;142;125;5;23;42;130;136
2019-10-30 13:45:00;142;110;7;20;33;128;123
2019-10-30 14:00:00;167;130;10;18;44;102;116
2019-10-30 14:15:00;210;159;6;21;47;116;117
2019-10-30 14:30:00;222;185;6;26;52;104;128
2019-10-30 14:45:00;182;150;7;16;50;100;101
2019-10-30 15:00:00;158;161;8;26;54;98;102
2019-10-30 15:15:00;189;128;9;13;42;104;119
2019-10-30 15:30:00;160;143;10;25;55;102;122
2019-10-30 15:45:00;151;156;6;29;46;109;116
2019-10-30 16:00:00;169;156;7;24;36;100;117
2019-10-30 16:15:00;183;164;8;34;62;116;142
2019-10-30 16:30:00;191;171;6;33;53;123;129
2019-10-30 16:45:00;194;162;12;22;54;109;126
2019-10-30 17:00:00;191;166;8;17;57;111;147
2019-10-30 17:15:00;151;155;6;25;46;110;124
2019-10-30 17:30:00;157;155;8;35;46;119;132
2019-10-30 17:45:00;164;161;15;24;55;116;128
2019-10-30 18:00:00;155;161;6;14;38;98;99
2019-10-30 18:15:00;146;145;7;17;39;77;84
2019-10-30 18:30:00;118;110;12;18;36;103;98
2019-10-30 18:45:00;135;117;3;14;28;75;90
2019-10-30 19:00:00;99;99;8;21;36;74;58
2019-10-30 19:15:00;106;74;11;10;30;75;49
2019-10-30 19:30:00;73;59;5;12;24;60;49
2019-10-30 19:45:00;90;49;4;10;31;59;46
2019-10-30 20:00:00;85;64;9;13;23;58;46
2019-10-30 20:15:00;73;72;8;21;33;56;49
2019-10-30 20:30:00;49;29;5;12;22;54;36
2019-10-30 20:45:00;40;23;3;9;18;56;46
2019-10-30 21:00:00;60;39;7;18;33;111;76
2019-10-30 21:15:00;59;41;3;17;19;88;55
2019-10-30 21:30:00;58;38;6;6;14;47;37
2019-10-30 21:45:00;107;75;6;8;20;43;24
2019-10-30 22:00:00;168;98;1;18;23;37;29
2019-10-30 22:15:00;105;52;5;11;15;43;23
2019-10-30 22:30:00;42;29;7;5;21;36;20
2019-10-30 22:45:00;36;17;2;7;11;36;12
2019-10-30 23:00:00;34;15;0;4;7;25;13
2019-10-30 23:15:00;24;15;1;8;16;17;8
2019-10-30 23:30:00;18;6;0;6;7;29;9
2019-10-30 23:45:00;18;5;1;5;6;19;9
