DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-06 00:00:00;0;2;1;8;5;13;8;8;4;0;0
2019-11-06 00:15:00;0;0;0;11;14;103;3;3;3;1;1
2019-11-06 00:30:00;1;1;0;7;8;114;2;13;6;1;1
2019-11-06 00:45:00;0;0;0;3;5;68;1;5;3;1;2
2019-11-06 01:00:00;0;1;1;3;6;21;2;2;3;0;0
2019-11-06 01:15:00;0;1;0;3;0;65;1;4;2;1;1
2019-11-06 01:30:00;0;0;0;6;1;46;3;4;5;3;2
2019-11-06 01:45:00;0;1;0;3;2;1;3;1;1;0;0
2019-11-06 02:00:00;0;0;0;1;1;2;0;3;3;1;0
2019-11-06 02:15:00;1;0;0;4;6;10;3;4;4;0;0
2019-11-06 02:30:00;1;2;0;2;1;2;0;3;1;0;0
2019-11-06 02:45:00;0;1;0;3;1;6;0;3;2;0;0
2019-11-06 03:00:00;1;1;0;4;3;0;1;1;0;0;0
2019-11-06 03:15:00;0;1;0;0;1;0;2;3;4;0;0
2019-11-06 03:30:00;1;2;0;0;4;3;1;5;3;0;1
2019-11-06 03:45:00;0;1;0;1;3;2;0;3;0;0;0
2019-11-06 04:00:00;0;0;0;6;1;1;0;2;3;2;1
2019-11-06 04:15:00;0;0;0;7;6;1;1;1;2;1;1
2019-11-06 04:30:00;0;5;0;5;3;2;0;8;7;4;4
2019-11-06 04:45:00;1;4;0;12;5;3;1;14;10;1;1
2019-11-06 05:00:00;1;7;0;14;16;4;5;22;18;5;4
2019-11-06 05:15:00;2;16;1;25;16;5;5;41;41;13;9
2019-11-06 05:30:00;5;16;3;30;25;13;10;83;73;27;22
2019-11-06 05:45:00;3;16;2;34;24;6;4;73;67;27;17
2019-11-06 06:00:00;3;20;2;49;41;26;11;65;55;13;12
2019-11-06 06:15:00;7;40;4;54;36;9;19;88;90;20;21
2019-11-06 06:30:00;8;45;5;59;53;32;27;158;139;28;28
2019-11-06 06:45:00;13;39;6;64;38;43;19;173;182;35;25
2019-11-06 07:00:00;12;46;3;79;56;849;25;166;180;43;37
2019-11-06 07:15:00;12;58;13;74;49;562;49;156;222;53;44
2019-11-06 07:30:00;17;58;4;99;81;16;57;177;202;20;17
2019-11-06 07:45:00;20;59;3;121;89;115;63;154;188;27;20
2019-11-06 08:00:00;15;61;9;113;84;101;43;157;200;42;30
2019-11-06 08:15:00;23;45;9;89;61;67;38;143;158;29;26
2019-11-06 08:30:00;13;44;7;97;60;92;37;136;129;29;22
2019-11-06 08:45:00;7;35;4;95;65;24;34;122;117;22;19
2019-11-06 09:00:00;17;38;3;82;61;38;36;82;80;12;10
2019-11-06 09:15:00;11;27;4;70;47;16;33;60;68;12;8
2019-11-06 09:30:00;6;28;3;77;55;36;31;94;90;15;15
2019-11-06 09:45:00;14;29;7;89;65;14;25;97;99;14;9
2019-11-06 10:00:00;12;24;7;79;65;17;25;71;73;16;14
2019-11-06 10:15:00;13;22;5;83;47;9;37;74;75;11;9
2019-11-06 10:30:00;12;25;3;92;57;20;41;91;74;14;13
2019-11-06 10:45:00;16;34;6;98;79;14;34;80;74;12;14
2019-11-06 11:00:00;21;24;4;94;62;34;33;69;64;13;13
2019-11-06 11:15:00;14;31;3;108;68;15;24;81;72;13;13
2019-11-06 11:30:00;13;42;5;117;92;21;39;72;63;12;12
2019-11-06 11:45:00;10;29;6;111;79;15;38;61;64;14;10
2019-11-06 12:00:00;6;27;3;115;88;23;59;71;57;16;14
2019-11-06 12:15:00;13;35;4;145;99;20;42;66;56;7;8
2019-11-06 12:30:00;18;29;3;112;90;21;58;67;54;10;9
2019-11-06 12:45:00;15;34;2;118;99;23;37;70;70;16;12
2019-11-06 13:00:00;12;28;5;130;107;27;41;64;63;13;12
2019-11-06 13:15:00;17;28;2;134;121;30;37;73;64;10;12
2019-11-06 13:30:00;10;37;3;103;88;22;54;92;99;10;15
2019-11-06 13:45:00;18;90;4;110;85;26;46;79;77;20;17
2019-11-06 14:00:00;10;25;5;142;117;20;36;76;76;18;21
2019-11-06 14:15:00;8;18;6;151;113;16;36;83;78;18;16
2019-11-06 14:30:00;13;26;8;182;157;33;40;85;83;20;18
2019-11-06 14:45:00;8;33;5;141;110;12;43;72;81;16;17
2019-11-06 15:00:00;15;29;4;149;137;32;36;64;62;10;10
2019-11-06 15:15:00;8;37;6;178;146;29;41;79;71;23;24
2019-11-06 15:30:00;15;63;6;184;158;30;52;81;79;13;14
2019-11-06 15:45:00;8;17;5;214;172;26;46;76;78;14;15
2019-11-06 16:00:00;31;45;2;199;153;18;48;83;86;21;16
2019-11-06 16:15:00;18;114;6;189;169;37;53;101;89;17;18
2019-11-06 16:30:00;20;29;0;200;164;30;50;71;75;14;13
2019-11-06 16:45:00;14;31;6;182;160;21;46;93;82;25;24
2019-11-06 17:00:00;10;26;8;171;159;45;50;94;94;26;26
2019-11-06 17:15:00;13;23;3;199;278;22;48;86;89;26;23
2019-11-06 17:30:00;11;30;4;160;162;23;37;81;94;27;27
2019-11-06 17:45:00;13;23;6;142;114;17;31;89;90;19;19
2019-11-06 18:00:00;15;25;7;149;107;24;47;61;74;23;18
2019-11-06 18:15:00;19;42;6;125;105;18;34;72;76;16;12
2019-11-06 18:30:00;13;17;8;106;77;17;27;69;78;19;20
2019-11-06 18:45:00;12;18;6;76;65;11;30;66;61;8;7
2019-11-06 19:00:00;26;25;5;67;63;21;33;70;67;6;7
2019-11-06 19:15:00;14;21;4;76;39;53;34;52;51;12;9
2019-11-06 19:30:00;14;74;2;57;43;61;26;36;45;11;6
2019-11-06 19:45:00;2;11;4;60;45;21;21;47;38;15;15
2019-11-06 20:00:00;3;14;5;56;49;25;26;39;28;7;4
2019-11-06 20:15:00;5;10;3;60;34;5;17;36;26;3;2
2019-11-06 20:30:00;6;9;3;52;26;13;14;23;33;4;4
2019-11-06 20:45:00;7;13;2;47;48;19;17;36;27;4;4
2019-11-06 21:00:00;6;10;1;43;40;11;22;30;21;7;7
2019-11-06 21:15:00;4;9;5;48;38;11;17;48;35;7;4
2019-11-06 21:30:00;5;9;1;37;30;10;15;24;21;1;1
2019-11-06 21:45:00;1;6;2;39;30;9;13;23;27;3;2
2019-11-06 22:00:00;3;10;11;48;33;8;22;21;13;4;3
2019-11-06 22:15:00;5;5;1;61;44;10;14;18;18;2;2
2019-11-06 22:30:00;6;6;3;24;26;7;11;13;15;4;3
2019-11-06 22:45:00;1;4;1;26;20;9;8;21;14;6;6
2019-11-06 23:00:00;1;4;3;29;17;15;15;18;11;3;2
2019-11-06 23:15:00;3;2;0;25;11;15;9;21;18;6;6
2019-11-06 23:30:00;0;1;0;7;13;18;4;3;4;1;1
2019-11-06 23:45:00;1;0;0;10;9;21;9;4;7;3;4
