DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-07 00:00:00;2;4;5;2;1;2;5;0;0
2020-07-07 00:15:00;2;7;7;2;0;0;8;0;0
2020-07-07 00:30:00;2;6;9;0;0;0;5;0;0
2020-07-07 00:45:00;0;4;4;0;0;0;7;0;0
2020-07-07 01:00:00;1;3;3;0;0;0;1;0;0
2020-07-07 01:15:00;2;1;2;0;0;0;1;0;0
2020-07-07 01:30:00;0;1;4;0;0;0;3;0;0
2020-07-07 01:45:00;0;1;2;2;0;0;1;0;0
2020-07-07 02:00:00;2;3;4;0;0;0;6;0;0
2020-07-07 02:15:00;0;1;1;0;0;0;1;0;0
2020-07-07 02:30:00;1;1;3;0;0;0;3;0;0
2020-07-07 02:45:00;1;1;2;0;0;1;2;0;0
2020-07-07 03:00:00;1;0;3;1;0;0;2;0;0
2020-07-07 03:15:00;1;4;3;0;0;1;1;0;0
2020-07-07 03:30:00;1;1;3;0;0;0;1;0;0
2020-07-07 03:45:00;1;1;3;0;0;0;4;0;0
2020-07-07 04:00:00;1;2;4;0;0;0;6;0;0
2020-07-07 04:15:00;0;1;4;0;0;0;3;0;0
2020-07-07 04:30:00;2;1;2;1;0;0;6;0;0
2020-07-07 04:45:00;4;13;13;0;0;0;10;0;0
2020-07-07 05:00:00;3;13;21;1;0;0;21;0;0
2020-07-07 05:15:00;8;10;25;5;3;9;37;0;0
2020-07-07 05:30:00;15;24;44;9;4;6;61;0;0
2020-07-07 05:45:00;23;39;72;32;6;19;60;0;0
2020-07-07 06:00:00;36;44;69;23;2;6;31;0;0
2020-07-07 06:15:00;30;30;56;17;3;14;49;0;0
2020-07-07 06:30:00;38;52;71;27;22;35;85;0;1
2020-07-07 06:45:00;50;47;90;17;12;26;70;1;10
2020-07-07 07:00:00;49;48;71;18;7;14;77;0;6
2020-07-07 07:15:00;32;30;56;27;15;10;81;3;5
2020-07-07 07:30:00;59;53;89;35;10;20;124;6;22
2020-07-07 07:45:00;57;69;94;19;14;19;118;1;11
2020-07-07 08:00:00;46;49;77;18;10;5;100;3;15
2020-07-07 08:15:00;38;54;79;16;12;14;85;2;9
2020-07-07 08:30:00;36;42;77;19;8;5;86;5;25
2020-07-07 08:45:00;47;38;71;14;8;7;77;4;4
2020-07-07 09:00:00;35;44;66;15;7;6;58;6;0
2020-07-07 09:15:00;45;43;67;16;9;3;56;3;0
2020-07-07 09:30:00;43;39;63;8;6;5;60;15;4
2020-07-07 09:45:00;40;48;78;17;3;5;68;3;7
2020-07-07 10:00:00;48;41;70;14;5;8;70;6;5
2020-07-07 10:15:00;40;40;72;14;7;3;67;1;9
2020-07-07 10:30:00;35;46;66;19;9;3;69;0;7
2020-07-07 10:45:00;36;36;63;13;5;6;56;3;4
2020-07-07 11:00:00;38;48;84;24;10;9;83;2;1
2020-07-07 11:15:00;34;45;62;18;7;2;74;0;20
2020-07-07 11:30:00;39;72;95;12;5;9;93;9;32
2020-07-07 11:45:00;41;51;71;19;5;5;81;10;21
2020-07-07 12:00:00;37;54;71;12;6;1;97;3;5
2020-07-07 12:15:00;29;48;67;9;3;5;57;8;8
2020-07-07 12:30:00;31;53;85;31;9;4;78;3;10
2020-07-07 12:45:00;48;56;81;24;8;8;82;1;11
