DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-21 00:00:00;1;4;8;1;0;0;6;0;0
2020-07-21 00:15:00;3;8;9;3;2;3;5;0;0
2020-07-21 00:30:00;4;3;6;1;0;0;8;0;0
2020-07-21 00:45:00;0;4;4;0;0;0;2;0;0
2020-07-21 01:00:00;0;2;3;0;0;1;6;0;0
2020-07-21 01:15:00;2;3;5;2;1;2;2;0;0
2020-07-21 01:30:00;2;3;6;0;0;0;4;0;0
2020-07-21 01:45:00;0;3;3;1;0;0;2;0;0
2020-07-21 02:00:00;1;1;1;0;0;0;4;0;0
2020-07-21 02:15:00;0;2;2;0;0;0;1;0;0
2020-07-21 02:30:00;0;1;1;0;0;0;1;0;0
2020-07-21 02:45:00;1;3;3;0;0;0;0;0;0
2020-07-21 03:00:00;1;1;1;0;0;0;2;0;0
2020-07-21 03:15:00;1;2;2;0;0;0;0;0;0
2020-07-21 03:30:00;2;3;3;0;0;2;2;0;0
2020-07-21 03:45:00;0;0;0;0;0;0;1;0;0
2020-07-21 04:00:00;1;1;3;0;0;0;3;0;0
2020-07-21 04:15:00;2;1;5;0;0;0;4;0;0
2020-07-21 04:30:00;3;9;9;4;1;1;6;0;0
2020-07-21 04:45:00;1;4;11;1;1;0;11;0;0
2020-07-21 05:00:00;12;15;23;3;4;4;26;0;0
2020-07-21 05:15:00;10;14;25;10;5;7;43;0;0
2020-07-21 05:30:00;20;22;40;4;2;5;54;0;0
2020-07-21 05:45:00;19;28;57;36;8;25;69;0;0
2020-07-21 06:00:00;19;32;52;16;1;1;37;0;0
2020-07-21 06:15:00;33;40;70;28;15;20;49;0;0
2020-07-21 06:30:00;32;29;48;21;13;19;66;0;6
2020-07-21 06:45:00;36;41;82;19;13;28;89;0;6
2020-07-21 07:00:00;47;38;76;73;12;17;92;2;6
2020-07-21 07:15:00;47;40;81;24;9;9;94;2;4
2020-07-21 07:30:00;53;44;78;34;14;12;93;16;11
2020-07-21 07:45:00;57;58;106;31;10;11;137;0;16
2020-07-21 08:00:00;60;60;97;22;7;11;88;2;16
2020-07-21 08:15:00;54;49;82;27;13;11;80;5;1
2020-07-21 08:30:00;43;48;78;12;5;14;72;3;19
2020-07-21 08:45:00;31;38;64;15;6;5;78;3;5
2020-07-21 09:00:00;41;41;62;19;11;3;71;0;5
2020-07-21 09:15:00;40;43;68;12;8;1;59;4;11
2020-07-21 09:30:00;31;25;58;16;8;3;62;0;5
2020-07-21 09:45:00;30;57;77;29;14;4;64;12;7
2020-07-21 10:00:00;34;43;63;19;10;5;65;3;8
2020-07-21 10:15:00;28;37;52;29;13;7;70;5;5
2020-07-21 10:30:00;37;45;64;20;9;8;79;0;6
2020-07-21 10:45:00;49;64;81;27;11;7;65;6;14
