DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-01-04 00:00:00;8;13;7;4;4;12;9;3;1;7;3
2020-01-04 00:15:00;16;8;5;5;0;10;12;5;1;7;1
2020-01-04 00:30:00;11;11;4;4;4;16;5;1;2;7;1
2020-01-04 00:45:00;13;4;2;4;0;9;6;1;5;14;5
2020-01-04 01:00:00;10;2;2;7;4;12;8;4;3;6;3
2020-01-04 01:15:00;12;6;4;2;1;8;6;3;2;5;1
2020-01-04 01:30:00;6;8;1;3;0;8;4;2;1;4;0
2020-01-04 01:45:00;10;6;1;2;2;8;3;0;2;4;0
2020-01-04 02:00:00;9;7;3;2;4;8;7;0;4;5;1
2020-01-04 02:15:00;10;10;3;2;2;9;6;0;4;3;1
2020-01-04 02:30:00;6;3;0;2;0;3;2;0;0;2;1
2020-01-04 02:45:00;9;2;3;2;1;8;5;1;1;3;1
2020-01-04 03:00:00;2;2;1;2;2;6;7;0;1;5;2
2020-01-04 03:15:00;3;5;2;3;3;5;4;2;2;3;0
2020-01-04 03:30:00;6;5;2;3;3;3;2;2;2;3;0
2020-01-04 03:45:00;3;2;1;2;0;3;1;0;1;3;1
2020-01-04 04:00:00;7;2;1;2;3;5;2;1;0;1;0
2020-01-04 04:15:00;7;3;0;2;2;2;5;3;1;1;0
2020-01-04 04:30:00;8;3;3;1;1;5;6;0;3;6;2
2020-01-04 04:45:00;6;2;0;1;1;6;8;3;2;5;2
2020-01-04 05:00:00;13;4;0;0;0;9;6;1;0;4;2
2020-01-04 05:15:00;13;7;4;3;2;16;8;0;2;4;3
2020-01-04 05:30:00;13;11;7;11;3;20;16;4;1;3;1
2020-01-04 05:45:00;13;8;2;5;0;21;7;2;7;8;1
2020-01-04 06:00:00;23;9;2;8;9;15;11;3;5;6;2
2020-01-04 06:15:00;16;10;3;7;2;19;14;2;1;3;0
2020-01-04 06:30:00;15;9;2;8;2;19;9;3;3;7;5
2020-01-04 06:45:00;21;15;2;8;1;12;8;2;3;7;4
2020-01-04 07:00:00;16;13;3;9;1;13;11;3;6;6;2
2020-01-04 07:15:00;17;20;4;10;6;15;14;8;6;7;1
2020-01-04 07:30:00;25;23;4;17;6;19;12;3;11;12;3
2020-01-04 07:45:00;33;12;4;19;11;24;13;4;8;16;5
2020-01-04 08:00:00;30;19;2;26;12;29;27;9;12;10;4
2020-01-04 08:15:00;34;17;3;26;8;29;20;4;7;20;8
2020-01-04 08:30:00;37;26;6;34;16;36;24;13;12;23;7
2020-01-04 08:45:00;38;20;7;31;18;31;27;16;17;19;4
2020-01-04 09:00:00;34;26;10;43;22;51;43;18;15;25;8
2020-01-04 09:15:00;45;42;10;48;14;49;36;12;22;36;7
2020-01-04 09:30:00;58;45;13;56;23;49;38;11;12;32;9
2020-01-04 09:45:00;71;56;19;61;30;53;45;14;30;45;13
2020-01-04 10:00:00;81;50;17;49;19;59;56;13;18;30;16
2020-01-04 10:15:00;69;43;13;40;26;69;45;28;22;30;9
2020-01-04 10:30:00;66;52;16;50;25;68;42;24;33;36;21
2020-01-04 10:45:00;74;58;18;46;15;60;49;21;21;52;15
