DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-03-22 00:00:00;8;4;0;0;0;1;2;0;0
2020-03-22 00:15:00;5;0;0;0;0;2;2;0;0
2020-03-22 00:30:00;3;0;0;0;0;1;1;0;0
2020-03-22 00:45:00;1;0;0;0;0;3;4;0;0
2020-03-22 01:00:00;2;1;0;0;0;6;3;0;0
2020-03-22 01:15:00;5;2;0;0;0;6;2;0;0
2020-03-22 01:30:00;1;4;0;0;0;3;0;0;0
2020-03-22 01:45:00;3;2;2;0;0;2;3;0;0
2020-03-22 02:00:00;3;1;0;0;0;3;3;0;0
2020-03-22 02:15:00;2;1;0;0;0;10;0;0;0
2020-03-22 02:30:00;2;2;0;0;0;0;0;0;0
2020-03-22 02:45:00;2;2;0;0;0;1;1;0;0
2020-03-22 03:00:00;3;1;0;0;0;2;1;0;0
2020-03-22 03:15:00;4;4;0;0;0;3;0;0;0
2020-03-22 03:30:00;0;1;0;0;0;0;0;0;0
2020-03-22 03:45:00;4;4;0;0;0;3;2;0;0
2020-03-22 04:00:00;3;3;0;0;0;4;3;0;0
2020-03-22 04:15:00;2;1;0;0;0;1;2;0;0
2020-03-22 04:30:00;3;1;0;0;0;4;3;0;0
2020-03-22 04:45:00;5;1;0;0;0;2;3;0;0
2020-03-22 05:00:00;4;2;0;0;0;3;0;0;0
2020-03-22 05:15:00;4;3;0;0;0;9;2;0;0
2020-03-22 05:30:00;3;3;0;0;0;10;8;0;0
2020-03-22 05:45:00;19;12;1;0;0;18;9;0;1
2020-03-22 06:00:00;14;8;0;0;0;6;7;0;0
2020-03-22 06:15:00;7;8;0;0;0;9;0;0;0
2020-03-22 06:30:00;11;12;0;0;0;8;4;0;0
2020-03-22 06:45:00;10;6;0;0;0;3;4;0;1
2020-03-22 07:00:00;6;5;0;0;0;11;1;0;0
2020-03-22 07:15:00;8;3;0;0;0;3;6;0;0
2020-03-22 07:30:00;6;4;1;0;0;8;3;0;0
2020-03-22 07:45:00;3;5;0;0;0;11;4;0;0
2020-03-22 08:00:00;6;6;1;0;0;9;4;0;0
