DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-03-21 00:00:00;8;4;0;0;0;12;6;0;0
2020-03-21 00:15:00;8;6;0;0;0;6;3;0;0
2020-03-21 00:30:00;11;6;0;0;0;6;3;0;0
2020-03-21 00:45:00;4;3;1;0;0;5;2;0;0
2020-03-21 01:00:00;4;2;0;0;0;3;2;0;1
2020-03-21 01:15:00;12;5;0;0;1;6;2;0;0
2020-03-21 01:30:00;4;1;0;0;0;7;2;0;0
2020-03-21 01:45:00;6;1;0;0;0;6;0;0;0
2020-03-21 02:00:00;5;2;0;0;1;7;2;0;0
2020-03-21 02:15:00;4;4;0;0;0;3;0;0;0
2020-03-21 02:30:00;4;3;0;0;0;5;1;0;0
2020-03-21 02:45:00;3;1;0;0;0;4;1;0;0
2020-03-21 03:00:00;9;2;0;0;0;5;0;0;0
2020-03-21 03:15:00;5;0;0;0;0;5;5;0;0
2020-03-21 03:30:00;3;5;0;0;0;5;0;0;0
2020-03-21 03:45:00;8;2;0;0;0;5;1;0;0
2020-03-21 04:00:00;8;5;0;0;0;8;3;0;0
2020-03-21 04:15:00;7;5;0;0;0;6;2;0;0
2020-03-21 04:30:00;10;5;0;0;2;9;5;0;0
2020-03-21 04:45:00;6;7;1;0;1;12;7;0;0
2020-03-21 05:00:00;18;4;0;1;0;17;4;0;0
2020-03-21 05:15:00;11;9;0;0;3;25;14;0;0
2020-03-21 05:30:00;32;20;0;0;0;41;22;0;0
2020-03-21 05:45:00;67;64;1;0;1;34;21;0;1
2020-03-21 06:00:00;150;115;2;0;2;27;22;0;0
2020-03-21 06:15:00;63;68;2;0;2;22;16;0;0
2020-03-21 06:30:00;52;33;2;1;3;25;27;0;0
2020-03-21 06:45:00;26;29;3;5;4;21;20;0;3
2020-03-21 07:00:00;32;21;1;2;1;26;14;0;1
2020-03-21 07:15:00;34;32;1;4;3;14;10;5;1
2020-03-21 07:30:00;42;20;4;2;3;20;19;0;0
2020-03-21 07:45:00;28;21;0;3;2;24;19;0;0
2020-03-21 08:00:00;29;25;3;1;4;25;23;1;0
2020-03-21 08:15:00;35;16;2;5;2;21;22;0;0
2020-03-21 08:30:00;21;23;3;9;6;32;30;6;0
2020-03-21 08:45:00;34;25;5;9;1;20;25;2;2
2020-03-21 09:00:00;31;25;1;1;4;27;28;0;0
2020-03-21 09:15:00;26;27;2;6;4;36;22;4;0
2020-03-21 09:30:00;38;31;3;5;4;30;25;0;1
2020-03-21 09:45:00;32;32;1;1;3;46;46;1;2
2020-03-21 10:00:00;51;21;7;6;4;41;42;34;2
2020-03-21 10:15:00;47;32;1;7;7;39;33;1;2
2020-03-21 10:30:00;52;36;2;5;1;40;29;0;3
2020-03-21 10:45:00;43;33;2;4;3;31;30;0;1
2020-03-21 11:00:00;46;38;2;7;4;29;36;0;1
2020-03-21 11:15:00;38;36;1;4;6;47;28;0;1
2020-03-21 11:30:00;40;43;4;11;6;52;43;16;0
2020-03-21 11:45:00;50;34;3;3;1;48;45;0;0
2020-03-21 12:00:00;54;38;4;5;2;44;46;0;0
2020-03-21 12:15:00;56;52;3;2;0;54;31;2;0
2020-03-21 12:30:00;48;31;1;3;1;40;34;5;1
2020-03-21 12:45:00;47;37;3;1;1;51;44;4;0
2020-03-21 13:00:00;57;42;2;10;5;64;41;0;1
2020-03-21 13:15:00;43;40;0;4;2;58;37;1;2
2020-03-21 13:30:00;49;42;4;6;2;41;35;5;0
2020-03-21 13:45:00;44;37;3;5;2;43;37;0;2
2020-03-21 14:00:00;53;42;1;1;0;37;36;0;0
2020-03-21 14:15:00;54;51;3;5;2;38;32;0;0
2020-03-21 14:30:00;47;34;0;2;1;46;33;0;1
2020-03-21 14:45:00;47;33;0;2;2;35;32;0;0
2020-03-21 15:00:00;52;44;1;2;0;38;35;0;0
2020-03-21 15:15:00;35;41;3;2;0;34;25;7;1
2020-03-21 15:30:00;37;28;0;1;0;31;27;0;0
2020-03-21 15:45:00;40;33;1;1;2;36;30;0;3
2020-03-21 16:00:00;42;31;0;5;0;29;26;1;1
2020-03-21 16:15:00;37;27;0;6;2;39;38;3;1
2020-03-21 16:30:00;42;31;0;3;1;39;35;1;4
2020-03-21 16:45:00;46;22;1;1;1;36;36;1;1
2020-03-21 17:00:00;42;39;2;4;0;35;38;2;2
2020-03-21 17:15:00;48;31;0;1;1;32;36;0;0
2020-03-21 17:30:00;33;32;0;1;1;36;33;0;1
2020-03-21 17:45:00;45;30;1;1;0;42;24;0;0
2020-03-21 18:00:00;37;23;1;0;0;36;30;0;0
2020-03-21 18:15:00;31;21;0;1;0;36;25;0;1
2020-03-21 18:30:00;37;23;0;1;0;36;27;0;2
2020-03-21 18:45:00;26;18;0;1;1;38;24;1;0
2020-03-21 19:00:00;32;17;0;1;1;20;24;0;0
2020-03-21 19:15:00;27;23;0;0;1;24;17;0;0
2020-03-21 19:30:00;24;24;1;0;0;23;17;0;2
2020-03-21 19:45:00;25;18;0;2;0;16;16;0;0
2020-03-21 20:00:00;23;13;0;1;0;23;20;0;0
2020-03-21 20:15:00;24;24;0;0;1;21;9;0;0
2020-03-21 20:30:00;13;15;0;0;0;21;12;0;0
2020-03-21 20:45:00;18;16;0;0;0;18;14;0;2
2020-03-21 21:00:00;21;6;1;0;0;15;13;0;0
2020-03-21 21:15:00;13;14;0;0;0;9;11;0;1
2020-03-21 21:30:00;8;4;0;0;0;21;12;0;0
2020-03-21 21:45:00;15;13;0;0;0;18;10;0;0
2020-03-21 22:00:00;27;18;0;0;0;8;4;0;0
2020-03-21 22:15:00;5;12;0;0;0;13;6;0;0
2020-03-21 22:30:00;19;5;0;0;0;10;6;0;0
2020-03-21 22:45:00;13;5;0;0;0;12;4;0;0
2020-03-21 23:00:00;4;4;0;1;0;8;6;0;0
2020-03-21 23:15:00;4;10;0;0;0;6;1;0;0
2020-03-21 23:30:00;4;3;0;0;0;0;1;0;0
2020-03-21 23:45:00;3;2;0;0;0;13;7;0;0
