DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-08-28 00:00:00;3;1;0;2;2;8;8;3;2;2;5;3;11;18;9;0;0;0;24;0;0;0;0;0
2019-08-28 00:15:00;3;4;6;3;2;13;8;4;2;3;11;5;15;22;7;0;0;0;30;0;0;0;0;0
2019-08-28 00:30:00;0;2;6;1;0;7;6;5;1;4;10;3;6;9;5;0;0;0;30;0;0;0;0;0
2019-08-28 00:45:00;1;2;2;2;0;6;8;4;4;6;4;1;4;15;12;2;0;0;30;0;0;0;0;0
2019-08-28 01:00:00;1;1;5;2;1;4;4;1;3;2;7;2;7;11;6;0;0;0;35;0;0;0;0;0
2019-08-28 01:15:00;1;1;0;0;1;10;6;6;4;0;5;2;6;15;9;0;0;0;39;0;0;0;0;0
2019-08-28 01:30:00;1;1;1;1;1;6;6;3;7;3;4;2;4;14;11;0;0;0;39;0;0;0;0;0
2019-08-28 01:45:00;0;0;1;0;0;2;3;5;6;1;3;2;6;12;6;0;0;0;36;0;0;0;0;0
2019-08-28 02:00:00;0;0;2;2;0;2;1;2;2;1;4;2;2;11;8;0;0;0;36;0;0;0;0;0
2019-08-28 02:15:00;0;1;0;0;1;7;4;1;1;1;5;0;6;10;5;0;0;0;39;0;0;0;0;0
2019-08-28 02:30:00;0;0;0;0;1;4;1;0;5;1;1;0;5;11;6;0;0;0;39;0;0;0;0;0
2019-08-28 02:45:00;1;0;0;0;1;6;5;2;5;1;1;3;5;13;11;0;0;0;39;0;0;0;0;0
2019-08-28 03:00:00;0;1;1;2;0;5;2;0;4;1;3;1;4;12;7;0;0;0;39;0;0;0;0;0
2019-08-28 03:15:00;0;0;1;1;2;5;4;1;6;1;1;1;3;12;9;1;0;0;39;0;0;0;0;0
2019-08-28 03:30:00;0;0;1;1;0;4;3;2;3;0;2;0;8;13;9;1;0;0;36;0;0;0;0;0
2019-08-28 03:45:00;2;0;0;2;4;5;3;2;4;0;3;1;2;6;6;0;0;0;39;0;0;0;0;0
2019-08-28 04:00:00;0;0;0;0;1;7;1;0;3;0;5;2;6;17;14;0;0;0;39;0;0;0;0;0
2019-08-28 04:15:00;1;0;1;0;0;6;2;0;3;2;4;2;11;20;11;0;0;0;39;0;0;0;0;0
2019-08-28 04:30:00;0;1;0;3;0;3;4;1;4;2;7;4;9;25;20;1;0;0;39;0;0;0;0;0
2019-08-28 04:45:00;3;1;2;2;5;10;6;7;5;1;12;6;9;26;22;2;0;0;39;0;0;0;0;0
2019-08-28 05:00:00;0;0;4;4;2;9;8;8;8;8;20;13;22;42;32;0;0;0;30;0;0;0;0;0
2019-08-28 05:15:00;3;1;2;1;4;24;13;5;11;7;41;28;22;63;41;4;0;0;30;0;0;0;0;0
2019-08-28 05:30:00;4;5;7;4;5;33;24;9;18;13;43;38;31;85;70;3;0;0;30;0;0;0;0;0
2019-08-28 05:45:00;1;2;11;14;8;25;18;20;24;17;46;47;50;85;57;2;0;0;30;0;0;0;0;0
2019-08-28 06:00:00;3;8;23;9;10;36;37;16;20;18;32;28;51;76;73;9;0;0;30;0;0;0;0;0
2019-08-28 06:15:00;3;9;11;16;18;30;31;16;14;23;54;53;45;88;70;13;0;0;27;0;0;0;0;0
2019-08-28 06:30:00;5;10;19;14;13;46;40;18;19;37;74;71;67;83;74;11;0;0;30;0;0;0;0;0
2019-08-28 06:45:00;4;12;17;22;20;61;55;13;21;43;71;75;62;96;90;10;0;0;30;0;0;0;0;0
2019-08-28 07:00:00;4;5;17;18;32;58;48;24;27;30;68;60;49;78;76;19;0;0;30;0;0;0;0;0
2019-08-28 07:15:00;10;12;13;18;26;58;56;25;22;44;66;75;66;99;95;21;0;0;30;0;0;0;0;0
2019-08-28 07:30:00;7;13;25;14;43;65;74;32;32;59;72;73;64;81;89;27;0;0;30;0;0;0;0;0
2019-08-28 07:45:00;16;18;27;21;28;69;68;32;37;63;78;73;83;84;92;19;0;0;30;0;0;0;0;0
2019-08-28 08:00:00;16;14;25;25;31;54;56;37;24;41;56;54;50;81;85;26;0;0;30;0;0;0;0;0
2019-08-28 08:15:00;16;22;17;24;24;67;56;27;31;45;66;69;68;94;90;18;0;0;30;0;0;0;0;0
2019-08-28 08:30:00;15;20;39;28;23;59;54;36;30;46;52;55;74;87;89;22;0;0;30;0;0;0;0;0
2019-08-28 08:45:00;13;16;17;21;19;66;67;34;35;48;64;59;66;107;102;13;0;0;30;0;0;0;0;0
2019-08-28 09:00:00;16;14;23;17;24;53;61;30;28;36;57;65;57;85;76;18;0;0;30;0;0;0;0;0
2019-08-28 09:15:00;8;14;26;13;26;53;57;37;35;42;62;49;64;79;84;14;0;0;30;0;0;0;0;0
2019-08-28 09:30:00;16;18;23;19;20;52;57;28;31;37;54;49;64;78;68;22;0;0;30;0;0;0;0;0
2019-08-28 09:45:00;13;18;28;17;21;59;56;35;40;36;66;49;80;104;88;13;0;0;30;0;0;0;0;0
2019-08-28 10:00:00;16;20;29;21;14;58;61;36;31;35;52;43;79;77;72;12;0;0;30;0;0;0;0;0
2019-08-28 10:15:00;21;23;23;13;21;71;75;37;28;31;56;47;92;103;85;23;0;0;30;0;0;0;0;0
2019-08-28 10:30:00;17;19;23;21;23;53;49;36;32;54;62;49;74;82;74;12;0;0;30;0;0;0;0;0
2019-08-28 10:45:00;18;22;29;16;21;58;48;43;44;38;56;40;84;111;84;14;0;0;30;0;0;0;0;0
2019-08-28 11:00:00;10;12;20;17;16;62;58;35;34;31;56;48;87;78;72;12;0;0;30;0;0;0;0;0
2019-08-28 11:15:00;18;14;29;21;19;76;62;49;39;37;49;37;75;103;84;10;0;0;30;0;0;0;0;0
2019-08-28 11:30:00;20;20;27;14;15;60;67;31;34;27;43;33;87;100;83;13;0;0;27;0;0;0;0;0
2019-08-28 11:45:00;14;16;26;17;17;65;62;52;37;39;60;48;80;107;86;14;0;0;30;0;0;0;0;0
2019-08-28 12:00:00;16;16;40;25;22;65;68;43;37;32;51;48;75;89;79;12;0;0;29;1;0;0;0;0
2019-08-28 12:15:00;22;17;33;21;21;73;76;51;43;29;47;37;85;105;76;10;0;0;30;0;0;0;0;0
2019-08-28 12:30:00;17;26;33;20;10;59;63;49;40;23;41;41;87;96;82;12;0;0;30;0;0;0;0;0
2019-08-28 12:45:00;26;23;26;25;23;57;56;40;39;39;48;49;76;86;72;12;0;0;30;0;0;0;0;0
2019-08-28 13:00:00;21;20;32;29;19;59;69;37;32;30;55;51;82;109;77;13;0;0;30;0;0;0;0;0
2019-08-28 13:15:00;19;26;37;26;19;70;69;34;29;29;50;46;92;93;83;12;0;0;30;0;0;0;0;0
2019-08-28 13:30:00;13;21;27;21;16;69;67;37;35;30;63;65;90;108;84;15;0;0;30;0;0;0;0;0
2019-08-28 13:45:00;19;19;26;17;25;79;84;48;38;36;62;58;94;82;79;11;0;0;30;0;0;0;0;0
2019-08-28 14:00:00;17;26;35;27;16;80;72;35;40;26;51;46;101;97;77;10;0;0;30;0;0;0;0;0
2019-08-28 14:15:00;17;16;26;24;13;67;78;58;45;30;49;51;99;98;87;8;0;0;30;0;0;0;0;0
2019-08-28 14:30:00;19;25;31;15;18;66;84;56;43;35;55;49;90;90;79;15;0;0;30;0;0;0;0;0
2019-08-28 14:45:00;17;19;35;17;14;81;94;52;40;33;49;41;92;101;81;11;0;0;30;0;0;0;0;0
2019-08-28 15:00:00;12;23;31;30;19;62;84;37;36;32;48;41;98;112;84;13;0;0;30;0;0;0;0;0
2019-08-28 15:15:00;19;31;30;27;23;90;100;50;53;23;51;45;89;108;85;13;0;0;30;0;0;0;0;0
2019-08-28 15:30:00;25;24;44;34;18;95;106;52;50;29;55;45;122;132;88;6;0;0;30;0;0;0;0;0
2019-08-28 15:45:00;15;22;37;27;19;89;76;56;52;41;65;63;108;113;84;12;0;0;30;0;0;0;0;0
2019-08-28 16:00:00;27;34;43;33;29;96;108;63;61;24;50;49;116;113;106;11;0;0;30;0;0;0;0;0
2019-08-28 16:15:00;29;24;33;27;18;101;122;56;46;27;50;47;112;101;96;13;0;0;30;0;0;0;0;0
2019-08-28 16:30:00;24;24;46;27;20;100;97;56;53;30;57;45;121;112;95;12;0;0;30;0;0;0;0;0
2019-08-28 16:45:00;24;25;38;37;20;94;102;51;50;30;51;47;125;117;97;9;0;0;30;0;0;0;0;0
2019-08-28 17:00:00;23;24;51;34;28;89;96;60;43;29;67;62;110;114;93;11;0;0;30;0;0;0;0;0
2019-08-28 17:15:00;25;27;38;21;21;103;111;59;50;33;54;52;116;120;101;19;0;0;30;0;0;0;0;0
2019-08-28 17:30:00;34;21;32;36;30;89;93;60;51;41;60;62;100;113;81;11;0;0;30;0;0;0;0;0
2019-08-28 17:45:00;28;26;26;20;27;98;101;69;63;29;52;46;110;121;89;8;0;0;30;0;0;0;0;0
2019-08-28 18:00:00;26;27;39;23;14;93;98;34;48;27;69;59;94;110;89;8;0;0;30;0;0;0;0;0
2019-08-28 18:15:00;21;18;29;21;28;96;108;42;54;26;54;41;98;118;97;12;0;0;30;0;0;0;0;0
2019-08-28 18:30:00;14;15;30;17;18;70;89;41;42;28;50;43;102;125;89;7;0;0;30;0;0;0;0;0
2019-08-28 18:45:00;18;13;26;17;19;67;93;43;37;29;55;44;95;110;75;8;0;0;30;0;0;0;0;0
2019-08-28 19:00:00;8;13;26;20;13;66;59;42;42;24;44;38;77;97;73;12;0;0;30;0;0;0;0;0
2019-08-28 19:15:00;16;17;21;27;20;65;55;46;38;25;48;44;89;114;78;10;0;0;30;0;0;0;0;0
2019-08-28 19:30:00;11;11;32;17;20;55;51;38;27;29;41;36;57;89;72;15;0;0;30;0;0;0;0;0
2019-08-28 19:45:00;18;16;22;20;14;59;55;25;31;30;37;24;87;110;71;8;0;0;30;0;0;0;0;0
2019-08-28 20:00:00;16;12;17;19;24;53;57;28;31;16;36;30;72;90;64;10;0;0;30;0;0;0;0;0
2019-08-28 20:15:00;9;13;17;13;15;63;71;33;31;22;26;25;91;99;80;10;0;0;30;0;0;0;0;0
2019-08-28 20:30:00;15;17;26;18;16;52;58;28;31;20;43;31;69;88;64;8;0;0;30;0;0;0;0;0
2019-08-28 20:45:00;10;13;14;14;14;38;35;25;19;12;38;24;67;93;66;8;0;0;30;0;0;0;0;0
2019-08-28 21:00:00;7;10;16;18;5;46;45;17;22;21;36;33;57;86;62;6;0;0;30;0;0;0;0;0
2019-08-28 21:15:00;8;8;10;7;5;42;41;18;23;11;38;26;50;87;60;7;0;0;30;0;0;0;0;0
2019-08-28 21:30:00;12;10;16;11;9;28;25;18;23;8;26;18;45;84;49;4;0;0;30;0;0;0;0;0
2019-08-28 21:45:00;9;5;17;14;9;33;55;22;26;9;26;16;65;78;41;4;0;0;30;0;0;0;0;0
2019-08-28 22:00:00;9;11;13;16;7;38;31;28;31;6;13;7;66;89;56;7;0;0;30;0;0;0;0;0
2019-08-28 22:15:00;6;10;10;6;7;31;34;20;28;10;32;16;65;81;39;2;0;0;30;0;0;0;0;0
2019-08-28 22:30:00;9;12;14;6;3;26;29;10;11;9;21;12;50;59;27;3;0;0;30;0;0;0;0;0
2019-08-28 22:45:00;13;11;15;15;5;25;22;13;12;12;19;15;39;59;39;3;0;0;30;0;0;0;0;0
2019-08-28 23:00:00;4;11;10;14;1;22;12;7;10;5;19;9;27;44;33;1;0;0;30;0;0;0;0;0
2019-08-28 23:15:00;3;4;8;7;4;13;9;11;14;5;13;10;22;43;31;5;0;0;30;0;0;0;0;0
2019-08-28 23:30:00;6;6;8;8;4;10;10;8;10;5;12;2;20;35;17;1;0;0;30;0;0;0;0;0
2019-08-28 23:45:00;3;4;2;2;4;18;12;4;4;7;11;9;9;25;23;2;0;0;30;0;0;0;0;0
