DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-09 00:00:00;9;6;5;2;1;7;3;1;3
2020-05-09 00:15:00;10;3;7;4;3;7;9;1;5
2020-05-09 00:30:00;14;10;13;2;2;10;13;0;2
2020-05-09 00:45:00;4;8;8;2;0;4;4;0;0
2020-05-09 01:00:00;9;10;5;2;1;6;7;1;3
2020-05-09 01:15:00;5;4;4;0;0;10;4;1;3
2020-05-09 01:30:00;5;9;8;1;0;3;2;0;0
2020-05-09 01:45:00;5;3;4;1;0;7;6;0;3
2020-05-09 02:00:00;5;2;4;2;2;10;4;3;4
2020-05-09 02:15:00;6;0;1;0;1;10;6;0;0
2020-05-09 02:30:00;0;3;3;1;0;5;5;1;2
2020-05-09 02:45:00;5;3;4;2;0;4;5;0;0
2020-05-09 03:00:00;1;2;5;2;1;6;5;2;3
2020-05-09 03:15:00;2;5;7;2;0;3;4;0;0
2020-05-09 03:30:00;6;3;1;0;0;8;7;0;1
2020-05-09 03:45:00;1;1;0;0;0;2;1;0;0
2020-05-09 04:00:00;0;2;4;3;1;5;2;0;0
2020-05-09 04:15:00;5;5;3;1;1;3;3;0;0
2020-05-09 04:30:00;3;3;3;1;1;4;4;1;1
2020-05-09 04:45:00;5;1;1;0;0;7;1;0;0
2020-05-09 05:00:00;4;2;1;0;0;3;0;0;0
2020-05-09 05:15:00;8;6;7;3;0;5;5;1;1
2020-05-09 05:30:00;10;5;8;5;1;10;11;2;1
2020-05-09 05:45:00;7;11;12;2;2;20;14;2;1
2020-05-09 06:00:00;12;7;7;4;2;10;8;0;1
2020-05-09 06:15:00;13;10;4;1;1;15;11;1;1
2020-05-09 06:30:00;9;11;10;5;2;18;11;1;1
2020-05-09 06:45:00;13;4;8;3;0;17;13;1;2
2020-05-09 07:00:00;17;14;18;5;5;21;11;0;5
2020-05-09 07:15:00;19;23;25;10;13;33;24;2;3
2020-05-09 07:30:00;23;28;17;3;8;23;7;2;3
2020-05-09 07:45:00;26;27;23;12;13;32;18;6;9
2020-05-09 08:00:00;27;26;24;9;5;33;24;3;7
2020-05-09 08:15:00;24;26;22;11;12;39;15;10;14
2020-05-09 08:30:00;26;24;24;12;7;52;22;8;10
2020-05-09 08:45:00;47;45;44;15;17;56;34;8;11
2020-05-09 09:00:00;39;33;33;9;11;49;25;12;17
2020-05-09 09:15:00;47;40;49;9;9;64;51;6;11
2020-05-09 09:30:00;65;49;46;7;10;61;36;10;11
2020-05-09 09:45:00;52;56;67;12;8;73;64;12;11
2020-05-09 10:00:00;54;55;38;8;9;89;50;17;13
2020-05-09 10:15:00;67;66;68;15;12;81;57;19;16
2020-05-09 10:30:00;81;69;55;14;12;89;51;14;16
2020-05-09 10:45:00;100;85;79;23;13;75;52;13;17
2020-05-09 11:00:00;76;80;98;20;12;103;71;17;24
2020-05-09 11:15:00;87;93;78;15;9;88;57;13;16
2020-05-09 11:30:00;82;78;74;18;11;96;80;12;18
2020-05-09 11:45:00;86;93;74;25;11;89;63;17;20
2020-05-09 12:00:00;96;96;85;24;15;96;68;14;20
2020-05-09 12:15:00;94;66;59;18;19;92;67;15;16
2020-05-09 12:30:00;87;82;80;19;9;86;67;58;16
2020-05-09 12:45:00;64;66;64;18;14;94;66;12;18
2020-05-09 13:00:00;85;81;81;21;19;101;75;10;16
2020-05-09 13:15:00;70;101;74;30;21;94;77;17;22
2020-05-09 13:30:00;80;82;77;16;12;79;65;15;13
2020-05-09 13:45:00;88;81;65;28;13;99;64;18;21
2020-05-09 14:00:00;89;88;65;20;17;90;67;18;22
2020-05-09 14:15:00;76;80;64;21;16;78;60;16;14
2020-05-09 14:30:00;98;95;67;24;14;106;70;10;12
2020-05-09 14:45:00;92;89;86;24;20;85;72;17;18
2020-05-09 15:00:00;74;72;57;22;12;86;56;14;19
