DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-10 00:00:00;6;9;10;5;4;12;5;2;2
2020-05-10 00:15:00;7;13;8;3;4;12;5;1;1
2020-05-10 00:30:00;12;19;13;4;2;5;5;2;4
2020-05-10 00:45:00;10;9;7;4;2;6;3;2;3
2020-05-10 01:00:00;8;8;7;3;2;13;6;1;3
2020-05-10 01:15:00;7;13;13;8;5;4;2;2;2
2020-05-10 01:30:00;10;8;7;3;0;7;3;0;1
2020-05-10 01:45:00;10;7;6;1;2;3;1;2;2
2020-05-10 02:00:00;6;6;3;1;1;7;2;0;0
2020-05-10 02:15:00;3;6;5;2;3;6;1;0;0
2020-05-10 02:30:00;1;2;3;1;1;5;5;0;0
2020-05-10 02:45:00;2;2;2;0;3;5;1;0;0
2020-05-10 03:00:00;2;1;0;0;1;5;2;0;2
2020-05-10 03:15:00;3;6;5;5;6;3;0;0;0
2020-05-10 03:30:00;1;5;3;1;0;2;1;0;0
2020-05-10 03:45:00;1;2;3;2;0;1;1;0;0
2020-05-10 04:00:00;1;2;0;0;0;2;1;0;0
2020-05-10 04:15:00;3;2;0;0;0;1;0;0;0
2020-05-10 04:30:00;1;0;2;0;0;2;1;0;0
2020-05-10 04:45:00;3;1;1;1;2;5;2;0;0
2020-05-10 05:00:00;3;2;2;0;0;3;2;0;0
2020-05-10 05:15:00;2;1;2;0;0;2;2;1;1
2020-05-10 05:30:00;6;1;3;2;0;5;2;3;3
2020-05-10 05:45:00;1;2;2;0;0;7;3;0;0
2020-05-10 06:00:00;2;4;5;3;0;3;4;0;0
2020-05-10 06:15:00;3;0;3;0;0;4;3;0;0
2020-05-10 06:30:00;1;5;0;0;0;9;1;0;0
2020-05-10 06:45:00;3;3;2;0;2;7;8;0;2
2020-05-10 07:00:00;5;5;5;2;1;10;6;0;0
2020-05-10 07:15:00;2;3;2;1;1;4;1;1;1
2020-05-10 07:30:00;8;6;4;4;3;10;3;0;0
2020-05-10 07:45:00;11;3;3;1;0;11;1;2;3
