DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-11-06 00:00:00;0;8;5;0;1;9;0;1;10;0;0;0;0;0;0;0;0
2019-11-06 00:15:00;0;4;3;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2019-11-06 00:30:00;0;3;2;0;0;6;0;0;7;0;0;1;0;0;0;0;0
2019-11-06 00:45:00;1;5;1;0;0;5;0;0;4;0;0;1;0;0;0;0;0
2019-11-06 01:00:00;1;7;3;1;0;5;1;0;5;0;0;0;0;0;0;0;0
2019-11-06 01:15:00;1;9;1;0;0;3;0;0;2;0;1;0;0;0;0;0;0
2019-11-06 01:30:00;3;4;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-11-06 01:45:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-06 02:00:00;1;2;1;0;0;2;0;0;3;0;1;1;0;0;0;0;0
2019-11-06 02:15:00;0;4;1;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2019-11-06 02:30:00;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2019-11-06 02:45:00;1;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;0
2019-11-06 03:00:00;3;5;0;1;2;4;1;0;5;1;0;0;0;0;0;0;0
2019-11-06 03:15:00;1;2;1;0;0;2;0;0;2;0;0;1;0;0;0;0;0
2019-11-06 03:30:00;0;1;0;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2019-11-06 03:45:00;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-11-06 04:00:00;0;3;1;0;0;5;0;0;3;1;0;1;0;0;0;0;0
2019-11-06 04:15:00;1;3;1;0;0;1;0;0;1;0;2;3;0;0;0;0;0
2019-11-06 04:30:00;0;8;0;0;0;8;0;0;9;0;0;1;0;0;0;0;0
2019-11-06 04:45:00;2;10;2;0;0;8;0;0;8;2;0;0;0;0;0;0;0
2019-11-06 05:00:00;0;11;7;0;0;17;2;0;16;0;0;2;0;0;0;0;0
2019-11-06 05:15:00;2;18;11;0;1;22;2;1;24;0;1;0;0;0;0;0;0
2019-11-06 05:30:00;3;27;10;1;0;18;3;0;20;2;1;3;0;0;0;0;0
2019-11-06 05:45:00;7;43;19;2;1;52;2;1;51;2;1;2;0;0;0;0;0
2019-11-06 06:00:00;1;39;15;3;1;59;3;1;63;3;2;4;0;0;0;0;0
2019-11-06 06:15:00;7;47;23;3;2;73;3;0;80;3;2;4;0;0;0;0;0
2019-11-06 06:30:00;7;67;47;2;4;104;2;3;102;5;3;4;0;0;0;0;0
2019-11-06 06:45:00;5;67;39;5;2;172;5;1;173;5;3;5;0;0;0;0;0
