DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-11-01 00:00:00;17;0;0;1;26;0;0;0;0;0;0;0;0
2019-11-01 00:15:00;18;1;1;1;31;0;0;0;0;0;0;0;0
2019-11-01 00:30:00;22;0;0;4;24;1;0;0;0;0;0;0;0
2019-11-01 00:45:00;22;0;0;0;20;1;0;0;0;0;0;0;0
2019-11-01 01:00:00;18;0;1;1;19;0;0;0;0;0;0;0;0
2019-11-01 01:15:00;16;0;1;1;18;0;0;0;0;0;0;0;0
2019-11-01 01:30:00;19;0;0;1;25;1;0;0;0;0;0;0;0
2019-11-01 01:45:00;15;0;0;0;18;0;0;0;0;0;0;0;0
2019-11-01 02:00:00;10;0;1;0;19;0;0;0;0;0;0;0;0
2019-11-01 02:15:00;21;0;0;0;18;0;0;0;0;0;0;0;0
2019-11-01 02:30:00;11;1;0;0;12;0;0;0;0;0;0;0;0
2019-11-01 02:45:00;12;0;0;0;22;0;0;0;0;0;0;0;0
2019-11-01 03:00:00;11;0;1;3;15;0;0;0;0;0;0;0;0
2019-11-01 03:15:00;7;0;1;0;15;0;0;0;0;0;0;0;0
2019-11-01 03:30:00;5;0;0;1;9;1;0;0;0;0;0;0;0
2019-11-01 03:45:00;7;1;0;0;7;0;0;0;0;0;0;0;0
2019-11-01 04:00:00;10;2;0;0;9;0;0;0;0;0;0;0;0
2019-11-01 04:15:00;7;0;0;0;15;0;0;0;0;0;0;0;0
2019-11-01 04:30:00;8;0;0;1;9;0;0;0;0;0;0;0;0
2019-11-01 04:45:00;6;0;0;0;6;1;0;0;0;0;0;0;0
2019-11-01 05:00:00;9;0;0;1;7;0;0;0;0;0;0;0;0
2019-11-01 05:15:00;19;0;2;2;8;0;0;0;0;0;0;0;0
2019-11-01 05:30:00;18;0;0;0;5;0;0;0;0;0;0;0;0
2019-11-01 05:45:00;8;0;0;0;16;0;0;0;0;0;0;0;0
2019-11-01 06:00:00;16;0;0;0;24;1;0;0;0;0;0;0;0
2019-11-01 06:15:00;17;1;3;2;22;0;0;0;0;0;0;0;0
2019-11-01 06:30:00;23;0;1;1;15;0;0;0;0;0;0;0;0
2019-11-01 06:45:00;11;1;2;4;12;0;0;0;0;0;0;0;0
2019-11-01 07:00:00;10;2;2;0;21;0;0;0;0;0;0;0;0
2019-11-01 07:15:00;22;2;1;4;12;0;0;0;0;0;0;0;0
2019-11-01 07:30:00;24;2;5;2;22;0;0;0;0;0;0;0;0
2019-11-01 07:45:00;36;9;5;1;21;1;0;0;2;0;0;0;0
2019-11-01 08:00:00;28;5;4;4;23;0;0;0;0;0;0;0;0
2019-11-01 08:15:00;37;9;5;3;36;0;0;0;6;0;0;0;0
2019-11-01 08:30:00;33;8;8;4;38;1;1;0;10;0;0;0;0
2019-11-01 08:45:00;44;9;13;1;41;0;1;0;4;0;0;0;0
2019-11-01 09:00:00;69;9;8;4;45;0;0;0;0;0;0;0;0
2019-11-01 09:15:00;45;6;3;5;56;1;0;0;2;0;0;0;0
2019-11-01 09:30:00;53;8;3;1;62;0;0;0;0;0;0;0;0
2019-11-01 09:45:00;53;7;9;8;71;0;0;0;10;0;0;0;0
2019-11-01 10:00:00;67;8;8;4;83;0;0;0;0;0;0;0;0
2019-11-01 10:15:00;61;6;5;7;75;2;0;0;8;0;0;0;0
2019-11-01 10:30:00;71;3;7;9;89;0;1;0;172;0;0;0;0
2019-11-01 10:45:00;64;3;5;6;79;1;0;0;2;0;0;0;0
2019-11-01 11:00:00;87;5;7;7;86;0;0;0;1;0;0;0;0
2019-11-01 11:15:00;66;4;5;7;114;0;0;0;1;0;0;0;0
2019-11-01 11:30:00;96;7;11;16;98;0;0;0;0;0;0;0;0
2019-11-01 11:45:00;92;5;6;10;98;0;1;4;2;0;0;0;0
2019-11-01 12:00:00;82;4;7;8;97;0;0;0;14;0;0;22;0
2019-11-01 12:15:00;76;2;8;7;93;0;0;4;0;0;0;0;0
2019-11-01 12:30:00;77;4;7;5;92;1;1;0;0;0;0;0;0
2019-11-01 12:45:00;74;1;3;3;87;0;0;0;0;0;0;0;0
2019-11-01 13:00:00;72;4;6;11;102;1;0;0;0;0;0;0;0
2019-11-01 13:15:00;103;5;1;4;110;1;0;0;22;0;0;13;0
2019-11-01 13:30:00;94;2;8;12;134;0;1;2;7;0;0;0;0
2019-11-01 13:45:00;103;1;5;7;121;0;0;0;4;0;0;0;0
2019-11-01 14:00:00;110;2;7;18;107;1;0;0;0;0;0;0;0
2019-11-01 14:15:00;118;10;12;13;98;0;1;0;0;0;0;0;0
2019-11-01 14:30:00;98;1;7;5;93;0;1;0;0;0;0;0;0
2019-11-01 14:45:00;93;1;4;8;78;1;0;4;0;0;0;0;0
2019-11-01 15:00:00;91;5;6;5;84;0;0;0;0;0;0;0;0
2019-11-01 15:15:00;116;9;8;6;90;0;0;6;7;0;0;0;0
2019-11-01 15:30:00;126;5;2;6;106;0;0;0;0;0;0;0;0
2019-11-01 15:45:00;125;3;8;1;91;0;0;0;0;0;0;0;0
2019-11-01 16:00:00;102;4;4;7;94;0;0;0;1;0;0;0;0
2019-11-01 16:15:00;125;1;11;3;91;0;0;0;3;0;0;0;0
2019-11-01 16:30:00;128;1;9;6;94;0;0;0;5;0;0;0;0
2019-11-01 16:45:00;91;1;6;5;99;0;0;0;6;0;0;0;0
2019-11-01 17:00:00;104;1;4;5;88;1;0;0;0;0;0;0;0
2019-11-01 17:15:00;113;0;4;9;91;0;0;0;1;0;0;0;0
2019-11-01 17:30:00;115;3;3;9;111;0;0;0;0;0;0;0;0
2019-11-01 17:45:00;120;3;2;4;105;0;0;0;0;0;0;0;0
2019-11-01 18:00:00;93;4;3;7;93;1;0;0;0;0;0;0;0
2019-11-01 18:15:00;76;4;2;8;82;0;0;0;0;0;0;0;0
2019-11-01 18:30:00;115;3;2;6;99;0;0;0;0;0;0;0;0
2019-11-01 18:45:00;106;2;7;6;73;1;1;0;0;0;0;0;0
2019-11-01 19:00:00;109;0;4;8;92;2;0;0;0;0;0;0;0
2019-11-01 19:15:00;82;0;3;8;88;1;0;0;0;0;0;0;0
2019-11-01 19:30:00;69;2;5;11;76;0;0;0;0;0;0;0;0
2019-11-01 19:45:00;74;1;1;4;109;1;0;0;0;0;0;0;0
2019-11-01 20:00:00;65;2;2;10;100;0;0;0;1;0;0;0;0
2019-11-01 20:15:00;54;2;2;2;59;0;0;0;1;0;0;0;0
2019-11-01 20:30:00;39;0;1;8;62;0;0;0;0;0;0;0;0
2019-11-01 20:45:00;52;0;0;5;66;0;0;0;0;0;0;0;0
2019-11-01 21:00:00;48;2;0;7;55;0;0;0;0;0;0;0;0
2019-11-01 21:15:00;44;2;1;10;52;0;0;0;0;0;0;0;0
2019-11-01 21:30:00;21;0;0;5;72;0;0;0;0;0;0;0;0
2019-11-01 21:45:00;37;0;2;2;45;0;0;0;0;0;0;0;0
2019-11-01 22:00:00;48;0;0;3;56;0;0;0;0;0;0;0;0
2019-11-01 22:15:00;35;1;0;0;66;0;0;0;0;0;0;0;0
2019-11-01 22:30:00;24;0;1;5;48;0;0;0;0;0;0;0;0
2019-11-01 22:45:00;24;1;0;3;35;0;0;0;0;0;0;0;0
2019-11-01 23:00:00;23;1;0;2;45;0;0;0;0;0;0;0;0
2019-11-01 23:15:00;20;0;1;0;19;0;0;0;0;0;0;0;0
2019-11-01 23:30:00;18;1;0;3;38;0;0;0;0;0;0;0;0
2019-11-01 23:45:00;13;0;1;2;23;0;0;0;0;0;0;0;0
