DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-12-25 00:00:00;1;1;0;0;0;0;0
2020-12-25 00:15:00;1;3;0;0;0;0;0
2020-12-25 00:30:00;4;1;0;0;0;0;0
2020-12-25 00:45:00;3;2;0;0;0;0;0
2020-12-25 01:00:00;3;1;0;0;0;0;0
2020-12-25 01:15:00;2;1;0;0;0;0;0
2020-12-25 01:30:00;2;3;0;0;0;0;0
2020-12-25 01:45:00;2;1;0;0;0;0;0
2020-12-25 02:00:00;2;1;0;0;0;0;0
2020-12-25 02:15:00;1;2;0;0;0;0;0
2020-12-25 02:30:00;0;0;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0;0
2020-12-25 03:15:00;1;1;0;0;0;0;0
2020-12-25 03:30:00;1;1;0;0;0;0;0
2020-12-25 03:45:00;0;1;0;0;0;0;0
2020-12-25 04:00:00;1;3;0;0;0;0;0
2020-12-25 04:15:00;3;1;0;0;0;0;0
2020-12-25 04:30:00;2;0;0;0;0;0;0
2020-12-25 04:45:00;1;2;0;0;0;0;0
2020-12-25 05:00:00;2;6;0;0;0;0;0
2020-12-25 05:15:00;8;11;0;0;0;0;0
2020-12-25 05:30:00;13;20;0;0;0;0;0
2020-12-25 05:45:00;26;7;0;0;0;0;0
2020-12-25 06:00:00;18;5;1;1;0;0;0
2020-12-25 06:15:00;20;15;0;0;0;0;0
2020-12-25 06:30:00;10;13;0;0;0;0;0
2020-12-25 06:45:00;7;15;1;1;0;0;0
2020-12-25 07:00:00;15;10;0;0;0;0;0
2020-12-25 07:15:00;18;12;0;0;0;0;0
2020-12-25 07:30:00;9;10;0;0;0;0;0
2020-12-25 07:45:00;9;5;2;2;0;0;0
2020-12-25 08:00:00;8;7;1;1;0;0;0
2020-12-25 08:15:00;12;10;0;0;0;0;0
2020-12-25 08:30:00;14;10;0;0;0;0;0
2020-12-25 08:45:00;17;13;2;2;0;0;0
2020-12-25 09:00:00;13;21;2;2;0;0;0
2020-12-25 09:15:00;14;20;2;2;0;0;0
2020-12-25 09:30:00;18;29;3;3;0;0;0
2020-12-25 09:45:00;31;31;1;1;0;0;0
2020-12-25 10:00:00;33;33;2;2;1;0;0
2020-12-25 10:15:00;29;48;1;1;0;0;0
2020-12-25 10:30:00;33;37;1;1;0;0;0
2020-12-25 10:45:00;39;63;2;2;0;0;0
2020-12-25 11:00:00;61;46;1;1;5;0;0
2020-12-25 11:15:00;79;88;6;6;2;0;0
2020-12-25 11:30:00;56;53;4;4;0;0;0
2020-12-25 11:45:00;87;77;5;5;4;0;0
2020-12-25 12:00:00;73;65;4;4;2;0;0
2020-12-25 12:15:00;65;58;4;4;0;0;0
2020-12-25 12:30:00;70;60;1;1;0;0;0
2020-12-25 12:45:00;79;61;2;2;0;0;0
2020-12-25 13:00:00;67;50;3;3;2;0;0
2020-12-25 13:15:00;66;51;4;4;0;0;0
2020-12-25 13:30:00;66;74;2;2;0;0;0
2020-12-25 13:45:00;78;66;5;5;0;0;0
2020-12-25 14:00:00;57;66;4;4;0;0;0
2020-12-25 14:15:00;86;71;4;4;0;0;0
2020-12-25 14:30:00;62;66;7;7;0;0;0
2020-12-25 14:45:00;75;77;6;6;0;0;0
2020-12-25 15:00:00;72;52;7;7;0;0;0
2020-12-25 15:15:00;84;73;5;5;0;0;0
2020-12-25 15:30:00;48;60;5;5;1;0;0
2020-12-25 15:45:00;78;78;5;5;0;0;0
2020-12-25 16:00:00;70;50;6;6;4;0;0
2020-12-25 16:15:00;76;61;7;7;0;0;0
2020-12-25 16:30:00;60;67;5;5;2;0;0
2020-12-25 16:45:00;85;74;7;7;0;0;0
2020-12-25 17:00:00;76;64;4;4;0;0;0
2020-12-25 17:15:00;65;70;6;6;0;0;0
2020-12-25 17:30:00;49;63;4;4;0;0;0
2020-12-25 17:45:00;89;64;6;6;0;0;0
2020-12-25 18:00:00;45;58;6;6;0;0;0
2020-12-25 18:15:00;55;56;7;7;0;0;0
2020-12-25 18:30:00;45;36;2;2;0;0;0
2020-12-25 18:45:00;58;49;0;0;0;0;0
2020-12-25 19:00:00;54;54;2;2;0;0;0
2020-12-25 19:15:00;47;47;5;5;0;0;0
2020-12-25 19:30:00;39;45;5;5;0;0;0
2020-12-25 19:45:00;43;53;4;4;0;0;0
2020-12-25 20:00:00;43;35;4;4;0;0;0
2020-12-25 20:15:00;56;67;4;4;2;0;0
2020-12-25 20:30:00;64;57;2;2;0;0;0
2020-12-25 20:45:00;66;68;1;1;0;0;0
2020-12-25 21:00:00;21;17;0;0;0;0;0
2020-12-25 21:15:00;13;12;1;1;0;0;0
2020-12-25 21:30:00;7;5;0;0;0;0;0
2020-12-25 21:45:00;9;13;1;1;0;0;0
2020-12-25 22:00:00;9;2;0;0;0;0;0
2020-12-25 22:15:00;6;7;1;1;0;0;0
2020-12-25 22:30:00;4;8;0;0;0;0;0
2020-12-25 22:45:00;5;5;0;0;0;0;0
2020-12-25 23:00:00;4;1;0;0;0;0;0
2020-12-25 23:15:00;2;2;0;0;0;0;0
2020-12-25 23:30:00;2;1;0;0;0;0;0
2020-12-25 23:45:00;0;5;0;0;0;0;0
