DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-04 00:00:00;7;11;7;9;0;1;0
2020-05-04 00:15:00;6;5;14;9;1;0;0
2020-05-04 00:30:00;5;6;12;5;2;0;0
2020-05-04 00:45:00;7;16;8;8;1;1;0
2020-05-04 01:00:00;4;8;6;7;0;4;0
2020-05-04 01:15:00;4;3;4;6;0;2;0
2020-05-04 01:30:00;2;1;8;2;0;0;0
2020-05-04 01:45:00;3;4;5;6;0;1;0
2020-05-04 02:00:00;4;5;3;2;0;2;0
2020-05-04 02:15:00;4;3;2;3;1;0;0
2020-05-04 02:30:00;8;5;3;1;1;0;0
2020-05-04 02:45:00;5;3;3;2;0;0;0
2020-05-04 03:00:00;4;7;2;0;1;0;0
2020-05-04 03:15:00;0;2;3;2;1;2;0
2020-05-04 03:30:00;0;1;4;3;0;0;0
2020-05-04 03:45:00;4;6;4;2;0;1;0
2020-05-04 04:00:00;6;4;8;5;0;1;0
2020-05-04 04:15:00;8;10;7;7;0;0;0
2020-05-04 04:30:00;10;10;13;5;3;0;0
2020-05-04 04:45:00;13;19;24;6;2;4;0
2020-05-04 05:00:00;20;28;35;20;3;6;0
2020-05-04 05:15:00;26;36;75;22;3;7;0
2020-05-04 05:30:00;47;51;129;66;5;8;0
2020-05-04 05:45:00;35;42;133;72;19;16;0
2020-05-04 06:00:00;54;73;119;60;14;13;0
2020-05-04 06:15:00;43;67;168;105;15;19;0
2020-05-04 06:30:00;76;105;208;147;19;36;1
2020-05-04 06:45:00;62;100;170;136;18;25;0
2020-05-04 07:00:00;59;92;165;130;23;34;0
2020-05-04 07:15:00;47;52;96;94;31;22;0
2020-05-04 07:30:00;34;60;128;124;27;17;0
2020-05-04 07:45:00;63;90;170;130;20;27;0
2020-05-04 08:00:00;69;87;131;118;181;21;0
2020-05-04 08:15:00;55;85;128;97;26;23;0
2020-05-04 08:30:00;62;83;104;124;17;24;0
2020-05-04 08:45:00;68;90;93;107;16;16;3
2020-05-04 09:00:00;53;89;101;85;15;22;7
2020-05-04 09:15:00;58;102;108;114;24;10;0
2020-05-04 09:30:00;74;96;100;133;18;23;2
2020-05-04 09:45:00;64;110;102;128;29;14;0
2020-05-04 10:00:00;78;92;111;110;16;26;0
2020-05-04 10:15:00;75;110;83;93;23;30;0
2020-05-04 10:30:00;90;128;111;130;24;28;0
2020-05-04 10:45:00;86;148;112;110;15;26;3
2020-05-04 11:00:00;90;132;93;104;9;26;0
2020-05-04 11:15:00;65;113;97;100;21;12;0
2020-05-04 11:30:00;89;131;84;91;22;22;0
2020-05-04 11:45:00;86;136;103;113;23;18;1
2020-05-04 12:00:00;94;141;100;199;20;36;0
2020-05-04 12:15:00;88;128;86;114;16;21;0
2020-05-04 12:30:00;74;126;104;100;16;27;0
2020-05-04 12:45:00;79;148;104;115;28;18;0
2020-05-04 13:00:00;85;136;103;107;17;40;0
2020-05-04 13:15:00;100;152;138;118;17;26;0
2020-05-04 13:30:00;102;142;163;151;18;19;0
2020-05-04 13:45:00;100;143;159;192;22;32;0
2020-05-04 14:00:00;138;171;171;156;19;38;0
2020-05-04 14:15:00;125;191;124;126;14;20;0
2020-05-04 14:30:00;113;172;88;111;17;19;0
2020-05-04 14:45:00;129;177;126;111;21;35;0
2020-05-04 15:00:00;122;174;111;113;18;34;0
2020-05-04 15:15:00;111;134;113;123;23;31;0
2020-05-04 15:30:00;131;156;105;114;13;39;8
2020-05-04 15:45:00;123;162;111;118;25;37;0
2020-05-04 16:00:00;159;225;103;121;35;26;0
2020-05-04 16:15:00;138;208;97;126;19;21;0
2020-05-04 16:30:00;154;189;99;120;28;34;4
2020-05-04 16:45:00;129;188;107;133;14;27;7
2020-05-04 17:00:00;131;200;100;124;16;38;0
2020-05-04 17:15:00;136;191;110;130;23;31;0
2020-05-04 17:30:00;93;154;101;141;14;32;0
2020-05-04 17:45:00;103;155;91;104;21;26;0
2020-05-04 18:00:00;108;145;91;87;32;23;0
2020-05-04 18:15:00;88;127;72;83;21;22;6
2020-05-04 18:30:00;80;113;74;86;57;35;0
2020-05-04 18:45:00;61;86;70;53;22;17;0
2020-05-04 19:00:00;60;96;66;57;11;26;1
2020-05-04 19:15:00;52;94;62;64;5;25;0
2020-05-04 19:30:00;58;80;46;58;5;19;0
2020-05-04 19:45:00;48;52;56;62;11;18;0
2020-05-04 20:00:00;67;71;50;47;11;14;0
2020-05-04 20:15:00;30;50;38;28;1;8;0
2020-05-04 20:30:00;31;40;32;31;3;9;0
2020-05-04 20:45:00;26;41;24;24;2;9;0
2020-05-04 21:00:00;32;28;32;31;3;5;0
2020-05-04 21:15:00;22;21;41;18;3;8;0
2020-05-04 21:30:00;36;41;78;30;8;5;0
2020-05-04 21:45:00;39;51;49;29;2;5;0
2020-05-04 22:00:00;125;142;25;27;3;6;0
2020-05-04 22:15:00;74;74;19;24;1;2;0
2020-05-04 22:30:00;20;23;26;13;3;1;0
2020-05-04 22:45:00;16;19;14;13;2;2;0
2020-05-04 23:00:00;9;26;13;16;1;3;0
2020-05-04 23:15:00;12;16;15;19;0;4;0
2020-05-04 23:30:00;8;10;13;16;0;1;0
2020-05-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
