DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-25 00:00:00;8;11;10;9;3;2;0
2020-05-25 00:15:00;10;6;12;11;0;1;0
2020-05-25 00:30:00;6;11;12;13;4;3;0
2020-05-25 00:45:00;6;7;8;7;0;1;0
2020-05-25 01:00:00;14;10;6;5;0;0;0
2020-05-25 01:15:00;3;5;6;7;0;0;0
2020-05-25 01:30:00;6;5;8;9;0;0;0
2020-05-25 01:45:00;6;7;5;3;0;2;0
2020-05-25 02:00:00;5;6;4;3;0;2;0
2020-05-25 02:15:00;3;7;7;2;0;0;0
2020-05-25 02:30:00;5;2;6;4;0;0;0
2020-05-25 02:45:00;3;3;6;0;0;1;0
2020-05-25 03:00:00;5;3;8;1;0;1;0
2020-05-25 03:15:00;1;5;2;3;0;0;0
2020-05-25 03:30:00;3;4;3;2;0;0;0
2020-05-25 03:45:00;1;3;5;2;0;0;0
2020-05-25 04:00:00;5;9;9;5;0;0;0
2020-05-25 04:15:00;7;3;6;5;0;0;0
2020-05-25 04:30:00;13;14;12;7;0;0;0
2020-05-25 04:45:00;12;16;26;5;1;4;0
2020-05-25 05:00:00;34;20;55;25;3;7;0
2020-05-25 05:15:00;35;50;141;60;1;10;0
2020-05-25 05:30:00;38;53;190;102;47;12;0
2020-05-25 05:45:00;52;53;155;70;14;5;0
2020-05-25 06:00:00;61;65;124;115;9;12;0
2020-05-25 06:15:00;55;62;178;98;14;22;0
2020-05-25 06:30:00;68;77;238;171;13;29;1
2020-05-25 06:45:00;65;89;198;161;17;23;0
2020-05-25 07:00:00;67;88;173;151;21;32;0
2020-05-25 07:15:00;70;95;187;236;74;20;0
2020-05-25 07:30:00;73;106;196;174;62;38;0
2020-05-25 07:45:00;81;121;209;180;30;26;0
2020-05-25 08:00:00;70;98;176;156;17;26;4
2020-05-25 08:15:00;63;97;147;119;84;25;0
2020-05-25 08:30:00;67;98;137;138;21;31;6
2020-05-25 08:45:00;83;101;115;102;19;19;0
2020-05-25 09:00:00;72;113;98;116;18;16;12
2020-05-25 09:15:00;72;89;115;178;21;16;0
2020-05-25 09:30:00;75;124;123;145;25;18;7
2020-05-25 09:45:00;69;103;118;139;28;12;6
2020-05-25 10:00:00;76;119;100;106;24;17;0
2020-05-25 10:15:00;88;141;110;136;21;21;0
2020-05-25 10:30:00;92;118;102;99;23;28;0
2020-05-25 10:45:00;87;135;121;121;17;19;0
2020-05-25 11:00:00;101;154;105;132;22;26;0
2020-05-25 11:15:00;102;157;130;139;19;22;0
2020-05-25 11:30:00;85;138;106;95;25;21;0
2020-05-25 11:45:00;93;156;92;111;21;26;0
2020-05-25 12:00:00;99;134;108;112;22;31;6
2020-05-25 12:15:00;77;127;98;93;10;15;0
2020-05-25 12:30:00;107;147;110;101;24;29;0
2020-05-25 12:45:00;104;157;117;214;20;25;0
2020-05-25 13:00:00;110;165;140;138;18;27;1
2020-05-25 13:15:00;117;160;160;140;17;24;0
2020-05-25 13:30:00;116;173;193;162;16;43;0
2020-05-25 13:45:00;120;163;237;187;32;31;0
2020-05-25 14:00:00;137;217;154;142;15;23;0
2020-05-25 14:15:00;192;247;101;136;22;17;0
2020-05-25 14:30:00;182;224;126;130;24;27;0
2020-05-25 14:45:00;140;226;107;110;34;24;0
2020-05-25 15:00:00;142;199;113;133;17;31;0
2020-05-25 15:15:00;169;243;99;141;23;25;0
2020-05-25 15:30:00;161;203;108;132;16;29;0
2020-05-25 15:45:00;156;238;111;130;28;22;2
2020-05-25 16:00:00;170;239;116;141;179;26;0
2020-05-25 16:15:00;143;202;98;124;25;26;0
2020-05-25 16:30:00;144;218;110;153;16;35;0
2020-05-25 16:45:00;147;220;102;119;19;24;0
2020-05-25 17:00:00;163;221;107;157;20;26;0
2020-05-25 17:15:00;133;193;122;135;228;25;0
2020-05-25 17:30:00;111;188;112;127;21;21;0
2020-05-25 17:45:00;118;149;102;121;19;24;0
2020-05-25 18:00:00;115;186;100;95;12;24;1
2020-05-25 18:15:00;102;136;76;89;13;15;0
2020-05-25 18:30:00;89;157;88;106;6;25;0
2020-05-25 18:45:00;84;131;84;103;13;19;0
2020-05-25 19:00:00;76;111;83;82;11;22;0
2020-05-25 19:15:00;75;88;61;80;11;22;0
2020-05-25 19:30:00;57;79;60;65;11;16;10
2020-05-25 19:45:00;55;61;64;54;5;19;0
2020-05-25 20:00:00;66;85;63;50;7;8;0
2020-05-25 20:15:00;59;60;53;48;5;11;0
2020-05-25 20:30:00;37;60;61;46;4;9;0
2020-05-25 20:45:00;46;44;59;33;1;9;0
2020-05-25 21:00:00;49;65;109;52;2;8;0
2020-05-25 21:15:00;36;48;118;67;7;14;0
2020-05-25 21:30:00;56;74;119;60;7;15;0
2020-05-25 21:45:00;97;112;43;43;4;11;0
2020-05-25 22:00:00;135;166;53;26;2;4;0
2020-05-25 22:15:00;72;80;34;25;0;8;0
2020-05-25 22:30:00;40;43;37;27;1;0;0
2020-05-25 22:45:00;22;19;19;20;8;4;0
2020-05-25 23:00:00;25;21;29;18;5;5;0
2020-05-25 23:15:00;13;20;21;17;0;2;0
2020-05-25 23:30:00;16;14;26;12;0;1;0
2020-05-25 23:45:00;8;10;18;9;5;2;0
