DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-08-27 00:00:00;2;0;1;263;4
2019-08-27 00:15:00;5;2;4;525;0
2019-08-27 00:30:00;1;0;2;785;2
2019-08-27 00:45:00;1;0;0;259;1
2019-08-27 01:00:00;2;0;0;258;1
2019-08-27 01:15:00;0;0;1;257;1
2019-08-27 01:30:00;1;0;1;520;0
2019-08-27 01:45:00;0;0;1;270;0
2019-08-27 02:00:00;0;0;0;3;0
2019-08-27 02:15:00;1;0;0;0;1
2019-08-27 02:30:00;1;0;0;0;0
2019-08-27 02:45:00;2;0;0;256;1
2019-08-27 03:00:00;0;0;1;3;1
2019-08-27 03:15:00;0;0;0;1;2
2019-08-27 03:30:00;0;0;0;525;1
2019-08-27 03:45:00;0;0;0;517;0
2019-08-27 04:00:00;3;0;0;4;0
2019-08-27 04:15:00;1;0;0;5;3
2019-08-27 04:30:00;2;1;2;515;2
2019-08-27 04:45:00;1;0;1;258;1
2019-08-27 05:00:00;5;0;1;269;3
2019-08-27 05:15:00;6;0;2;261;3
2019-08-27 05:30:00;7;1;6;543;10
2019-08-27 05:45:00;9;1;6;783;14
2019-08-27 06:00:00;12;4;4;8;8
2019-08-27 06:15:00;24;2;10;274;24
2019-08-27 06:30:00;26;4;13;258;35
2019-08-27 06:45:00;30;2;19;257;29
2019-08-27 07:00:00;28;10;8;525;41
2019-08-27 07:15:00;38;16;22;5;36
2019-08-27 07:30:00;51;15;13;256;44
2019-08-27 07:45:00;60;16;24;23;44
2019-08-27 08:00:00;45;11;17;23;45
2019-08-27 08:15:00;38;11;22;21;45
2019-08-27 08:30:00;34;14;21;526;59
2019-08-27 08:45:00;34;7;25;270;62
2019-08-27 09:00:00;38;14;19;515;42
2019-08-27 09:15:00;34;8;19;260;39
2019-08-27 09:30:00;38;19;20;28;51
2019-08-27 09:45:00;37;7;29;281;52
2019-08-27 10:00:00;44;18;27;265;50
2019-08-27 10:15:00;29;14;30;524;46
2019-08-27 10:30:00;39;11;14;774;54
2019-08-27 10:45:00;41;12;22;258;51
2019-08-27 11:00:00;32;6;19;516;43
2019-08-27 11:15:00;36;3;17;10;62
2019-08-27 11:30:00;29;10;16;264;46
2019-08-27 11:45:00;27;9;31;522;45
2019-08-27 12:00:00;40;12;26;260;46
2019-08-27 12:15:00;46;7;31;5;49
2019-08-27 12:30:00;40;5;24;259;38
2019-08-27 12:45:00;46;7;20;20;46
2019-08-27 13:00:00;39;10;25;525;62
2019-08-27 13:15:00;43;8;17;264;32
2019-08-27 13:30:00;28;11;26;516;51
2019-08-27 13:45:00;37;9;20;254;66
2019-08-27 14:00:00;34;14;20;262;52
2019-08-27 14:15:00;39;11;27;16;50
2019-08-27 14:30:00;49;10;23;25;49
2019-08-27 14:45:00;34;9;16;260;81
2019-08-27 15:00:00;40;13;26;266;45
2019-08-27 15:15:00;42;8;22;254;43
2019-08-27 15:30:00;42;9;29;520;79
2019-08-27 15:45:00;54;13;30;271;70
2019-08-27 16:00:00;52;5;37;6;71
2019-08-27 16:15:00;65;11;29;287;88
2019-08-27 16:30:00;49;12;38;777;94
2019-08-27 16:45:00;29;7;28;264;73
2019-08-27 17:00:00;54;12;29;518;67
2019-08-27 17:15:00;41;6;24;520;71
2019-08-27 17:30:00;45;10;25;268;62
2019-08-27 17:45:00;44;12;21;509;69
2019-08-27 18:00:00;44;5;27;259;69
2019-08-27 18:15:00;43;4;24;517;59
2019-08-27 18:30:00;26;6;21;260;65
2019-08-27 18:45:00;29;2;16;271;47
2019-08-27 19:00:00;42;6;21;517;67
2019-08-27 19:15:00;27;10;16;254;46
2019-08-27 19:30:00;24;5;13;260;40
2019-08-27 19:45:00;28;2;19;7;27
2019-08-27 20:00:00;38;5;12;11;22
2019-08-27 20:15:00;20;4;18;7;32
2019-08-27 20:30:00;22;4;16;16;24
2019-08-27 20:45:00;20;4;10;259;22
2019-08-27 21:00:00;24;6;9;263;24
2019-08-27 21:15:00;25;3;9;2;15
2019-08-27 21:30:00;25;2;5;258;11
2019-08-27 21:45:00;19;4;8;8;16
2019-08-27 22:00:00;21;4;13;13;21
2019-08-27 22:15:00;17;2;3;10;7
2019-08-27 22:30:00;11;0;4;10;7
2019-08-27 22:45:00;11;0;9;271;11
2019-08-27 23:00:00;13;2;7;7;2
2019-08-27 23:15:00;4;1;3;1;9
2019-08-27 23:30:00;2;0;4;3;6
2019-08-27 23:45:00;7;2;0;9;7
