DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-07-07 00:00:00;4;1;2;3;11;0;3;4;0;0;0;0;0;0;0
2020-07-07 00:15:00;8;0;1;5;4;2;2;3;0;0;0;0;0;0;0
2020-07-07 00:30:00;3;0;1;6;9;0;4;8;0;0;0;0;0;0;0
2020-07-07 00:45:00;2;1;4;7;5;2;2;9;0;0;0;0;0;0;0
2020-07-07 01:00:00;7;2;0;3;6;0;2;4;0;0;0;0;0;0;0
2020-07-07 01:15:00;5;2;2;2;4;0;1;7;0;0;0;0;0;0;0
2020-07-07 01:30:00;7;1;6;1;1;0;3;7;0;0;0;0;0;0;0
2020-07-07 01:45:00;2;1;3;5;3;2;2;6;0;0;1;0;0;0;0
2020-07-07 02:00:00;1;0;7;2;3;3;1;7;0;2;0;1;0;0;0
2020-07-07 02:15:00;4;1;3;6;4;1;2;9;0;0;0;0;0;0;0
2020-07-07 02:30:00;8;2;2;1;7;0;1;3;0;0;0;0;0;0;0
2020-07-07 02:45:00;4;0;4;6;3;1;2;10;0;0;0;0;0;0;0
2020-07-07 03:00:00;4;0;8;2;2;1;2;10;0;0;0;0;0;0;0
2020-07-07 03:15:00;1;1;2;1;0;1;2;5;0;0;0;0;0;0;0
2020-07-07 03:30:00;1;2;1;3;4;0;1;5;0;0;0;0;0;0;0
2020-07-07 03:45:00;5;2;1;6;3;0;0;7;0;0;1;0;0;0;0
2020-07-07 04:00:00;2;2;5;4;4;0;7;8;0;0;0;0;0;0;0
2020-07-07 04:15:00;4;3;7;2;4;2;5;6;0;0;0;0;0;0;0
2020-07-07 04:30:00;11;2;6;6;4;1;2;10;0;0;0;0;0;0;0
2020-07-07 04:45:00;14;2;4;4;9;1;6;6;0;0;0;0;0;0;0
2020-07-07 05:00:00;29;2;1;7;10;0;1;7;0;2;1;0;0;6;0
2020-07-07 05:15:00;33;8;7;11;22;1;9;18;0;0;3;0;0;0;0
2020-07-07 05:30:00;66;14;19;23;21;0;22;28;0;1;1;0;0;2;0
2020-07-07 05:45:00;100;32;13;36;28;3;29;34;0;0;1;0;0;0;0
2020-07-07 06:00:00;62;38;15;28;39;2;25;29;0;1;0;0;0;2;0
2020-07-07 06:15:00;128;27;16;35;51;3;30;30;0;1;1;0;0;0;0
2020-07-07 06:30:00;111;29;24;44;44;5;33;40;0;2;0;0;0;0;0
2020-07-07 06:45:00;132;49;32;61;50;0;46;38;0;0;0;0;4;0;0
2020-07-07 07:00:00;141;30;25;29;41;8;40;30;0;1;0;9;0;0;0
2020-07-07 07:15:00;188;21;39;46;64;4;43;36;0;0;0;0;0;0;0
2020-07-07 07:30:00;162;32;37;46;42;10;42;37;0;0;1;0;0;1;0
2020-07-07 07:45:00;173;26;50;41;51;8;59;45;0;0;0;0;0;0;0
2020-07-07 08:00:00;154;21;33;35;47;8;64;37;0;4;0;6;1;0;0
2020-07-07 08:15:00;177;18;34;37;69;7;45;33;0;0;1;4;0;0;0
2020-07-07 08:30:00;110;14;40;44;57;4;40;39;0;1;1;0;12;1;0
2020-07-07 08:45:00;148;13;37;29;55;7;50;37;0;0;4;0;0;0;0
2020-07-07 09:00:00;135;17;31;30;57;9;46;38;0;1;1;0;0;6;0
2020-07-07 09:15:00;117;15;36;39;61;7;41;48;0;0;3;0;0;0;0
2020-07-07 09:30:00;117;13;27;35;52;8;43;32;0;0;1;0;0;0;0
2020-07-07 09:45:00;129;10;43;43;62;13;47;43;0;0;0;0;0;0;0
2020-07-07 10:00:00;95;11;40;34;66;16;50;37;0;0;1;0;0;0;0
2020-07-07 10:15:00;107;15;40;29;68;10;37;47;0;2;0;0;0;0;0
2020-07-07 10:30:00;123;12;48;44;68;15;55;40;0;0;0;0;0;0;0
2020-07-07 10:45:00;113;16;48;41;90;7;42;39;0;0;0;0;0;0;0
2020-07-07 11:00:00;108;13;48;47;68;19;58;38;0;2;3;0;0;15;0
2020-07-07 11:15:00;109;9;44;50;78;17;49;51;0;0;0;0;0;0;0
2020-07-07 11:30:00;98;7;36;52;74;10;55;33;0;1;0;0;0;0;0
2020-07-07 11:45:00;110;9;48;43;87;16;53;36;0;1;3;0;0;1;0
2020-07-07 12:00:00;89;15;49;36;83;18;61;41;0;0;1;1;0;0;0
2020-07-07 12:15:00;99;11;35;43;86;13;58;33;0;4;4;1;3;3;0
2020-07-07 12:30:00;101;10;35;41;96;11;44;37;0;4;1;4;0;0;2
2020-07-07 12:45:00;100;8;53;35;91;13;47;44;0;1;1;2;0;0;0
2020-07-07 13:00:00;94;9;45;32;93;6;61;43;0;0;7;0;0;1;0
2020-07-07 13:15:00;115;6;55;40;123;8;47;39;0;2;1;5;0;2;0
2020-07-07 13:30:00;115;9;38;34;95;6;41;37;0;1;3;3;0;0;0
2020-07-07 13:45:00;115;15;34;46;67;15;45;42;0;8;1;0;0;1;0
