DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-09-10 00:00:00;0;7;1;3;1;2;19;8;0;0
2019-09-10 00:15:00;0;10;0;0;2;0;11;5;0;0
2019-09-10 00:30:00;0;9;0;0;0;0;10;6;0;0
2019-09-10 00:45:00;0;14;0;0;1;2;16;5;0;0
2019-09-10 01:00:00;0;10;0;3;1;1;10;6;0;0
2019-09-10 01:15:00;0;7;0;1;1;0;14;9;0;0
2019-09-10 01:30:00;0;2;0;1;0;1;8;5;0;0
2019-09-10 01:45:00;0;9;0;0;1;0;5;1;0;0
2019-09-10 02:00:00;0;11;0;0;0;0;8;2;0;0
2019-09-10 02:15:00;0;9;0;0;0;0;9;7;0;0
2019-09-10 02:30:00;0;5;1;0;0;1;10;4;0;0
2019-09-10 02:45:00;0;2;0;0;0;0;11;1;0;0
2019-09-10 03:00:00;0;6;0;0;0;1;6;1;0;0
2019-09-10 03:15:00;0;5;0;0;0;0;4;2;0;0
2019-09-10 03:30:00;0;4;0;0;0;1;10;3;0;0
2019-09-10 03:45:00;0;7;0;0;2;1;14;5;0;0
2019-09-10 04:00:00;0;12;0;0;0;2;9;1;0;0
2019-09-10 04:15:00;0;10;1;2;1;4;8;3;0;0
2019-09-10 04:30:00;0;19;0;0;1;7;23;8;0;0
2019-09-10 04:45:00;0;26;0;0;1;16;31;14;0;0
2019-09-10 05:00:00;0;37;0;11;3;78;67;53;0;0
2019-09-10 05:15:00;0;40;1;2;0;196;95;116;0;0
2019-09-10 05:30:00;0;70;1;7;9;166;97;135;0;0
2019-09-10 05:45:00;0;116;24;53;51;135;66;109;0;0
2019-09-10 06:00:00;0;162;32;61;64;138;70;103;0;0
2019-09-10 06:15:00;0;122;8;31;31;193;77;147;0;0
2019-09-10 06:30:00;0;101;7;8;17;239;94;177;0;0
2019-09-10 06:45:00;0;114;7;9;14;220;85;177;0;0
2019-09-10 07:00:00;0;95;7;15;10;204;92;183;0;0
2019-09-10 07:15:00;0;108;7;22;14;223;80;183;0;0
2019-09-10 07:30:00;0;145;13;16;18;175;88;201;0;0
2019-09-10 07:45:00;0;148;7;19;20;218;98;188;0;0
2019-09-10 08:00:00;0;134;7;10;17;233;86;198;0;0
2019-09-10 08:15:00;0;122;3;12;22;236;93;155;0;0
2019-09-10 08:30:00;0;124;3;14;19;186;93;174;0;0
2019-09-10 08:45:00;0;120;9;12;27;150;103;205;0;0
2019-09-10 09:00:00;0;95;4;16;17;81;89;129;0;0
2019-09-10 09:15:00;0;87;10;19;14;83;90;150;0;0
2019-09-10 09:30:00;0;108;13;15;17;71;75;137;0;0
2019-09-10 09:45:00;0;115;12;20;17;62;89;122;0;0
2019-09-10 10:00:00;0;105;10;16;19;55;77;109;0;0
2019-09-10 10:15:00;0;98;8;16;13;45;81;118;0;0
2019-09-10 10:30:00;0;110;10;15;21;59;83;113;0;0
2019-09-10 10:45:00;0;121;18;14;18;58;93;138;0;0
2019-09-10 11:00:00;0;131;13;15;26;40;82;102;0;0
2019-09-10 11:15:00;0;139;8;20;23;49;90;111;0;0
2019-09-10 11:30:00;0;118;17;20;29;60;95;112;0;0
2019-09-10 11:45:00;0;139;17;16;25;64;81;110;0;0
2019-09-10 12:00:00;0;116;12;23;21;51;97;112;0;0
2019-09-10 12:15:00;0;136;17;24;26;43;93;101;0;0
2019-09-10 12:30:00;0;110;14;29;24;52;74;101;0;0
2019-09-10 12:45:00;0;126;14;34;30;65;88;120;0;0
2019-09-10 13:00:00;0;133;12;26;32;67;92;137;0;0
2019-09-10 13:15:00;0;133;15;29;41;112;104;145;0;0
2019-09-10 13:30:00;0;133;17;35;46;140;107;166;0;0
2019-09-10 13:45:00;0;149;21;38;37;125;86;163;0;0
2019-09-10 14:00:00;0;186;41;46;56;86;85;126;0;0
2019-09-10 14:15:00;0;179;39;81;92;55;89;136;0;0
2019-09-10 14:30:00;0;188;40;93;107;45;94;126;0;0
2019-09-10 14:45:00;0;190;36;68;75;51;98;151;0;0
2019-09-10 15:00:00;0;179;33;70;79;50;85;138;0;0
2019-09-10 15:15:00;0;156;30;86;105;41;98;153;0;0
2019-09-10 15:30:00;0;171;40;92;92;55;91;140;0;0
2019-09-10 15:45:00;0;181;44;66;85;39;109;163;0;0
2019-09-10 16:00:00;0;196;55;88;82;39;113;164;0;0
2019-09-10 16:15:00;0;185;46;79;85;36;102;148;0;0
2019-09-10 16:30:00;0;170;40;79;85;34;102;155;0;0
2019-09-10 16:45:00;0;182;41;76;79;36;119;170;0;0
2019-09-10 17:00:00;0;177;34;87;96;36;119;161;0;0
2019-09-10 17:15:00;0;185;34;65;69;29;123;181;0;0
2019-09-10 17:30:00;0;164;31;62;79;33;127;166;0;0
2019-09-10 17:45:00;0;174;30;60;70;48;122;173;0;0
2019-09-10 18:00:00;0;173;22;53;58;23;113;145;0;0
2019-09-10 18:15:00;0;155;26;40;58;16;100;136;0;0
2019-09-10 18:30:00;0;132;22;30;42;16;113;144;0;0
2019-09-10 18:45:00;0;139;8;25;31;26;105;109;0;0
2019-09-10 19:00:00;0;141;9;18;21;13;92;116;0;0
2019-09-10 19:15:00;0;136;8;17;22;24;76;116;0;0
2019-09-10 19:30:00;0;122;9;21;19;21;78;107;0;0
2019-09-10 19:45:00;0;98;2;7;13;17;87;108;0;0
2019-09-10 20:00:00;0;114;9;10;12;8;80;91;0;0
2019-09-10 20:15:00;0;99;5;10;11;12;72;98;0;0
2019-09-10 20:30:00;0;75;4;3;6;23;56;62;0;0
2019-09-10 20:45:00;0;61;2;7;6;48;69;77;0;0
2019-09-10 21:00:00;0;72;0;7;7;117;64;78;0;0
2019-09-10 21:15:00;0;60;0;3;3;131;81;103;0;0
2019-09-10 21:30:00;0;71;2;7;16;88;60;68;0;0
2019-09-10 21:45:00;0;83;11;44;54;29;46;60;0;0
2019-09-10 22:00:00;0;121;25;75;73;4;41;38;0;0
2019-09-10 22:15:00;0;80;13;29;28;8;38;34;0;0
2019-09-10 22:30:00;0;47;5;7;7;2;32;34;0;0
