DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-08-20 00:00:00;8;4;7;10;0;0;0;0;0;0;0;0
2020-08-20 00:15:00;16;10;10;17;0;0;0;0;0;0;0;0
2020-08-20 00:30:00;13;4;8;15;0;0;0;0;0;0;0;0
2020-08-20 00:45:00;7;6;7;10;0;0;0;0;0;0;0;0
2020-08-20 01:00:00;8;3;13;9;0;0;0;0;0;0;0;0
2020-08-20 01:15:00;4;5;5;8;0;0;0;0;0;0;0;0
2020-08-20 01:30:00;4;3;3;6;0;0;0;0;0;0;0;0
2020-08-20 01:45:00;3;2;7;10;0;0;0;0;0;0;0;0
2020-08-20 02:00:00;8;3;4;7;0;0;0;0;0;0;0;0
2020-08-20 02:15:00;4;5;1;4;0;0;0;0;0;0;0;0
2020-08-20 02:30:00;7;3;5;5;0;0;0;0;0;0;0;0
2020-08-20 02:45:00;4;1;5;1;0;0;0;0;0;0;0;0
2020-08-20 03:00:00;11;1;8;8;0;0;0;0;0;0;0;0
2020-08-20 03:15:00;5;5;3;7;0;0;0;0;0;0;0;0
2020-08-20 03:30:00;4;0;5;8;0;0;0;0;0;0;0;0
2020-08-20 03:45:00;7;3;3;1;0;0;0;0;0;0;0;0
2020-08-20 04:00:00;5;2;6;5;0;0;0;0;0;0;0;0
2020-08-20 04:15:00;13;3;5;9;0;0;0;0;0;0;0;0
2020-08-20 04:30:00;7;5;6;6;0;0;0;0;0;0;0;0
2020-08-20 04:45:00;11;5;12;17;0;0;0;0;0;0;0;0
2020-08-20 05:00:00;8;3;16;21;0;0;0;0;0;0;0;0
2020-08-20 05:15:00;37;5;15;31;0;0;0;0;0;0;0;0
2020-08-20 05:30:00;50;21;29;46;0;0;0;0;0;0;0;0
2020-08-20 05:45:00;51;28;23;39;0;0;0;0;0;0;0;0
2020-08-20 06:00:00;50;24;32;50;0;0;0;0;0;0;0;0
2020-08-20 06:15:00;57;32;34;61;0;0;0;0;0;0;0;0
2020-08-20 06:30:00;85;52;54;126;0;0;0;0;0;0;0;0
2020-08-20 06:45:00;78;45;41;71;0;0;0;0;2;0;0;0
2020-08-20 07:00:00;91;45;51;73;0;0;0;0;0;0;0;0
2020-08-20 07:15:00;113;65;58;83;0;0;0;0;0;2;0;0
2020-08-20 07:30:00;92;63;62;73;0;1;0;0;1;2;0;0
2020-08-20 07:45:00;104;67;72;81;2;0;0;0;2;0;0;0
2020-08-20 08:00:00;82;55;55;84;1;0;0;0;0;0;0;0
2020-08-20 08:15:00;85;64;72;97;3;0;0;0;0;2;0;0
2020-08-20 08:30:00;71;60;54;66;5;1;0;0;0;1;0;0
2020-08-20 08:45:00;104;70;57;59;7;2;6;2;4;5;4;4
2020-08-20 09:00:00;82;61;79;95;8;1;0;0;2;8;0;0
2020-08-20 09:15:00;98;78;77;65;1;2;1;2;4;5;1;1
2020-08-20 09:30:00;96;64;73;87;0;7;0;0;9;0;0;0
2020-08-20 09:45:00;110;79;76;93;6;5;0;2;1;5;0;0
2020-08-20 10:00:00;102;60;74;114;2;0;0;0;0;0;0;0
2020-08-20 10:15:00;108;65;85;121;0;3;0;0;5;0;0;0
2020-08-20 10:30:00;101;82;89;96;0;0;0;0;0;0;0;0
2020-08-20 10:45:00;131;95;78;119;0;7;0;1;10;0;1;0
2020-08-20 11:00:00;96;74;80;114;5;8;0;0;0;13;0;0
2020-08-20 11:15:00;112;82;107;122;2;5;0;0;0;5;0;0
2020-08-20 11:30:00;112;88;79;130;0;1;0;0;0;1;0;0
2020-08-20 11:45:00;107;88;74;110;38;0;1;0;0;0;0;0
2020-08-20 12:00:00;101;78;82;105;3;9;15;0;6;20;0;0
2020-08-20 12:15:00;111;69;76;101;0;20;0;5;45;16;0;14
2020-08-20 12:30:00;111;74;67;112;1;32;0;0;8;3;0;0
2020-08-20 12:45:00;96;76;81;124;4;4;0;8;0;3;0;0
2020-08-20 13:00:00;103;59;76;107;12;0;0;0;0;2;0;0
2020-08-20 13:15:00;98;64;62;104;0;0;0;0;4;0;0;0
