DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-25 00:00:00;0;15;6;21;14;0;0
2020-01-25 00:15:00;0;20;10;20;16;2;2
2020-01-25 00:30:00;0;14;15;20;17;1;1
2020-01-25 00:45:00;0;15;13;9;14;1;1
2020-01-25 01:00:00;0;10;14;23;7;0;0
2020-01-25 01:15:00;0;5;11;17;13;1;1
2020-01-25 01:30:00;0;14;3;10;11;1;1
2020-01-25 01:45:00;0;11;13;26;8;1;1
2020-01-25 02:00:00;0;7;4;12;13;0;0
2020-01-25 02:15:00;0;4;4;10;10;1;1
2020-01-25 02:30:00;0;10;6;12;5;0;0
2020-01-25 02:45:00;0;7;4;6;5;1;1
2020-01-25 03:00:00;0;5;4;13;10;0;0
2020-01-25 03:15:00;0;5;0;12;4;1;1
2020-01-25 03:30:00;0;7;2;8;5;0;0
2020-01-25 03:45:00;0;4;4;7;7;1;1
2020-01-25 04:00:00;0;3;6;14;2;0;0
2020-01-25 04:15:00;0;8;4;11;7;0;0
2020-01-25 04:30:00;0;7;3;7;7;0;0
2020-01-25 04:45:00;0;8;5;5;5;0;0
2020-01-25 05:00:00;0;18;9;12;13;0;0
2020-01-25 05:15:00;0;19;16;18;13;0;0
2020-01-25 05:30:00;1;27;17;26;19;0;0
2020-01-25 05:45:00;0;22;17;56;38;0;0
2020-01-25 06:00:00;0;19;2;49;40;0;0
2020-01-25 06:15:00;15;13;10;45;37;1;1
2020-01-25 06:30:00;1;22;14;27;20;2;2
2020-01-25 06:45:00;18;24;11;23;24;1;1
2020-01-25 07:00:00;0;31;11;18;24;2;2
2020-01-25 07:15:00;4;27;18;32;18;1;1
2020-01-25 07:30:00;0;37;37;30;28;1;1
2020-01-25 07:45:00;5;37;44;43;47;2;2
2020-01-25 08:00:00;3;38;39;44;33;2;2
2020-01-25 08:15:00;1;50;39;54;26;2;1
2020-01-25 08:30:00;2;65;42;63;46;2;3
2020-01-25 08:45:00;13;66;66;76;67;2;2
2020-01-25 09:00:00;4;75;64;61;55;1;1
2020-01-25 09:15:00;7;94;72;69;62;2;2
2020-01-25 09:30:00;4;90;77;74;75;3;3
2020-01-25 09:45:00;9;106;98;83;89;2;2
2020-01-25 10:00:00;2;107;93;106;108;3;3
2020-01-25 10:15:00;4;94;115;99;101;1;0
2020-01-25 10:30:00;1;100;102;121;92;1;2
2020-01-25 10:45:00;11;125;117;104;95;4;4
2020-01-25 11:00:00;24;110;104;118;105;2;2
2020-01-25 11:15:00;18;117;122;119;112;1;1
2020-01-25 11:30:00;27;124;122;132;127;3;3
2020-01-25 11:45:00;15;125;118;113;136;2;2
2020-01-25 12:00:00;12;116;109;104;105;2;2
2020-01-25 12:15:00;12;122;132;109;122;3;3
2020-01-25 12:30:00;4;111;128;141;144;0;0
2020-01-25 12:45:00;10;107;106;136;148;4;4
2020-01-25 13:00:00;14;117;95;124;147;0;0
2020-01-25 13:15:00;10;113;100;147;158;3;3
2020-01-25 13:30:00;22;118;108;124;163;3;3
2020-01-25 13:45:00;8;108;136;129;138;2;2
2020-01-25 14:00:00;11;138;132;140;144;2;2
2020-01-25 14:15:00;18;114;121;154;149;1;1
2020-01-25 14:30:00;6;126;104;126;138;4;4
2020-01-25 14:45:00;4;110;121;141;150;1;1
2020-01-25 15:00:00;27;113;92;112;135;3;3
2020-01-25 15:15:00;0;99;97;139;147;2;2
2020-01-25 15:30:00;26;97;110;124;133;2;2
2020-01-25 15:45:00;9;98;115;111;123;2;2
2020-01-25 16:00:00;7;110;105;117;121;0;0
2020-01-25 16:15:00;13;101;112;128;116;4;4
2020-01-25 16:30:00;9;94;113;121;115;1;1
2020-01-25 16:45:00;5;96;101;117;120;4;4
2020-01-25 17:00:00;12;87;101;126;146;1;1
2020-01-25 17:15:00;10;93;108;136;139;2;2
2020-01-25 17:30:00;8;127;109;127;111;1;1
2020-01-25 17:45:00;12;107;127;111;116;3;3
2020-01-25 18:00:00;3;101;95;103;116;3;3
2020-01-25 18:15:00;7;102;102;125;104;0;0
2020-01-25 18:30:00;4;99;105;103;83;4;3
2020-01-25 18:45:00;31;97;107;110;92;3;4
2020-01-25 19:00:00;2;94;86;75;72;2;2
2020-01-25 19:15:00;0;84;81;73;82;0;0
2020-01-25 19:30:00;8;82;80;70;69;4;4
2020-01-25 19:45:00;77;63;58;77;60;1;1
2020-01-25 20:00:00;2;68;59;68;56;4;4
2020-01-25 20:15:00;3;48;49;64;72;1;1
2020-01-25 20:30:00;0;49;53;58;50;2;2
2020-01-25 20:45:00;9;52;56;69;44;3;3
2020-01-25 21:00:00;0;52;40;50;43;2;2
2020-01-25 21:15:00;3;54;51;58;38;1;1
2020-01-25 21:30:00;0;31;31;49;50;1;1
2020-01-25 21:45:00;0;40;41;54;33;1;1
2020-01-25 22:00:00;0;46;40;58;49;2;2
2020-01-25 22:15:00;0;40;39;67;61;2;2
2020-01-25 22:30:00;1;37;46;70;33;1;1
2020-01-25 22:45:00;1;27;30;54;45;1;1
2020-01-25 23:00:00;0;33;19;57;41;3;3
2020-01-25 23:15:00;0;39;21;55;23;1;1
2020-01-25 23:30:00;0;32;23;45;27;1;1
2020-01-25 23:45:00;3;32;27;23;20;0;0
