DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-12 00:00:00;0;12;14;16;18;0;0
2020-01-12 00:15:00;0;27;18;30;15;3;3
2020-01-12 00:30:00;0;28;20;27;21;0;0
2020-01-12 00:45:00;0;16;11;35;14;1;1
2020-01-12 01:00:00;0;18;12;30;11;0;0
2020-01-12 01:15:00;0;9;0;23;9;1;1
2020-01-12 01:30:00;0;13;8;21;11;1;1
2020-01-12 01:45:00;0;14;0;23;15;1;1
2020-01-12 02:00:00;0;11;4;16;12;0;0
2020-01-12 02:15:00;0;10;12;16;11;1;1
2020-01-12 02:30:00;0;8;5;22;9;0;0
2020-01-12 02:45:00;0;7;4;9;10;1;1
2020-01-12 03:00:00;0;8;9;7;9;0;0
2020-01-12 03:15:00;0;3;4;11;6;1;1
2020-01-12 03:30:00;0;13;0;15;7;0;0
2020-01-12 03:45:00;0;3;3;7;3;1;1
2020-01-12 04:00:00;0;5;7;6;3;0;0
2020-01-12 04:15:00;0;5;5;11;7;1;1
2020-01-12 04:30:00;0;5;3;9;7;0;0
2020-01-12 04:45:00;0;6;3;6;3;1;1
2020-01-12 05:00:00;0;8;7;10;7;0;0
2020-01-12 05:15:00;0;15;4;14;4;1;1
2020-01-12 05:30:00;0;16;15;9;4;0;0
2020-01-12 05:45:00;0;14;8;12;8;1;1
2020-01-12 06:00:00;0;7;7;8;5;0;0
2020-01-12 06:15:00;0;9;8;10;6;1;1
2020-01-12 06:30:00;0;6;6;18;10;0;0
2020-01-12 06:45:00;0;11;6;12;9;1;1
2020-01-12 07:00:00;0;8;7;12;6;0;0
2020-01-12 07:15:00;0;17;5;14;15;1;1
2020-01-12 07:30:00;0;11;14;14;11;0;0
2020-01-12 07:45:00;0;4;35;20;11;1;1
2020-01-12 08:00:00;0;1;29;25;4;2;2
2020-01-12 08:15:00;0;0;29;25;19;0;0
2020-01-12 08:30:00;0;1;54;25;30;2;2
2020-01-12 08:45:00;0;19;62;29;27;0;0
2020-01-12 09:00:00;0;28;31;31;18;1;1
2020-01-12 09:15:00;1;31;52;43;37;0;0
2020-01-12 09:30:00;6;15;78;44;45;2;2
2020-01-12 09:45:00;13;2;123;40;50;0;0
2020-01-12 10:00:00;6;4;111;37;52;3;3
2020-01-12 10:15:00;2;2;80;40;59;0;0
2020-01-12 10:30:00;16;1;116;49;49;2;2
2020-01-12 10:45:00;7;5;125;55;71;0;0
2020-01-12 11:00:00;6;30;111;62;61;2;2
2020-01-12 11:15:00;3;23;97;64;63;0;0
2020-01-12 11:30:00;1;33;108;64;78;2;2
2020-01-12 11:45:00;5;51;100;90;72;0;0
2020-01-12 12:00:00;1;83;68;88;69;2;2
2020-01-12 12:15:00;5;83;81;62;66;1;1
2020-01-12 12:30:00;5;72;66;71;64;2;2
2020-01-12 12:45:00;5;90;79;96;68;0;0
2020-01-12 13:00:00;0;102;96;88;58;2;2
2020-01-12 13:15:00;4;87;68;82;64;0;0
2020-01-12 13:30:00;40;91;89;75;73;1;1
2020-01-12 13:45:00;1;88;80;87;69;0;0
2020-01-12 14:00:00;1;80;71;76;75;2;2
2020-01-12 14:15:00;0;75;73;94;83;0;0
2020-01-12 14:30:00;1;65;71;82;65;2;2
2020-01-12 14:45:00;24;92;71;103;92;0;0
2020-01-12 15:00:00;4;68;87;91;75;2;2
2020-01-12 15:15:00;1;71;53;75;80;0;0
2020-01-12 15:30:00;4;64;68;81;66;2;2
2020-01-12 15:45:00;3;76;79;89;85;0;0
2020-01-12 16:00:00;3;64;74;86;74;2;2
2020-01-12 16:15:00;1;82;58;93;70;0;0
2020-01-12 16:30:00;3;81;78;131;125;1;1
2020-01-12 16:45:00;6;83;75;141;162;1;1
2020-01-12 17:00:00;18;80;76;113;121;2;2
2020-01-12 17:15:00;2;83;85;98;109;0;0
2020-01-12 17:30:00;15;66;91;88;89;3;3
2020-01-12 17:45:00;20;16;146;109;115;0;0
2020-01-12 18:00:00;23;2;133;74;63;2;2
2020-01-12 18:15:00;3;0;131;85;78;0;0
2020-01-12 18:30:00;8;5;137;74;59;1;1
2020-01-12 18:45:00;15;15;148;77;82;0;0
2020-01-12 19:00:00;4;61;63;71;54;2;2
2020-01-12 19:15:00;2;47;60;69;62;1;1
2020-01-12 19:30:00;1;48;60;70;51;2;2
2020-01-12 19:45:00;7;58;59;70;78;0;0
2020-01-12 20:00:00;10;49;49;62;60;2;2
2020-01-12 20:15:00;0;42;49;80;50;0;0
2020-01-12 20:30:00;0;45;28;57;39;1;1
2020-01-12 20:45:00;3;44;37;51;44;0;0
2020-01-12 21:00:00;1;37;27;45;29;2;2
2020-01-12 21:15:00;2;29;25;48;39;1;1
2020-01-12 21:30:00;1;25;26;36;31;1;1
2020-01-12 21:45:00;0;27;19;35;29;1;1
2020-01-12 22:00:00;0;20;31;47;33;2;2
2020-01-12 22:15:00;0;18;18;34;35;1;1
2020-01-12 22:30:00;0;22;11;32;13;1;1
2020-01-12 22:45:00;0;14;6;32;19;0;0
2020-01-12 23:00:00;0;16;15;22;13;2;2
2020-01-12 23:15:00;0;15;12;25;9;0;0
2020-01-12 23:30:00;0;14;8;19;15;1;1
2020-01-12 23:45:00;0;11;4;9;6;0;0
