DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-03-24 00:00:00;0;5;1;1;0;0;2;1;0;0
2020-03-24 00:15:00;0;6;0;0;0;0;6;3;1;1
2020-03-24 00:30:00;0;2;0;0;0;0;8;0;0;0
2020-03-24 00:45:00;0;3;0;0;2;0;7;2;0;0
2020-03-24 01:00:00;0;4;0;0;0;0;7;4;0;0
2020-03-24 01:15:00;0;4;0;0;0;0;4;3;0;0
2020-03-24 01:30:00;0;3;0;0;0;0;4;3;1;1
2020-03-24 01:45:00;0;3;0;0;0;1;1;0;1;1
2020-03-24 02:00:00;0;3;0;0;0;0;2;1;0;0
2020-03-24 02:15:00;0;7;0;0;0;0;3;3;0;0
2020-03-24 02:30:00;0;1;0;0;0;0;2;2;0;0
2020-03-24 02:45:00;0;4;0;1;0;0;6;1;1;1
2020-03-24 03:00:00;0;1;0;1;1;0;6;2;0;0
2020-03-24 03:15:00;0;3;0;1;0;1;6;1;0;0
2020-03-24 03:30:00;0;4;0;0;0;0;4;1;0;0
2020-03-24 03:45:00;0;9;0;0;0;1;5;3;0;0
2020-03-24 04:00:00;0;5;2;1;0;0;5;3;0;0
2020-03-24 04:15:00;0;11;0;0;0;0;8;2;0;0
2020-03-24 04:30:00;0;7;0;0;0;3;5;3;1;1
2020-03-24 04:45:00;0;14;0;1;0;6;10;10;2;1
2020-03-24 05:00:00;0;20;2;2;0;15;12;9;1;0
2020-03-24 05:15:00;0;35;0;1;0;36;16;25;1;1
2020-03-24 05:30:00;0;46;0;1;5;89;37;55;5;3
2020-03-24 05:45:00;0;40;7;9;11;85;36;54;6;19
2020-03-24 06:00:00;0;48;16;32;26;70;35;55;6;7
2020-03-24 06:15:00;0;57;9;8;6;93;44;73;12;16
2020-03-24 06:30:00;0;75;2;5;2;90;51;91;16;20
2020-03-24 06:45:00;0;84;5;3;3;96;35;92;15;22
2020-03-24 07:00:00;0;63;4;12;2;86;48;96;18;18
2020-03-24 07:15:00;0;60;4;11;2;77;54;86;6;15
2020-03-24 07:30:00;0;73;11;6;10;92;53;103;11;16
2020-03-24 07:45:00;0;66;7;9;2;66;58;87;4;8
2020-03-24 08:00:00;0;49;6;5;6;66;64;58;10;7
2020-03-24 08:15:00;0;44;7;6;7;49;45;53;4;2
2020-03-24 08:30:00;0;62;6;13;4;39;58;58;9;4
2020-03-24 08:45:00;0;60;8;8;9;38;44;59;2;2
2020-03-24 09:00:00;0;57;2;8;4;21;49;52;3;2
2020-03-24 09:15:00;0;35;3;5;11;29;48;52;2;1
2020-03-24 09:30:00;0;58;10;4;6;19;57;63;7;3
2020-03-24 09:45:00;0;61;6;10;8;30;51;58;3;5
2020-03-24 10:00:00;0;47;7;13;9;19;53;66;3;1
2020-03-24 10:15:00;0;56;6;8;8;28;51;43;0;0
2020-03-24 10:30:00;0;64;6;7;2;21;64;60;4;5
2020-03-24 10:45:00;0;62;6;11;16;25;47;61;1;1
2020-03-24 11:00:00;0;60;11;13;13;24;53;52;6;3
2020-03-24 11:15:00;0;85;5;13;17;26;60;72;3;3
2020-03-24 11:30:00;0;51;5;8;8;23;57;65;5;2
2020-03-24 11:45:00;0;72;6;13;15;17;42;58;5;4
2020-03-24 12:00:00;0;78;6;17;17;24;48;52;5;4
2020-03-24 12:15:00;0;61;6;14;8;19;44;58;3;1
2020-03-24 12:30:00;0;53;6;6;10;21;52;47;5;2
2020-03-24 12:45:00;0;64;8;12;16;21;55;59;4;0
2020-03-24 13:00:00;0;64;3;11;14;37;57;68;7;4
2020-03-24 13:15:00;0;73;5;13;19;41;64;64;13;8
2020-03-24 13:30:00;0;63;9;20;20;51;54;64;6;4
2020-03-24 13:45:00;0;73;11;21;17;34;57;68;6;4
2020-03-24 14:00:00;0;69;21;25;31;40;62;65;8;4
2020-03-24 14:15:00;0;84;14;28;28;23;53;49;9;3
2020-03-24 14:30:00;0;78;9;49;58;15;54;73;6;4
2020-03-24 14:45:00;0;79;12;32;34;24;66;77;3;4
2020-03-24 15:00:00;0;90;22;28;33;19;51;64;5;3
2020-03-24 15:15:00;0;91;16;17;26;26;51;69;4;3
2020-03-24 15:30:00;0;96;20;21;28;14;60;75;5;3
2020-03-24 15:45:00;0;86;18;20;32;14;52;68;5;4
2020-03-24 16:00:00;0;104;24;49;49;13;59;79;5;1
2020-03-24 16:15:00;0;104;13;27;30;11;70;82;10;5
2020-03-24 16:30:00;0;83;10;30;27;17;59;72;11;5
2020-03-24 16:45:00;0;84;6;27;32;9;69;56;8;6
2020-03-24 17:00:00;0;91;12;19;23;5;65;91;6;1
2020-03-24 17:15:00;0;105;5;20;17;7;62;83;4;1
2020-03-24 17:30:00;0;66;7;18;23;8;56;63;8;0
2020-03-24 17:45:00;0;71;12;16;19;7;53;50;4;3
2020-03-24 18:00:00;0;81;5;10;13;9;59;61;3;2
2020-03-24 18:15:00;0;60;6;4;10;10;44;48;4;0
2020-03-24 18:30:00;0;34;9;12;8;5;51;53;0;0
2020-03-24 18:45:00;0;63;4;3;9;8;58;51;4;2
2020-03-24 19:00:00;0;49;4;6;7;6;35;34;0;1
2020-03-24 19:15:00;0;42;3;7;4;0;34;39;1;1
2020-03-24 19:30:00;0;32;2;3;5;8;36;31;4;1
2020-03-24 19:45:00;0;39;6;4;4;2;23;27;1;0
2020-03-24 20:00:00;0;28;3;6;4;10;31;33;2;0
2020-03-24 20:15:00;0;24;0;2;6;2;17;21;0;0
2020-03-24 20:30:00;0;20;1;4;5;5;17;24;0;0
2020-03-24 20:45:00;0;23;1;2;3;8;22;12;2;0
2020-03-24 21:00:00;0;18;2;3;1;11;21;16;1;0
2020-03-24 21:15:00;0;17;0;2;2;23;16;21;3;3
2020-03-24 21:30:00;0;9;1;2;2;38;11;17;2;3
2020-03-24 21:45:00;0;18;0;10;15;13;22;9;3;0
2020-03-24 22:00:00;0;17;24;28;33;6;10;14;1;2
2020-03-24 22:15:00;0;14;4;6;7;1;19;9;3;2
2020-03-24 22:30:00;0;18;3;3;1;2;9;12;0;0
2020-03-24 22:45:00;0;10;2;1;2;1;14;9;0;0
2020-03-24 23:00:00;0;2;0;0;0;0;14;9;1;1
2020-03-24 23:15:00;0;8;0;0;1;1;14;4;0;0
2020-03-24 23:30:00;0;8;0;1;0;0;9;2;0;0
