DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-26 00:00:00;6;5;8;1;0;0;1;2;0;0
2020-07-26 00:15:00;8;11;12;2;0;0;0;5;0;0
2020-07-26 00:30:00;9;8;8;0;0;0;4;4;0;0
2020-07-26 00:45:00;8;11;5;1;0;0;1;4;0;0
2020-07-26 01:00:00;2;8;11;3;0;0;1;2;0;0
2020-07-26 01:15:00;5;9;7;3;0;0;0;1;0;0
2020-07-26 01:30:00;4;5;4;1;0;0;0;1;0;0
2020-07-26 01:45:00;5;6;5;0;0;0;0;1;0;0
2020-07-26 02:00:00;9;10;4;2;0;0;0;3;0;0
2020-07-26 02:15:00;2;5;2;1;1;1;0;4;0;0
2020-07-26 02:30:00;2;1;4;1;0;0;0;1;0;0
2020-07-26 02:45:00;2;4;0;2;1;0;0;2;0;0
2020-07-26 03:00:00;0;1;4;0;0;0;0;0;0;0
2020-07-26 03:15:00;3;2;2;0;0;1;0;2;0;0
2020-07-26 03:30:00;3;2;2;1;0;0;0;1;0;0
2020-07-26 03:45:00;3;5;5;0;0;0;0;1;0;0
2020-07-26 04:00:00;2;2;1;2;0;0;0;0;0;0
2020-07-26 04:15:00;4;4;1;0;0;0;0;1;0;0
2020-07-26 04:30:00;1;2;1;0;0;0;0;0;0;0
2020-07-26 04:45:00;2;2;2;0;0;0;0;0;0;0
2020-07-26 05:00:00;2;2;0;0;0;1;0;0;0;0
2020-07-26 05:15:00;2;2;5;0;0;0;0;0;0;0
2020-07-26 05:30:00;5;5;2;0;0;0;0;0;0;0
2020-07-26 05:45:00;3;3;3;1;0;0;1;2;0;0
2020-07-26 06:00:00;0;1;2;0;0;0;0;1;0;0
2020-07-26 06:15:00;4;3;2;0;0;0;0;1;0;0
2020-07-26 06:30:00;5;7;3;1;0;0;0;1;0;0
2020-07-26 06:45:00;3;1;3;0;0;0;1;1;0;0
2020-07-26 07:00:00;4;2;3;1;0;0;0;3;0;0
2020-07-26 07:15:00;7;5;4;0;0;0;0;3;0;0
2020-07-26 07:30:00;5;5;2;1;0;1;0;2;0;0
2020-07-26 07:45:00;2;4;6;3;0;0;1;0;0;0
2020-07-26 08:00:00;4;3;3;3;0;0;3;1;0;0
2020-07-26 08:15:00;8;8;2;2;0;0;1;2;0;0
2020-07-26 08:30:00;8;7;2;2;0;0;1;1;0;0
2020-07-26 08:45:00;12;16;7;4;0;0;0;3;0;0
2020-07-26 09:00:00;11;11;11;2;0;0;0;4;0;0
2020-07-26 09:15:00;13;15;8;2;0;0;1;0;0;0
2020-07-26 09:30:00;11;12;11;5;0;0;1;4;0;0
2020-07-26 09:45:00;18;14;19;6;1;0;4;4;0;0
2020-07-26 10:00:00;16;16;8;2;0;0;1;2;0;0
2020-07-26 10:15:00;23;19;10;2;0;0;1;4;0;0
2020-07-26 10:30:00;17;20;18;6;1;0;2;3;0;0
2020-07-26 10:45:00;24;21;11;2;0;0;3;4;0;0
2020-07-26 11:00:00;28;23;18;2;1;0;2;5;0;0
2020-07-26 11:15:00;17;16;24;5;0;0;3;8;0;0
2020-07-26 11:30:00;22;11;19;3;1;1;0;6;0;0
2020-07-26 11:45:00;27;26;24;3;1;0;3;7;0;0
2020-07-26 12:00:00;20;11;13;0;1;0;2;4;0;0
2020-07-26 12:15:00;30;24;29;6;0;1;3;7;0;0
2020-07-26 12:30:00;26;20;13;3;1;0;0;5;0;0
2020-07-26 12:45:00;31;22;30;3;2;0;3;9;0;0
2020-07-26 13:00:00;26;28;21;4;0;0;1;7;0;0
2020-07-26 13:15:00;25;26;16;4;1;0;2;7;0;0
2020-07-26 13:30:00;28;21;24;1;3;1;2;6;0;0
2020-07-26 13:45:00;24;24;20;3;4;1;5;3;0;0
2020-07-26 14:00:00;26;28;14;7;2;0;5;6;0;0
2020-07-26 14:15:00;29;17;39;2;0;0;1;8;0;0
2020-07-26 14:30:00;30;31;25;6;2;0;1;9;0;0
2020-07-26 14:45:00;35;31;28;6;1;1;1;12;0;0
2020-07-26 15:00:00;42;37;26;3;7;0;4;6;0;0
