DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-21 00:00:00;1;3;4;2;3;0;6;0;1;0;0;0
2019-08-21 00:15:00;3;5;7;1;1;4;10;0;0;0;0;0
2019-08-21 00:30:00;0;3;3;3;7;3;10;0;0;0;0;0
2019-08-21 00:45:00;1;3;4;3;3;3;5;0;0;0;0;0
2019-08-21 01:00:00;3;3;4;4;3;0;2;0;0;0;0;0
2019-08-21 01:15:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-08-21 01:30:00;0;1;2;1;1;1;8;0;1;0;0;0
2019-08-21 01:45:00;1;5;6;1;0;1;4;0;0;0;0;0
2019-08-21 02:00:00;2;2;3;1;2;1;3;2;3;0;0;0
2019-08-21 02:15:00;1;2;2;1;3;2;3;0;0;0;0;0
2019-08-21 02:30:00;1;1;1;0;0;1;1;0;0;0;0;0
2019-08-21 02:45:00;1;1;1;0;1;0;1;0;0;0;0;0
2019-08-21 03:00:00;0;1;1;0;1;0;1;0;0;0;0;0
2019-08-21 03:15:00;2;2;2;0;0;0;0;0;0;0;0;0
2019-08-21 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-08-21 03:45:00;0;0;1;1;2;1;2;0;1;0;0;0
2019-08-21 04:00:00;2;3;5;0;1;0;3;0;0;0;0;0
2019-08-21 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 04:30:00;5;4;4;1;0;0;4;0;0;0;0;0
2019-08-21 04:45:00;1;5;5;4;3;1;4;0;0;1;0;0
2019-08-21 05:00:00;1;2;2;0;3;1;6;0;0;0;0;0
2019-08-21 05:15:00;2;0;4;0;0;4;17;0;0;0;0;0
2019-08-21 05:30:00;7;3;11;1;0;2;19;0;2;0;254;0
2019-08-21 05:45:00;11;13;46;0;1;4;16;0;1;0;0;0
2019-08-21 06:00:00;13;10;22;0;0;6;19;0;0;0;0;0
2019-08-21 06:15:00;11;12;11;0;1;5;23;0;1;0;0;0
2019-08-21 06:30:00;12;11;21;1;0;4;37;0;3;0;0;0
2019-08-21 06:45:00;16;17;26;1;2;4;29;0;2;3;0;0
2019-08-21 07:00:00;18;14;19;1;2;7;40;0;1;2;0;0
2019-08-21 07:15:00;26;26;34;0;4;8;42;0;3;5;0;0
2019-08-21 07:30:00;24;24;33;2;1;10;43;1;2;3;0;0
2019-08-21 07:45:00;44;35;41;1;2;11;47;0;2;2;0;1
2019-08-21 08:00:00;42;35;42;1;1;11;37;1;2;3;0;0
2019-08-21 08:15:00;29;26;40;3;3;15;40;0;4;5;0;0
2019-08-21 08:30:00;45;42;50;2;2;8;37;0;6;3;0;1
2019-08-21 08:45:00;42;45;57;0;3;14;58;0;3;1;0;0
2019-08-21 09:00:00;40;59;63;1;6;13;30;3;4;1;0;1
2019-08-21 09:15:00;44;44;52;1;6;14;32;0;8;0;0;0
2019-08-21 09:30:00;53;59;71;10;22;21;36;1;12;1;0;0
2019-08-21 09:45:00;70;76;74;9;11;18;52;5;21;1;0;1
2019-08-21 10:00:00;60;74;76;8;10;23;56;2;13;0;0;4
2019-08-21 10:15:00;59;68;77;15;13;15;55;5;13;1;0;3
2019-08-21 10:30:00;57;61;59;10;14;21;54;5;18;0;0;0
2019-08-21 10:45:00;56;67;70;7;8;22;55;7;18;0;0;2
2019-08-21 11:00:00;65;62;75;12;20;36;66;4;15;0;0;0
2019-08-21 11:15:00;67;65;71;12;14;33;58;10;32;2;0;0
2019-08-21 11:30:00;71;88;81;18;24;49;67;9;16;1;0;4
2019-08-21 11:45:00;56;53;61;26;19;33;67;7;25;0;0;3
2019-08-21 12:00:00;58;80;78;22;20;31;75;4;29;1;0;4
2019-08-21 12:15:00;50;50;55;32;14;46;94;4;22;1;0;2
2019-08-21 12:30:00;46;63;64;22;16;37;100;6;16;1;0;0
2019-08-21 12:45:00;43;59;55;18;16;33;82;6;15;2;0;3
2019-08-21 13:00:00;44;50;63;22;17;34;113;6;23;0;0;3
