DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-03-16 00:00:00;17;10;0;0;1;0;21;14;0;0;0;1;0;0;0
2020-03-16 00:15:00;17;14;2;0;0;0;16;11;0;0;0;1;0;0;0
2020-03-16 00:30:00;24;7;0;0;2;0;13;12;0;0;0;1;0;0;0
2020-03-16 00:45:00;15;9;0;1;0;0;10;9;0;0;0;1;0;0;0
2020-03-16 01:00:00;8;6;0;0;0;0;9;6;0;0;0;1;0;0;0
2020-03-16 01:15:00;8;7;1;0;0;0;20;13;0;0;0;0;0;0;0
2020-03-16 01:30:00;13;4;0;0;0;0;8;8;0;0;0;0;0;0;0
2020-03-16 01:45:00;7;3;0;0;0;0;11;10;0;0;0;0;0;0;0
2020-03-16 02:00:00;9;4;0;0;0;0;9;5;0;0;0;0;0;0;0
2020-03-16 02:15:00;8;2;0;0;0;0;16;10;0;0;0;0;0;0;0
2020-03-16 02:30:00;5;4;1;0;0;0;13;9;0;0;0;0;0;0;0
2020-03-16 02:45:00;7;4;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-03-16 03:00:00;4;3;1;0;0;0;18;11;0;0;0;0;0;0;0
2020-03-16 03:15:00;8;6;1;0;0;0;11;8;0;0;0;0;0;0;0
2020-03-16 03:30:00;3;6;1;0;0;0;17;12;0;0;0;0;0;0;0
2020-03-16 03:45:00;8;6;0;0;0;0;12;10;0;0;0;1;0;0;0
2020-03-16 04:00:00;10;7;0;0;0;0;19;15;0;0;0;0;0;0;0
2020-03-16 04:15:00;11;12;1;0;1;0;29;22;0;0;0;1;0;0;0
2020-03-16 04:30:00;16;18;2;0;0;0;24;21;0;0;0;0;0;0;0
2020-03-16 04:45:00;43;28;0;0;0;0;43;33;0;0;0;0;0;0;0
2020-03-16 05:00:00;82;45;1;1;0;0;43;41;0;0;0;0;0;0;0
2020-03-16 05:15:00;125;78;0;0;0;0;62;61;0;0;0;0;0;0;0
2020-03-16 05:30:00;125;81;4;0;2;1;56;60;0;0;0;2;0;0;0
2020-03-16 05:45:00;110;78;1;0;2;0;54;66;0;0;0;2;0;0;0
2020-03-16 06:00:00;111;76;0;0;3;2;86;89;0;0;0;3;0;0;0
2020-03-16 06:15:00;97;106;0;1;1;1;67;123;0;0;0;2;0;0;0
2020-03-16 06:30:00;118;146;4;1;2;3;65;178;0;0;0;3;0;1;0
2020-03-16 06:45:00;108;141;5;1;5;3;80;188;0;0;0;6;0;0;5
2020-03-16 07:00:00;108;127;6;2;2;2;81;173;0;0;0;2;0;0;0
2020-03-16 07:15:00;104;113;5;2;8;1;75;182;0;0;0;9;0;0;0
2020-03-16 07:30:00;102;110;7;1;7;2;55;169;0;0;0;5;2;0;0
2020-03-16 07:45:00;99;114;10;10;7;4;74;190;0;0;0;9;0;0;0
2020-03-16 08:00:00;86;101;9;1;8;2;82;154;0;0;0;12;3;0;0
2020-03-16 08:15:00;98;101;5;2;3;4;106;171;0;0;0;3;0;0;0
2020-03-16 08:30:00;98;87;6;3;4;7;89;165;0;0;0;6;2;0;0
2020-03-16 08:45:00;94;101;10;0;6;6;68;177;0;0;0;6;0;0;0
2020-03-16 09:00:00;96;106;13;1;8;1;103;149;0;0;0;8;0;0;0
2020-03-16 09:15:00;92;112;15;1;7;2;118;177;0;0;0;7;3;3;0
2020-03-16 09:30:00;90;126;6;0;9;3;126;176;0;0;0;10;0;0;0
2020-03-16 09:45:00;87;95;26;0;2;0;130;195;0;0;0;3;0;0;0
2020-03-16 10:00:00;101;107;30;1;6;4;99;196;0;0;0;8;0;0;1
2020-03-16 10:15:00;86;114;12;1;7;5;94;179;0;0;0;9;0;0;4
2020-03-16 10:30:00;81;126;6;4;6;1;131;219;0;0;0;8;1;11;0
2020-03-16 10:45:00;106;116;15;2;8;11;73;190;0;0;0;9;10;0;1
2020-03-16 11:00:00;61;88;8;2;6;2;88;190;0;0;0;7;0;0;0
2020-03-16 11:15:00;59;77;14;0;7;4;120;200;0;0;0;7;0;0;1
2020-03-16 11:30:00;63;77;12;2;11;1;60;177;0;0;0;11;5;0;3
2020-03-16 11:45:00;74;103;15;1;10;7;51;166;0;0;0;12;0;0;6
2020-03-16 12:00:00;91;97;21;0;6;4;71;210;1;0;0;8;0;0;0
2020-03-16 12:15:00;93;112;22;2;9;3;56;181;0;0;0;8;0;0;0
2020-03-16 12:30:00;76;99;23;0;16;6;42;167;0;0;0;18;0;0;0
2020-03-16 12:45:00;93;118;19;1;8;6;73;193;0;0;0;8;0;0;2
2020-03-16 13:00:00;106;125;21;0;7;7;72;188;0;0;0;10;0;0;7
2020-03-16 13:15:00;95;124;13;1;9;7;92;198;0;0;0;11;0;0;1
2020-03-16 13:30:00;99;118;15;1;6;2;61;188;0;0;0;9;0;0;4
2020-03-16 13:45:00;88;139;7;2;13;2;95;196;0;0;0;13;3;0;8
2020-03-16 14:00:00;70;89;23;2;11;7;46;197;0;0;0;12;0;0;0
2020-03-16 14:15:00;77;78;5;0;20;7;48;204;0;0;0;21;0;0;3
2020-03-16 14:30:00;105;118;7;0;11;3;84;242;0;0;0;14;0;4;2
2020-03-16 14:45:00;93;119;10;0;14;5;69;220;0;0;0;17;0;0;0
2020-03-16 15:00:00;103;118;8;1;10;6;56;192;0;0;0;11;0;0;0
2020-03-16 15:15:00;92;103;5;0;17;4;54;210;0;0;0;18;2;0;1
2020-03-16 15:30:00;101;120;2;1;17;6;40;215;0;0;0;19;0;0;1
2020-03-16 15:45:00;85;117;5;0;15;6;51;229;0;0;0;15;0;0;2
2020-03-16 16:00:00;94;110;10;1;12;4;40;184;0;0;0;11;0;0;0
2020-03-16 16:15:00;102;128;6;2;10;9;66;242;0;0;0;14;0;0;1
2020-03-16 16:30:00;108;118;10;1;15;7;51;247;0;0;0;16;0;0;6
2020-03-16 16:45:00;113;146;9;0;16;3;50;232;0;0;0;15;0;0;1
2020-03-16 17:00:00;106;117;4;1;17;6;61;233;0;0;0;18;0;0;1
2020-03-16 17:15:00;105;138;6;0;15;6;45;227;0;0;0;15;0;0;2
2020-03-16 17:30:00;104;113;11;1;17;3;46;218;0;0;0;19;2;0;3
2020-03-16 17:45:00;103;107;7;1;20;3;51;191;0;0;0;15;0;0;0
2020-03-16 18:00:00;89;116;6;1;9;4;39;210;0;0;0;6;0;0;2
2020-03-16 18:15:00;73;89;7;1;3;4;37;190;2;0;0;7;0;0;0
2020-03-16 18:30:00;108;85;7;0;8;6;62;164;0;0;0;8;0;0;0
2020-03-16 18:45:00;78;68;16;2;5;4;35;101;0;0;0;5;1;0;2
2020-03-16 19:00:00;93;50;5;0;4;2;43;106;0;0;0;5;0;0;3
2020-03-16 19:15:00;63;50;17;0;1;4;49;90;0;0;0;2;0;0;0
2020-03-16 19:30:00;85;42;0;0;2;1;59;76;0;0;0;3;0;0;0
2020-03-16 19:45:00;71;34;12;0;1;1;45;76;0;0;0;2;1;0;0
2020-03-16 20:00:00;63;38;5;0;3;1;59;81;0;0;0;3;0;0;0
2020-03-16 20:15:00;58;35;4;0;1;1;61;68;0;0;0;1;0;0;0
2020-03-16 20:30:00;75;31;3;0;1;1;46;56;0;0;0;2;0;0;0
2020-03-16 20:45:00;59;31;1;0;1;2;49;67;0;0;0;1;0;0;0
2020-03-16 21:00:00;68;47;1;1;1;1;45;53;0;0;0;2;0;0;2
2020-03-16 21:15:00;97;43;2;0;2;1;40;47;0;0;0;3;0;0;0
2020-03-16 21:30:00;50;43;0;0;1;2;43;50;0;0;0;2;0;0;0
2020-03-16 21:45:00;44;22;2;0;2;0;54;72;0;0;0;2;0;0;0
2020-03-16 22:00:00;28;28;0;0;2;0;58;105;0;0;0;2;0;0;0
2020-03-16 22:15:00;50;25;1;0;1;2;56;87;0;0;0;1;0;0;0
2020-03-16 22:30:00;33;20;0;0;1;2;33;41;0;0;0;1;0;0;0
2020-03-16 22:45:00;21;21;0;1;1;1;26;27;0;0;0;2;0;0;0
2020-03-16 23:00:00;30;17;0;0;0;0;26;29;0;0;0;0;0;0;0
2020-03-16 23:15:00;23;16;2;0;0;0;19;20;0;0;0;1;0;0;0
2020-03-16 23:30:00;20;11;0;1;0;0;23;22;0;0;0;1;0;0;0
2020-03-16 23:45:00;15;9;0;0;0;0;20;16;0;0;0;0;0;0;0
