DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-09-05 00:00:00;4;9;0;4;9;3;4;0;0;0;0;0;0;0
2019-09-05 00:15:00;9;21;0;8;7;2;5;0;0;0;1;0;0;0
2019-09-05 00:30:00;13;13;0;4;7;2;7;0;0;0;0;0;0;0
2019-09-05 00:45:00;10;17;0;8;12;2;1;0;0;0;0;0;0;0
2019-09-05 01:00:00;3;13;0;3;7;4;3;0;0;0;0;0;0;0
2019-09-05 01:15:00;7;7;0;4;6;2;0;0;0;0;0;0;0;0
2019-09-05 01:30:00;6;3;0;2;7;0;0;0;0;0;0;0;0;0
2019-09-05 01:45:00;1;4;0;13;16;2;1;0;0;2;0;0;0;0
2019-09-05 02:00:00;4;5;0;10;7;0;0;0;0;0;0;0;0;0
2019-09-05 02:15:00;4;5;0;7;10;0;2;0;0;0;0;0;0;0
2019-09-05 02:30:00;5;5;0;2;4;2;0;0;0;0;0;0;0;0
2019-09-05 02:45:00;3;3;0;7;6;0;1;0;0;0;0;0;0;0
2019-09-05 03:00:00;2;5;0;5;4;1;0;0;0;0;0;0;0;0
2019-09-05 03:15:00;6;5;0;6;6;1;0;0;0;0;0;0;0;0
2019-09-05 03:30:00;4;7;0;3;7;1;1;0;0;0;0;0;0;0
2019-09-05 03:45:00;3;6;0;5;11;0;0;0;0;0;0;0;0;0
2019-09-05 04:00:00;1;4;0;5;4;1;0;0;0;0;0;0;0;0
2019-09-05 04:15:00;7;12;0;10;8;0;0;0;0;0;0;0;0;0
2019-09-05 04:30:00;4;12;0;6;17;1;0;0;0;0;0;0;0;0
2019-09-05 04:45:00;15;20;0;11;23;1;0;0;0;0;0;0;0;0
2019-09-05 05:00:00;42;43;0;16;23;2;0;0;0;0;0;0;0;0
2019-09-05 05:15:00;81;104;0;16;44;4;2;0;0;0;0;0;0;0
2019-09-05 05:30:00;106;143;0;32;50;5;1;0;0;1;0;0;0;0
2019-09-05 05:45:00;79;123;0;39;72;11;2;0;0;0;0;0;0;0
2019-09-05 06:00:00;78;99;0;59;79;10;3;0;0;1;0;7;0;0
2019-09-05 06:15:00;105;130;0;63;77;34;11;0;0;6;0;0;0;0
2019-09-05 06:30:00;155;160;0;73;109;33;15;0;0;4;1;0;0;0
2019-09-05 06:45:00;153;178;1;70;86;44;14;0;0;3;0;0;0;0
2019-09-05 07:00:00;162;189;0;64;86;44;13;0;0;13;0;0;0;0
2019-09-05 07:15:00;156;180;0;77;105;52;14;0;0;17;0;0;16;0
2019-09-05 07:30:00;156;186;2;94;112;56;28;0;0;22;1;0;4;0
2019-09-05 07:45:00;146;191;1;85;100;70;23;0;0;23;2;0;0;2
2019-09-05 08:00:00;120;159;0;89;104;68;31;0;0;14;2;1;2;4
2019-09-05 08:15:00;130;146;1;84;99;65;22;0;0;14;5;1;0;2
2019-09-05 08:30:00;115;137;2;97;115;57;25;0;0;14;1;1;2;0
2019-09-05 08:45:00;100;149;1;61;79;58;24;0;0;15;2;0;1;0
2019-09-05 09:00:00;100;149;2;68;94;38;18;0;0;6;1;1;1;0
2019-09-05 09:15:00;97;145;3;74;84;54;13;0;0;9;0;0;3;0
2019-09-05 09:30:00;102;161;2;82;109;58;19;0;0;13;0;0;0;0
2019-09-05 09:45:00;103;143;0;77;101;49;20;0;0;19;1;40;0;0
2019-09-05 10:00:00;88;151;3;92;101;55;29;0;0;11;0;2;0;0
2019-09-05 10:15:00;93;148;0;65;89;52;27;0;0;16;0;0;4;0
2019-09-05 10:30:00;91;147;1;88;105;53;21;0;0;13;1;0;4;1
2019-09-05 10:45:00;86;148;3;88;123;55;27;0;0;13;3;29;0;0
2019-09-05 11:00:00;91;135;3;88;116;44;27;0;0;12;6;0;6;6
2019-09-05 11:15:00;94;167;4;82;98;42;28;0;0;11;4;5;3;5
2019-09-05 11:30:00;79;151;6;86;115;64;35;0;0;13;4;6;1;0
2019-09-05 11:45:00;82;139;1;97;106;53;22;0;0;11;11;3;5;1
2019-09-05 12:00:00;76;139;2;93;112;46;28;0;0;11;3;12;4;4
2019-09-05 12:15:00;95;139;2;99;107;38;26;0;0;4;1;1;16;11
2019-09-05 12:30:00;79;139;1;85;119;44;25;0;0;1;3;42;0;1
