DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-17 00:00:00;2;1;0;0;0;0;0;2;0;0
2020-04-17 00:15:00;2;4;2;0;0;0;0;2;0;0
2020-04-17 00:30:00;1;5;8;2;0;0;1;0;0;0
2020-04-17 00:45:00;1;4;1;0;0;0;0;2;0;0
2020-04-17 01:00:00;6;7;0;2;0;0;0;1;0;0
2020-04-17 01:15:00;4;3;0;0;0;0;0;1;0;0
2020-04-17 01:30:00;2;3;3;1;0;0;0;0;0;0
2020-04-17 01:45:00;1;1;1;1;0;0;0;0;0;0
2020-04-17 02:00:00;1;2;2;2;0;0;0;0;0;0
2020-04-17 02:15:00;2;2;0;0;0;0;0;0;0;0
2020-04-17 02:30:00;2;4;6;1;0;0;0;0;0;0
2020-04-17 02:45:00;2;4;3;2;0;0;0;0;0;0
2020-04-17 03:00:00;5;5;0;0;0;0;0;0;0;0
2020-04-17 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:30:00;1;1;0;0;0;0;0;0;0;0
2020-04-17 03:45:00;3;4;4;2;0;0;0;0;0;0
2020-04-17 04:00:00;1;0;1;0;0;0;0;0;0;0
2020-04-17 04:15:00;3;3;1;1;0;0;0;0;0;0
2020-04-17 04:30:00;2;2;3;3;0;0;0;0;0;0
2020-04-17 04:45:00;7;7;6;1;0;0;0;3;0;0
2020-04-17 05:00:00;7;5;1;1;0;0;0;3;0;0
2020-04-17 05:15:00;8;10;14;3;0;0;1;2;0;0
2020-04-17 05:30:00;20;10;24;0;0;0;1;2;0;0
2020-04-17 05:45:00;19;14;32;2;2;1;4;1;0;0
2020-04-17 06:00:00;12;8;19;3;1;0;1;2;0;0
2020-04-17 06:15:00;24;21;24;1;0;0;3;2;0;0
2020-04-17 06:30:00;34;24;36;2;0;1;4;3;0;0
2020-04-17 06:45:00;27;19;31;2;1;0;1;7;0;0
2020-04-17 07:00:00;21;26;25;3;2;1;4;1;0;0
2020-04-17 07:15:00;22;22;27;3;0;3;3;7;0;0
2020-04-17 07:30:00;30;20;53;3;3;3;2;4;0;0
2020-04-17 07:45:00;31;30;43;2;3;1;3;5;2;0
2020-04-17 08:00:00;30;23;47;5;3;4;5;8;2;2
2020-04-17 08:15:00;27;28;23;0;0;1;6;3;0;0
2020-04-17 08:30:00;31;30;37;4;6;4;3;4;0;0
2020-04-17 08:45:00;27;25;25;1;2;2;4;7;1;0
2020-04-17 09:00:00;25;24;33;5;4;3;2;15;2;0
2020-04-17 09:15:00;23;32;40;6;2;4;11;5;0;0
2020-04-17 09:30:00;27;29;47;2;3;2;4;4;0;0
2020-04-17 09:45:00;40;44;34;10;6;8;5;13;1;1
2020-04-17 10:00:00;35;40;44;5;1;3;4;6;1;0
2020-04-17 10:15:00;40;50;58;4;3;7;7;2;0;2
2020-04-17 10:30:00;41;42;68;3;5;9;7;10;3;1
2020-04-17 10:45:00;33;42;58;1;1;4;11;8;3;0
2020-04-17 11:00:00;29;52;64;3;5;2;9;8;0;0
2020-04-17 11:15:00;39;35;60;4;7;5;5;11;2;1
2020-04-17 11:30:00;30;42;53;4;5;2;12;11;1;4
2020-04-17 11:45:00;35;35;57;1;8;4;9;17;0;0
2020-04-17 12:00:00;35;54;57;2;5;4;5;16;0;0
2020-04-17 12:15:00;30;69;63;4;2;3;13;8;2;1
2020-04-17 12:30:00;35;58;71;5;9;5;12;8;0;0
2020-04-17 12:45:00;29;52;54;6;2;3;16;9;7;5
2020-04-17 13:00:00;30;52;35;6;5;5;10;16;0;0
2020-04-17 13:15:00;35;43;48;7;6;4;9;13;2;47
2020-04-17 13:30:00;38;49;55;5;3;3;8;18;26;7
2020-04-17 13:45:00;28;47;69;4;4;2;8;8;1;1
2020-04-17 14:00:00;33;44;67;9;3;4;16;18;2;1
2020-04-17 14:15:00;31;42;47;4;3;1;7;7;0;0
2020-04-17 14:30:00;39;49;58;4;4;3;13;7;1;0
2020-04-17 14:45:00;29;52;51;3;4;1;7;10;1;0
2020-04-17 15:00:00;31;44;54;6;0;3;13;8;0;0
2020-04-17 15:15:00;36;43;48;3;3;4;11;7;1;0
2020-04-17 15:30:00;32;35;67;2;5;1;8;9;0;0
2020-04-17 15:45:00;34;43;46;6;6;5;14;10;0;0
2020-04-17 16:00:00;30;50;47;6;6;1;9;14;2;0
2020-04-17 16:15:00;33;35;47;5;4;2;7;5;2;0
2020-04-17 16:30:00;46;49;55;3;5;4;7;7;2;0
2020-04-17 16:45:00;33;38;40;9;2;6;9;8;2;1
2020-04-17 17:00:00;32;45;47;4;5;6;11;7;4;5
2020-04-17 17:15:00;26;39;57;9;0;3;10;9;2;0
2020-04-17 17:30:00;36;49;51;2;8;1;7;7;4;0
2020-04-17 17:45:00;27;35;55;2;5;6;3;87;0;4
2020-04-17 18:00:00;31;36;63;4;4;4;6;8;3;0
2020-04-17 18:15:00;17;27;47;1;3;3;2;8;1;0
2020-04-17 18:30:00;26;30;55;5;4;2;5;10;3;16
2020-04-17 18:45:00;11;24;41;2;0;1;3;13;1;0
2020-04-17 19:00:00;31;40;44;3;3;1;1;6;0;0
2020-04-17 19:15:00;18;24;29;0;0;1;1;6;0;1
2020-04-17 19:30:00;11;18;33;4;1;2;2;3;1;3
2020-04-17 19:45:00;19;17;33;2;1;3;0;6;0;0
2020-04-17 20:00:00;18;18;19;2;1;1;1;10;1;1
2020-04-17 20:15:00;9;9;19;1;0;0;4;7;3;0
2020-04-17 20:30:00;9;10;16;1;2;0;0;6;0;0
2020-04-17 20:45:00;9;14;11;1;0;1;0;5;0;0
2020-04-17 21:00:00;7;14;11;0;0;1;2;4;1;0
2020-04-17 21:15:00;6;7;11;1;0;0;0;3;0;0
2020-04-17 21:30:00;7;7;17;1;0;0;0;4;0;0
2020-04-17 21:45:00;7;10;3;2;2;0;5;4;0;0
2020-04-17 22:00:00;8;10;9;2;1;0;3;7;0;0
2020-04-17 22:15:00;7;5;8;1;2;0;1;2;0;0
2020-04-17 22:30:00;5;6;6;1;0;1;2;0;0;0
2020-04-17 22:45:00;4;7;6;0;0;0;0;0;0;0
2020-04-17 23:00:00;6;5;6;0;0;0;0;5;0;0
2020-04-17 23:15:00;8;9;8;1;0;0;0;4;0;0
2020-04-17 23:30:00;5;9;3;4;0;1;1;2;0;0
2020-04-17 23:45:00;4;5;6;2;1;1;0;2;0;0
