DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-06-09 00:00:00;10;12;10;11;2;3;2;3;0;3;2
2020-06-09 00:15:00;13;18;9;15;4;4;1;2;0;1;0
2020-06-09 00:30:00;11;11;8;11;3;2;0;4;0;0;0
2020-06-09 00:45:00;11;14;8;16;4;2;1;4;0;1;2
2020-06-09 01:00:00;8;9;5;11;5;2;2;1;0;2;2
2020-06-09 01:15:00;11;15;8;8;5;1;2;3;0;1;0
2020-06-09 01:30:00;6;6;5;5;1;1;0;1;0;1;2
2020-06-09 01:45:00;9;10;6;3;1;1;2;3;0;0;0
2020-06-09 02:00:00;9;13;6;2;1;2;6;1;0;0;0
2020-06-09 02:15:00;7;8;3;6;5;3;10;0;0;0;1
2020-06-09 02:30:00;7;7;4;9;4;2;1;1;0;1;0
2020-06-09 02:45:00;11;15;5;6;1;0;0;0;0;1;0
2020-06-09 03:00:00;9;10;5;13;4;1;3;2;0;1;0
2020-06-09 03:15:00;4;7;2;5;5;1;1;0;0;0;0
2020-06-09 03:30:00;3;3;4;3;0;3;0;0;0;2;0
2020-06-09 03:45:00;7;9;9;6;3;4;0;1;0;1;0
2020-06-09 04:00:00;10;13;8;2;1;0;0;3;0;0;0
2020-06-09 04:15:00;17;24;4;11;3;3;1;4;0;1;3
2020-06-09 04:30:00;15;15;6;12;6;25;1;7;0;3;0
2020-06-09 04:45:00;35;39;21;12;9;5;1;5;0;3;4
2020-06-09 05:00:00;71;73;39;18;19;27;4;6;0;11;19
2020-06-09 05:15:00;72;80;63;25;13;16;13;10;0;12;19
2020-06-09 05:30:00;88;102;69;36;27;24;14;14;0;14;22
2020-06-09 05:45:00;91;111;66;52;33;15;5;24;0;16;13
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;108;145;103;71;47;21;14;33;0;23;29
2020-06-09 06:30:00;118;140;114;66;51;43;29;24;0;16;29
2020-06-09 06:45:00;142;167;106;91;63;50;16;32;0;20;41
2020-06-09 07:00:00;102;127;100;92;63;45;54;22;0;24;34
2020-06-09 07:15:00;123;147;113;110;75;63;59;30;0;37;44
2020-06-09 07:30:00;123;161;110;104;91;47;26;31;0;24;38
2020-06-09 07:45:00;133;171;118;116;77;53;57;49;0;22;35
2020-06-09 08:00:00;97;132;106;101;75;51;70;29;0;19;32
2020-06-09 08:15:00;124;145;120;109;80;41;30;22;0;16;24
2020-06-09 08:30:00;97;136;92;93;64;45;25;26;0;25;26
2020-06-09 09:00:00;117;151;91;90;67;35;29;28;0;17;25
2020-06-09 09:15:00;109;143;91;102;70;47;37;32;0;18;30
2020-06-09 09:30:00;106;151;80;97;74;35;41;40;0;19;24
2020-06-09 09:45:00;126;178;120;118;79;36;44;30;0;33;35
2020-06-09 10:00:00;105;155;98;100;68;64;29;50;0;24;22
2020-06-09 10:15:00;113;164;110;103;86;42;34;33;0;25;25
2020-06-09 10:30:00;125;168;114;122;85;43;26;44;0;22;30
2020-06-09 10:45:00;137;178;128;129;87;47;29;51;0;30;25
2020-06-09 11:00:00;122;173;120;109;90;33;34;50;0;30;26
2020-06-09 11:15:00;111;159;107;118;80;32;42;54;0;35;33
2020-06-09 11:45:00;115;171;117;126;89;40;32;45;0;17;26
2020-06-09 12:00:00;122;180;95;124;89;37;33;50;0;30;24
2020-06-09 12:15:00;120;175;108;107;92;30;28;62;0;26;25
2020-06-09 12:30:00;119;176;101;124;96;28;28;42;0;25;31
2020-06-09 12:45:00;114;160;112;114;78;40;30;55;0;23;23
2020-06-09 13:00:00;131;183;128;127;107;29;20;52;0;26;35
2020-06-09 13:15:00;127;203;117;123;99;42;23;45;0;27;28
2020-06-09 13:30:00;117;172;130;141;97;41;21;63;0;28;37
2020-06-09 13:45:00;116;177;120;127;107;64;108;57;0;34;41
2020-06-09 14:00:00;123;187;115;139;118;66;27;58;0;27;34
2020-06-09 14:15:00;122;186;95;139;133;43;74;66;0;27;42
2020-06-09 14:30:00;115;165;85;169;130;45;26;73;0;27;36
2020-06-09 14:45:00;110;166;98;142;118;35;37;87;0;34;38
2020-06-09 15:00:00;111;164;100;138;117;31;63;69;0;18;21
2020-06-09 15:15:00;111;177;91;162;148;37;30;85;0;22;24
