DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-11-24 00:00:00;0;1;1;0;0;0;0;0;0
2020-11-24 00:15:00;0;0;0;0;0;0;0;0;0
2020-11-24 00:30:00;1;1;0;0;0;0;0;0;0
2020-11-24 00:45:00;0;0;0;0;0;0;0;0;0
2020-11-24 01:00:00;0;0;0;0;0;0;0;0;0
2020-11-24 01:15:00;1;0;0;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;0;0;0;0
2020-11-24 01:45:00;0;0;0;0;0;0;0;0;0
2020-11-24 02:00:00;0;0;1;0;0;0;0;0;0
2020-11-24 02:15:00;0;0;0;0;0;0;0;0;0
2020-11-24 02:30:00;0;0;0;0;0;0;0;0;0
2020-11-24 02:45:00;0;0;0;0;0;0;0;0;0
2020-11-24 03:00:00;0;0;0;0;0;0;0;0;0
2020-11-24 03:15:00;0;0;0;0;0;0;0;0;0
2020-11-24 03:30:00;0;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;0;0;0;0;0;0;0;0;0
2020-11-24 04:00:00;0;0;0;0;0;0;0;0;0
2020-11-24 04:15:00;0;0;0;0;0;0;0;0;0
2020-11-24 04:30:00;0;0;0;0;0;0;0;0;0
2020-11-24 04:45:00;1;0;0;0;0;0;0;0;0
2020-11-24 05:00:00;0;0;2;0;0;0;0;0;0
2020-11-24 05:15:00;1;0;1;0;0;0;0;0;0
2020-11-24 05:30:00;7;0;5;0;0;0;0;0;0
2020-11-24 05:45:00;5;1;1;1;0;0;0;3;0
2020-11-24 06:00:00;4;1;3;1;0;0;0;0;0
2020-11-24 06:15:00;4;0;1;0;0;0;0;0;0
2020-11-24 06:30:00;3;5;4;0;0;0;0;1;0
2020-11-24 06:45:00;4;6;4;4;0;1;0;0;0
2020-11-24 07:00:00;4;3;8;1;0;0;0;1;0
2020-11-24 07:15:00;11;4;5;1;0;0;2;0;0
2020-11-24 07:30:00;14;3;9;1;1;0;1;0;0
2020-11-24 07:45:00;10;9;5;6;0;3;0;0;0
2020-11-24 08:00:00;13;15;6;6;2;2;1;0;0
2020-11-24 08:15:00;15;3;5;5;3;0;0;0;0
2020-11-24 08:30:00;23;8;2;11;0;2;0;4;0
2020-11-24 08:45:00;14;2;6;5;4;1;1;0;4
2020-11-24 09:00:00;20;8;8;7;1;3;3;9;0
2020-11-24 09:15:00;31;3;7;6;7;0;1;0;7
2020-11-24 09:30:00;50;11;11;5;6;1;2;0;0
2020-11-24 09:45:00;52;4;7;9;2;1;0;2;0
2020-11-24 10:00:00;43;16;9;7;5;1;3;1;0
2020-11-24 10:15:00;63;37;10;4;4;0;0;2;0
2020-11-24 10:30:00;48;9;14;5;4;1;1;5;0
2020-11-24 10:45:00;45;7;11;10;5;0;2;0;0
2020-11-24 11:00:00;61;5;17;3;7;0;0;2;4
2020-11-24 11:15:00;49;7;13;3;2;1;1;0;1
2020-11-24 11:30:00;64;14;10;5;3;1;0;4;0
2020-11-24 11:45:00;52;4;10;3;6;2;1;0;1
2020-11-24 12:00:00;56;5;9;3;7;2;2;0;4
2020-11-24 12:15:00;59;18;12;2;5;1;3;4;0
2020-11-24 12:30:00;52;5;14;4;2;2;1;3;6
2020-11-24 12:45:00;63;9;16;5;2;1;2;1;0
