DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-11-19 00:00:00;0;4;5;0;0;2;0;0;1;1;0;0;0;0
2020-11-19 00:15:00;2;5;5;2;6;6;1;1;2;2;0;0;0;0
2020-11-19 00:30:00;1;1;7;0;2;1;1;0;3;1;0;0;0;0
2020-11-19 00:45:00;2;3;8;0;1;0;1;1;0;1;0;0;0;0
2020-11-19 01:00:00;2;0;3;1;2;1;0;0;1;0;0;0;0;0
2020-11-19 01:15:00;2;5;4;3;4;4;0;0;2;3;0;0;0;0
2020-11-19 01:30:00;0;1;3;1;3;2;2;1;1;0;0;0;0;0
2020-11-19 01:45:00;1;1;0;0;3;1;2;1;0;1;0;0;0;0
2020-11-19 02:00:00;1;0;3;0;3;1;1;1;4;1;0;0;0;0
2020-11-19 02:15:00;1;2;1;0;2;0;1;0;2;2;0;0;0;0
2020-11-19 02:30:00;2;1;3;1;5;2;0;0;0;2;0;0;0;0
2020-11-19 02:45:00;0;3;3;0;2;1;0;1;0;2;0;0;0;0
2020-11-19 03:00:00;4;3;3;0;6;4;1;0;2;4;0;0;0;0
2020-11-19 03:15:00;3;1;5;0;2;1;0;0;0;1;0;0;0;0
2020-11-19 03:30:00;1;2;5;0;5;4;0;0;2;4;0;0;0;0
2020-11-19 03:45:00;4;3;6;1;3;3;1;0;1;1;0;0;0;0
2020-11-19 04:00:00;3;3;9;0;4;4;0;0;2;1;0;0;0;0
2020-11-19 04:15:00;5;4;3;1;3;4;0;0;2;2;0;0;0;0
2020-11-19 04:30:00;5;8;10;1;5;4;1;0;2;5;0;0;0;0
2020-11-19 04:45:00;17;11;12;1;11;10;3;2;2;8;0;0;0;0
2020-11-19 05:00:00;43;49;13;2;10;8;4;1;9;17;0;0;0;0
2020-11-19 05:15:00;84;86;42;21;16;17;4;3;13;20;0;0;0;0
2020-11-19 05:30:00;96;72;48;29;26;25;15;7;10;18;0;0;0;0
2020-11-19 05:45:00;73;49;36;22;23;25;22;9;45;57;0;0;0;0
