DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-08-07 00:00:00;0;2;5;0;0;5;4;2;3;6;2
2019-08-07 00:15:00;0;2;7;1;1;1;9;1;0;5;1
2019-08-07 00:30:00;0;2;7;0;0;2;2;1;0;3;4
2019-08-07 00:45:00;0;1;5;0;0;2;2;1;1;3;3
2019-08-07 01:00:00;0;0;2;0;0;1;1;2;1;4;1
2019-08-07 01:15:00;1;3;3;0;0;2;4;0;0;1;0
2019-08-07 01:30:00;0;0;2;1;1;0;0;0;1;5;0
2019-08-07 01:45:00;0;0;2;1;2;1;3;1;0;1;2
2019-08-07 02:00:00;0;1;3;0;1;0;1;0;0;2;0
2019-08-07 02:15:00;1;1;0;0;1;0;0;0;0;2;1
2019-08-07 02:30:00;0;0;3;0;1;0;2;1;0;3;1
2019-08-07 02:45:00;0;2;2;0;0;0;0;0;0;3;0
2019-08-07 03:00:00;0;0;0;0;0;0;0;1;0;0;0
2019-08-07 03:15:00;0;1;0;1;1;0;0;0;0;0;1
2019-08-07 03:30:00;0;1;4;1;1;1;1;0;0;3;0
2019-08-07 03:45:00;1;0;1;0;0;0;1;0;0;2;0
2019-08-07 04:00:00;0;2;4;0;0;0;0;0;0;2;0
2019-08-07 04:15:00;1;2;2;0;1;0;0;0;0;1;0
2019-08-07 04:30:00;0;1;2;0;0;0;4;0;0;0;1
2019-08-07 04:45:00;2;6;5;1;3;0;2;0;0;2;2
2019-08-07 05:00:00;5;8;9;0;4;1;1;2;1;6;9
2019-08-07 05:15:00;2;28;16;0;0;2;8;2;2;7;6
2019-08-07 05:30:00;4;25;38;1;2;5;8;0;4;11;9
2019-08-07 05:45:00;1;25;23;0;0;4;5;1;4;19;12
2019-08-07 06:00:00;4;17;15;0;2;3;7;2;10;11;11
2019-08-07 06:15:00;3;20;15;0;3;5;13;7;6;19;12
2019-08-07 06:30:00;7;45;35;5;9;10;18;7;10;18;17
2019-08-07 06:45:00;4;49;40;8;12;12;23;9;14;17;20
2019-08-07 07:00:00;4;37;30;7;11;6;18;6;15;24;15
2019-08-07 07:15:00;14;41;40;9;16;11;16;5;12;24;20
2019-08-07 07:30:00;7;38;36;9;18;16;21;8;18;16;25
2019-08-07 07:45:00;9;34;50;12;19;12;23;11;25;31;28
2019-08-07 08:00:00;17;24;38;5;14;12;24;15;20;20;31
2019-08-07 08:15:00;9;21;46;9;13;13;27;11;17;24;22
2019-08-07 08:30:00;18;22;40;7;25;14;24;17;29;35;17
2019-08-07 08:45:00;7;35;46;8;14;18;23;9;21;23;25
2019-08-07 09:00:00;7;24;50;11;14;13;17;14;21;15;11
2019-08-07 09:15:00;6;27;50;11;16;12;21;10;21;23;20
2019-08-07 09:30:00;6;28;38;6;12;14;20;14;25;24;14
2019-08-07 09:45:00;4;28;46;7;7;14;27;19;22;31;22
2019-08-07 10:00:00;6;23;45;14;19;17;22;12;20;20;20
2019-08-07 10:15:00;13;27;45;9;19;19;30;14;22;18;28
2019-08-07 10:30:00;10;26;31;12;18;15;25;17;25;24;23
2019-08-07 10:45:00;11;28;33;9;15;22;27;15;26;19;23
2019-08-07 11:00:00;15;28;39;8;19;14;24;19;23;23;22
2019-08-07 11:15:00;7;30;35;9;15;14;24;14;20;34;27
2019-08-07 11:30:00;12;42;47;12;16;15;26;20;19;19;29
2019-08-07 11:45:00;7;38;45;8;14;14;25;13;23;25;39
2019-08-07 12:00:00;12;24;48;9;21;19;27;27;11;15;19
2019-08-07 12:15:00;4;33;58;6;8;11;23;12;16;17;25
2019-08-07 12:30:00;11;30;22;4;11;15;27;16;20;24;31
2019-08-07 12:45:00;19;26;26;3;17;14;34;16;13;29;25
2019-08-07 13:00:00;18;41;29;11;23;18;21;17;17;11;29
