DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-12-28 00:00:00;3;0;0;1;1;1;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-12-28 00:15:00;3;4;0;0;5;7;0;0;0;2;2;3;3;3;6;0;0;0;0;0;0;0;0
2020-12-28 00:30:00;4;4;1;2;3;0;0;0;0;0;1;1;1;7;3;0;0;0;0;0;0;0;0
2020-12-28 00:45:00;5;5;1;1;2;0;0;0;0;1;1;1;0;6;2;0;0;0;0;0;0;0;0
2020-12-28 01:00:00;3;3;0;0;1;3;0;1;1;1;1;0;0;4;3;0;0;0;0;0;0;0;0
2020-12-28 01:15:00;4;4;1;0;1;2;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-12-28 01:30:00;3;1;0;1;4;2;0;0;0;0;0;1;0;3;4;0;0;0;0;0;0;0;0
2020-12-28 01:45:00;1;1;0;0;2;5;1;0;1;1;1;1;1;1;3;0;0;0;0;0;0;0;0
2020-12-28 02:00:00;1;0;0;0;2;4;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
2020-12-28 02:15:00;2;1;0;0;3;3;0;2;2;1;1;0;0;2;4;0;0;0;0;0;0;0;0
2020-12-28 02:30:00;4;5;1;1;5;1;0;0;0;1;1;0;0;5;6;0;0;0;0;0;0;0;0
2020-12-28 02:45:00;2;3;0;0;4;2;0;0;0;1;1;1;1;3;4;0;0;0;0;0;0;0;0
2020-12-28 03:00:00;0;3;3;0;4;2;2;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0
2020-12-28 03:15:00;3;1;0;0;6;3;0;1;2;0;0;1;1;3;6;0;0;0;0;0;0;0;0
2020-12-28 03:30:00;4;2;1;0;3;2;1;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-12-28 03:45:00;1;2;0;0;1;1;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-12-28 04:00:00;1;3;0;0;2;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-12-28 04:15:00;3;5;1;1;7;5;0;1;3;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2020-12-28 04:30:00;5;4;0;3;7;5;1;2;3;1;1;0;0;6;10;0;0;0;0;0;0;0;0
2020-12-28 04:45:00;14;11;1;2;8;2;0;3;2;3;3;1;1;14;10;0;0;0;0;0;0;0;0
2020-12-28 05:00:00;6;8;0;3;8;5;1;1;2;2;2;1;1;7;10;0;0;0;0;0;0;0;0
2020-12-28 05:15:00;24;14;2;3;18;12;4;4;2;2;1;2;3;28;20;0;0;0;0;0;0;0;0
2020-12-28 05:30:00;28;28;1;7;18;6;3;4;11;6;5;1;1;37;19;0;0;0;0;0;0;0;0
2020-12-28 05:45:00;21;22;2;3;18;16;1;4;2;6;3;4;3;27;27;0;0;0;0;4;0;0;0
2020-12-28 06:00:00;28;26;1;2;15;15;2;3;3;6;6;4;3;31;21;0;0;0;0;1;0;0;0
2020-12-28 06:15:00;36;30;1;3;19;16;2;8;9;6;8;5;5;46;27;0;0;0;0;0;0;0;0
2020-12-28 06:30:00;31;45;0;6;39;19;3;10;3;6;9;6;7;49;45;0;0;0;0;0;0;0;0
2020-12-28 06:45:00;28;34;1;3;29;17;2;3;4;6;7;5;3;39;37;0;0;0;0;0;0;0;0
2020-12-28 07:00:00;38;29;0;5;35;33;3;10;6;6;6;10;10;48;48;0;0;0;0;0;0;0;0
2020-12-28 07:15:00;49;52;3;8;35;24;7;9;13;12;12;3;3;59;45;0;1;0;0;0;0;0;0
2020-12-28 07:30:00;53;51;4;7;57;32;5;14;12;17;6;14;12;71;64;0;0;0;0;0;0;0;0
