DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-30 00:00:00;1;4;0;0;0;0;0;0;0;0;0
2020-04-30 00:15:00;1;3;0;14;3;3;0;2;0;0;0
2020-04-30 00:30:00;0;1;0;0;0;0;0;1;0;0;0
2020-04-30 00:45:00;2;1;0;1;0;1;0;0;0;0;0
2020-04-30 01:00:00;0;0;0;2;0;0;0;0;0;0;0
2020-04-30 01:15:00;0;0;0;4;0;4;0;0;0;0;0
2020-04-30 01:30:00;1;2;0;1;0;0;1;0;0;0;0
2020-04-30 01:45:00;0;2;0;1;0;1;0;0;0;0;0
2020-04-30 02:00:00;0;1;0;1;1;1;0;1;0;0;0
2020-04-30 02:15:00;1;0;0;1;0;0;0;1;0;0;0
2020-04-30 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 02:45:00;1;1;0;2;0;2;0;0;0;0;0
2020-04-30 03:00:00;1;2;0;0;0;0;0;0;0;0;0
2020-04-30 03:15:00;1;5;0;1;1;1;0;0;0;0;0
2020-04-30 03:30:00;1;0;0;3;0;3;0;0;0;0;0
2020-04-30 03:45:00;1;5;0;0;0;0;0;1;0;0;0
2020-04-30 04:00:00;1;1;0;2;0;0;0;0;0;0;0
2020-04-30 04:15:00;1;3;0;3;0;3;0;0;0;0;0
2020-04-30 04:30:00;2;0;0;2;0;2;0;1;0;0;0
2020-04-30 04:45:00;0;1;0;2;0;2;0;0;0;0;0
2020-04-30 05:00:00;5;4;0;3;0;1;2;1;0;0;0
2020-04-30 05:15:00;7;3;0;7;1;3;4;5;0;0;0
2020-04-30 05:30:00;3;4;0;10;2;6;1;8;0;0;0
2020-04-30 05:45:00;12;19;0;21;0;11;1;5;0;0;0
2020-04-30 06:00:00;12;14;0;18;6;9;1;7;0;0;0
2020-04-30 06:15:00;32;34;0;25;4;17;3;8;0;0;0
2020-04-30 06:30:00;38;31;0;30;11;22;7;18;0;0;0
2020-04-30 06:45:00;29;32;0;23;11;31;6;13;0;0;0
2020-04-30 07:00:00;49;41;0;33;13;30;4;22;0;0;0
2020-04-30 07:15:00;58;71;0;23;10;17;2;22;1;0;0
2020-04-30 07:30:00;67;65;0;38;13;27;4;23;1;0;0
2020-04-30 07:45:00;65;64;0;39;7;31;9;23;0;0;0
2020-04-30 08:00:00;54;40;0;34;9;22;0;20;0;0;0
2020-04-30 08:15:00;52;61;0;60;15;47;7;28;0;0;0
2020-04-30 08:30:00;46;46;0;46;5;29;6;14;0;0;0
2020-04-30 08:45:00;48;54;0;45;12;32;4;17;0;0;0
2020-04-30 09:00:00;30;32;0;40;0;28;3;9;0;0;0
2020-04-30 09:15:00;37;41;0;52;4;28;7;10;0;0;0
2020-04-30 09:30:00;36;34;0;45;4;27;4;13;0;1;0
2020-04-30 09:45:00;36;39;0;44;1;30;6;12;0;2;0
2020-04-30 10:00:00;34;47;0;50;4;35;3;14;0;6;0
2020-04-30 10:15:00;40;50;0;47;11;34;4;12;0;0;0
2020-04-30 10:30:00;35;30;0;60;8;44;6;11;0;0;0
2020-04-30 10:45:00;36;37;0;54;11;35;5;16;0;0;0
2020-04-30 11:00:00;46;38;0;51;3;39;7;17;0;0;0
2020-04-30 11:15:00;32;31;0;62;10;40;6;15;4;4;0
2020-04-30 11:30:00;39;37;0;63;12;53;7;12;0;0;0
2020-04-30 11:45:00;31;48;0;62;5;49;7;21;0;0;0
2020-04-30 12:00:00;28;52;0;58;6;40;3;14;0;0;0
2020-04-30 12:15:00;30;38;0;62;7;45;4;15;2;0;0
2020-04-30 12:30:00;26;33;0;59;7;45;6;12;0;0;0
2020-04-30 12:45:00;34;44;0;80;9;69;10;27;0;1;1
2020-04-30 13:00:00;35;47;0;80;22;60;10;31;0;0;0
2020-04-30 13:15:00;36;39;0;53;10;45;7;21;0;0;0
2020-04-30 13:30:00;28;36;0;57;7;49;7;16;0;0;0
2020-04-30 13:45:00;39;47;0;47;8;40;7;14;2;0;0
2020-04-30 14:00:00;40;35;0;74;6;58;11;15;4;0;0
2020-04-30 14:15:00;41;57;0;70;8;44;9;12;0;0;0
