DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-11-22 00:00:00;10;2;2;0;0;8;2;8;0;1;0
2019-11-22 00:15:00;7;5;6;0;0;5;3;5;0;4;0
2019-11-22 00:30:00;4;3;3;0;0;11;2;11;4;3;0
2019-11-22 00:45:00;4;0;0;0;0;4;1;4;0;1;0
2019-11-22 01:00:00;3;2;1;0;0;5;2;5;2;7;0
2019-11-22 01:15:00;4;4;4;0;0;7;3;7;0;0;0
2019-11-22 01:30:00;2;2;1;0;0;4;4;4;3;1;0
2019-11-22 01:45:00;7;3;2;0;0;6;3;6;0;2;0
2019-11-22 02:00:00;7;3;1;0;0;9;2;9;1;0;0
2019-11-22 02:15:00;2;3;1;0;0;7;3;6;0;1;0
2019-11-22 02:30:00;4;2;2;0;0;5;2;5;2;1;0
2019-11-22 02:45:00;3;1;0;0;0;2;1;2;1;0;0
2019-11-22 03:00:00;6;6;4;0;0;4;8;4;3;5;0
2019-11-22 03:15:00;5;2;1;0;0;6;2;6;2;2;0
2019-11-22 03:30:00;8;1;1;0;0;5;3;5;0;2;0
2019-11-22 03:45:00;6;3;2;1;0;4;3;4;2;5;0
2019-11-22 04:00:00;5;2;3;0;0;5;4;5;2;4;0
2019-11-22 04:15:00;10;0;1;0;0;9;3;9;0;3;0
2019-11-22 04:30:00;14;0;0;0;0;13;7;13;2;3;0
2019-11-22 04:45:00;21;7;4;0;0;12;10;12;2;4;0
2019-11-22 05:00:00;38;3;2;0;0;18;5;18;4;4;0
2019-11-22 05:15:00;35;3;4;0;0;16;3;16;2;2;0
2019-11-22 05:30:00;89;2;1;0;0;46;5;46;1;1;0
2019-11-22 05:45:00;104;5;6;0;1;35;8;35;3;8;0
2019-11-22 06:00:00;71;5;5;0;0;67;21;68;4;8;0
2019-11-22 06:15:00;119;2;1;0;0;56;12;56;12;9;0
2019-11-22 06:30:00;163;7;5;0;4;86;11;86;10;7;0
2019-11-22 06:45:00;183;1;1;1;1;66;17;66;3;5;0
2019-11-22 07:00:00;188;1;0;0;1;53;19;52;8;5;0
2019-11-22 07:15:00;243;2;1;0;0;58;27;58;9;5;0
2019-11-22 07:30:00;204;2;5;0;1;57;19;57;9;3;0
2019-11-22 07:45:00;174;3;2;0;1;56;15;56;8;7;0
2019-11-22 08:00:00;167;5;1;0;0;52;21;51;11;11;0
2019-11-22 08:15:00;137;3;0;0;0;45;20;45;12;5;0
2019-11-22 08:30:00;123;1;0;0;0;44;21;43;18;7;0
2019-11-22 08:45:00;130;2;2;1;0;54;28;54;17;9;0
2019-11-22 09:00:00;109;2;1;1;1;65;25;65;25;12;0
2019-11-22 09:15:00;115;2;1;0;2;68;27;68;27;10;0
2019-11-22 09:30:00;112;4;2;0;0;61;35;61;28;12;0
2019-11-22 09:45:00;120;1;0;0;1;68;34;70;33;13;1
2019-11-22 10:00:00;93;1;0;1;1;71;40;73;27;15;0
2019-11-22 10:15:00;93;3;1;1;3;82;24;84;38;10;0
2019-11-22 10:30:00;117;3;1;0;0;82;36;81;37;11;2
2019-11-22 10:45:00;116;0;0;0;2;118;28;118;30;13;0
2019-11-22 11:00:00;109;2;0;0;3;94;24;95;32;17;0
2019-11-22 11:15:00;88;8;7;0;2;112;30;110;29;13;1
2019-11-22 11:30:00;95;0;0;1;1;94;31;94;23;18;0
2019-11-22 11:45:00;99;3;2;1;2;133;37;133;27;15;0
2019-11-22 12:00:00;115;4;1;0;4;144;34;142;30;19;0
2019-11-22 12:15:00;103;2;1;0;5;127;27;127;23;14;0
2019-11-22 12:30:00;122;1;3;0;3;138;36;137;28;19;0
2019-11-22 12:45:00;122;1;2;1;0;138;36;137;33;18;0
2019-11-22 13:00:00;113;2;2;0;3;160;37;161;22;22;0
2019-11-22 13:15:00;127;1;0;0;2;160;36;159;32;17;1
2019-11-22 13:30:00;141;4;3;0;2;140;25;139;20;12;1
2019-11-22 13:45:00;129;4;2;0;2;155;32;156;22;15;0
2019-11-22 14:00:00;117;4;1;0;2;174;25;169;30;12;0
2019-11-22 14:15:00;126;3;2;1;2;157;30;156;28;20;0
2019-11-22 14:30:00;128;2;2;1;2;146;33;148;23;20;0
2019-11-22 14:45:00;108;3;2;0;1;150;40;149;34;17;2
2019-11-22 15:00:00;127;0;1;0;1;177;25;175;25;20;4
2019-11-22 15:15:00;131;4;3;0;0;157;44;158;23;15;0
2019-11-22 15:30:00;145;3;1;0;2;146;31;146;31;5;1
2019-11-22 15:45:00;149;3;2;1;0;151;15;148;14;13;0
2019-11-22 16:00:00;118;7;4;0;2;143;23;145;29;17;2
2019-11-22 16:15:00;131;6;3;0;5;141;19;141;15;8;0
2019-11-22 16:30:00;115;1;1;1;1;180;17;180;11;7;0
2019-11-22 16:45:00;120;2;0;0;1;132;20;132;15;16;0
2019-11-22 17:00:00;95;5;3;0;2;151;22;150;19;8;0
2019-11-22 17:15:00;99;3;2;3;0;119;17;118;15;4;0
2019-11-22 17:30:00;116;1;0;1;0;127;25;126;19;4;1
2019-11-22 17:45:00;103;7;2;0;1;109;24;109;6;7;1
2019-11-22 18:00:00;108;1;0;0;3;98;16;97;16;6;0
2019-11-22 18:15:00;75;0;1;0;2;100;14;99;11;5;0
2019-11-22 18:30:00;64;4;0;1;0;95;8;94;5;7;1
2019-11-22 18:45:00;58;2;3;0;0;86;2;86;5;4;0
2019-11-22 19:00:00;55;2;0;0;0;94;8;94;5;7;0
2019-11-22 19:15:00;53;6;4;0;0;78;13;77;10;8;0
2019-11-22 19:30:00;44;6;5;0;0;49;12;49;3;0;0
2019-11-22 19:45:00;42;4;5;0;0;65;7;64;5;4;0
2019-11-22 20:00:00;34;2;2;0;0;63;7;62;5;1;0
2019-11-22 20:15:00;31;4;1;0;1;62;4;62;4;3;0
2019-11-22 20:30:00;41;3;1;0;0;45;2;45;5;2;0
2019-11-22 20:45:00;30;2;1;1;0;34;2;34;0;2;0
2019-11-22 21:00:00;35;0;0;0;1;52;8;51;6;2;0
2019-11-22 21:15:00;31;1;0;0;0;41;1;41;2;3;0
2019-11-22 21:30:00;32;4;2;0;0;45;2;45;2;2;0
2019-11-22 21:45:00;17;1;2;0;0;42;2;42;3;5;0
2019-11-22 22:00:00;30;4;3;0;0;49;2;49;0;1;0
2019-11-22 22:15:00;28;1;1;0;0;57;6;56;3;1;0
2019-11-22 22:30:00;19;3;3;0;0;47;3;47;3;1;0
2019-11-22 22:45:00;20;1;0;0;0;20;3;20;3;3;0
2019-11-22 23:00:00;23;4;4;0;0;42;4;42;3;2;0
2019-11-22 23:15:00;14;2;2;0;0;27;4;27;3;2;0
2019-11-22 23:30:00;20;2;1;0;0;37;6;37;1;1;0
2019-11-22 23:45:00;19;3;2;0;0;24;7;24;0;0;0
