DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-16 00:00:00;5;2;5;5;0;0;0;0;0;0;0;0
2020-06-16 00:15:00;6;5;5;5;0;0;0;0;0;0;0;0
2020-06-16 00:30:00;10;5;11;6;0;0;0;0;0;0;0;0
2020-06-16 00:45:00;2;2;2;8;0;0;0;0;0;0;0;0
2020-06-16 01:00:00;6;1;6;6;0;0;0;0;0;0;0;0
2020-06-16 01:15:00;5;5;2;1;0;0;0;0;0;0;0;0
2020-06-16 01:30:00;4;1;1;2;0;0;0;0;0;0;0;0
2020-06-16 01:45:00;3;1;12;11;0;0;0;0;0;0;0;0
2020-06-16 02:00:00;2;1;2;4;0;0;0;0;0;0;0;0
2020-06-16 02:15:00;5;1;9;12;0;0;0;0;0;0;0;0
2020-06-16 02:30:00;5;0;2;7;0;0;0;0;0;0;0;0
2020-06-16 03:00:00;6;2;3;3;0;0;0;0;0;0;0;0
2020-06-16 03:15:00;5;2;4;2;0;0;0;0;0;0;0;0
2020-06-16 03:30:00;11;3;0;2;0;0;0;0;0;0;0;0
2020-06-16 03:45:00;3;2;5;3;0;0;0;0;0;0;0;0
2020-06-16 04:00:00;6;1;6;3;0;0;0;0;0;0;0;0
2020-06-16 04:15:00;4;2;2;5;0;0;0;0;0;0;0;0
2020-06-16 04:30:00;9;2;11;18;0;0;0;0;0;0;0;0
2020-06-16 04:45:00;17;1;14;19;0;0;0;0;0;0;0;0
2020-06-16 05:00:00;14;6;27;18;0;0;0;0;0;0;0;0
2020-06-16 05:15:00;40;17;26;35;0;0;0;0;0;0;0;0
2020-06-16 05:30:00;60;26;34;39;0;2;0;0;2;0;0;0
2020-06-16 05:45:00;84;48;46;46;0;0;0;0;0;0;0;0
2020-06-16 06:00:00;61;31;61;67;0;0;0;0;0;0;0;0
2020-06-16 06:15:00;74;40;80;128;0;0;0;0;0;0;0;0
2020-06-16 06:30:00;92;59;59;94;0;0;0;0;4;0;0;0
2020-06-16 06:45:00;107;88;69;96;0;0;0;0;0;5;0;0
2020-06-16 07:00:00;114;89;84;97;0;0;0;0;0;0;0;0
2020-06-16 07:15:00;129;94;82;110;9;1;0;0;4;1;3;0
2020-06-16 07:30:00;140;113;120;135;0;2;0;0;3;0;0;0
2020-06-16 07:45:00;127;123;89;132;1;1;0;0;2;5;0;0
2020-06-16 08:00:00;143;114;95;114;2;0;0;0;0;1;0;0
2020-06-16 08:15:00;139;117;83;105;1;0;0;0;4;4;0;0
2020-06-16 08:30:00;105;127;84;101;6;0;0;0;0;3;0;0
2020-06-16 08:45:00;110;129;72;92;0;2;0;5;1;8;0;0
2020-06-16 09:00:00;129;106;88;78;6;0;4;0;2;3;0;6
2020-06-16 09:15:00;123;86;73;88;0;6;0;0;1;0;0;0
2020-06-16 09:30:00;112;82;80;83;2;0;0;0;4;1;0;0
2020-06-16 09:45:00;120;105;72;98;3;0;1;0;3;3;0;0
2020-06-16 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 10:15:00;127;102;109;96;8;2;0;0;9;4;0;0
2020-06-16 10:30:00;124;81;89;113;0;1;0;0;2;0;0;0
2020-06-16 10:45:00;158;89;99;124;6;6;0;0;8;6;0;0
2020-06-16 11:00:00;133;102;80;131;4;26;0;0;23;2;0;0
2020-06-16 11:15:00;126;90;79;110;3;2;0;0;2;6;0;0
2020-06-16 11:30:00;134;105;76;127;15;0;0;0;1;10;0;0
2020-06-16 11:45:00;126;93;111;141;4;9;0;0;2;37;0;0
2020-06-16 12:00:00;113;83;75;144;6;5;0;0;1;4;0;0
2020-06-16 12:15:00;138;96;91;120;2;0;0;0;0;2;0;0
2020-06-16 12:30:00;130;95;106;145;2;1;0;0;1;7;0;0
2020-06-16 12:45:00;140;127;99;133;2;0;0;0;4;2;0;0
2020-06-16 13:00:00;107;86;84;111;0;8;0;0;2;2;0;0
2020-06-16 13:15:00;127;86;94;135;1;1;0;0;4;3;0;0
2020-06-16 13:30:00;105;94;98;131;3;0;0;0;10;3;0;0
2020-06-16 13:45:00;127;112;112;143;6;1;0;0;9;11;1;2
2020-06-16 14:00:00;103;77;74;113;10;5;0;0;17;1;0;0
2020-06-16 14:15:00;146;99;120;140;8;3;0;0;2;3;0;0
2020-06-16 14:30:00;135;92;106;149;4;1;0;0;5;6;1;3
2020-06-16 14:45:00;144;120;101;146;23;80;9;0;21;10;0;1
2020-06-16 15:00:00;137;119;82;128;1;2;0;0;6;2;0;0
2020-06-16 15:15:00;128;124;108;163;12;13;0;0;8;5;0;0
2020-06-16 15:30:00;143;112;111;169;7;4;0;0;8;2;0;0
2020-06-16 15:45:00;160;116;133;182;1;1;0;0;16;2;0;0
2020-06-16 16:00:00;143;131;126;187;1;6;0;0;2;6;0;0
2020-06-16 16:15:00;177;129;114;185;2;0;0;0;0;6;0;0
2020-06-16 16:30:00;164;124;117;177;0;0;0;0;6;34;0;0
2020-06-16 16:45:00;148;127;109;186;14;9;0;6;1;14;0;0
2020-06-16 17:00:00;151;118;126;193;4;12;0;0;6;1;0;0
2020-06-16 17:15:00;145;122;126;170;3;4;0;0;1;12;0;0
2020-06-16 17:30:00;172;130;108;145;6;17;0;0;1;42;0;0
2020-06-16 17:45:00;153;105;101;142;6;1;0;0;38;0;0;0
2020-06-16 18:00:00;117;89;105;168;2;16;0;0;21;4;0;0
2020-06-16 18:15:00;134;118;95;134;10;2;0;0;4;4;0;0
2020-06-16 18:30:00;121;98;93;108;4;7;0;22;0;1;0;0
2020-06-16 18:45:00;114;95;90;121;1;4;0;0;4;1;0;0
2020-06-16 19:00:00;93;67;59;101;4;1;0;0;1;5;0;0
2020-06-16 19:15:00;81;74;82;112;0;1;0;0;10;1;0;0
2020-06-16 19:30:00;64;50;86;86;2;13;0;0;12;3;0;0
2020-06-16 19:45:00;53;34;70;108;4;11;0;0;3;1;0;0
2020-06-16 20:00:00;60;54;77;94;4;1;0;0;0;4;0;0
2020-06-16 20:15:00;73;43;61;89;6;0;0;0;0;0;0;0
2020-06-16 20:30:00;48;47;43;60;0;0;0;0;0;0;0;0
2020-06-16 20:45:00;58;40;45;52;0;0;0;0;0;0;0;0
2020-06-16 21:00:00;45;39;46;63;4;0;0;0;0;0;0;0
2020-06-16 21:15:00;48;34;55;68;0;0;0;0;0;0;0;0
2020-06-16 21:30:00;36;21;29;39;0;0;0;0;0;0;0;0
2020-06-16 21:45:00;27;19;38;54;0;0;0;0;0;0;0;0
2020-06-16 22:00:00;39;28;30;52;0;0;0;0;0;0;0;0
2020-06-16 22:15:00;43;29;30;27;0;0;0;0;0;0;0;0
2020-06-16 22:30:00;29;19;30;34;0;0;0;0;0;0;0;0
2020-06-16 22:45:00;36;13;20;25;0;0;0;0;0;0;0;0
2020-06-16 23:00:00;19;10;21;22;0;0;0;0;0;0;0;0
2020-06-16 23:15:00;18;12;17;9;0;0;0;0;0;0;0;0
2020-06-16 23:30:00;17;7;14;16;0;0;0;0;0;0;0;0
