DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-06-02 00:00:00;10;19;3;5;3;14;7
2020-06-02 00:15:00;7;12;3;2;2;8;8
2020-06-02 00:30:00;4;15;4;2;1;7;6
2020-06-02 00:45:00;5;14;4;32;1;7;7
2020-06-02 01:00:00;3;7;2;24;0;3;4
2020-06-02 01:15:00;4;17;5;0;0;3;4
2020-06-02 01:30:00;3;6;0;0;0;4;5
2020-06-02 01:45:00;1;5;0;0;1;6;5
2020-06-02 02:00:00;2;5;1;3;0;3;4
2020-06-02 02:15:00;1;4;0;60;0;6;5
2020-06-02 02:30:00;3;9;2;1;1;2;4
2020-06-02 02:45:00;2;10;2;1;0;8;5
2020-06-02 03:00:00;2;4;1;0;0;3;7
2020-06-02 03:15:00;7;6;1;0;0;6;4
2020-06-02 03:30:00;4;6;0;1;0;5;11
2020-06-02 03:45:00;5;11;1;22;0;1;7
2020-06-02 04:00:00;2;7;0;7;2;4;9
2020-06-02 04:15:00;4;11;3;6;2;10;10
2020-06-02 04:30:00;4;18;5;23;1;10;17
2020-06-02 04:45:00;21;36;3;767;2;9;16
2020-06-02 05:00:00;46;66;6;0;4;17;26
2020-06-02 05:15:00;106;132;11;58;6;14;24
2020-06-02 05:30:00;86;117;16;544;11;23;36
2020-06-02 05:45:00;61;94;10;314;22;27;25
2020-06-02 06:00:00;45;94;19;0;13;21;35
2020-06-02 06:15:00;65;127;28;0;23;50;63
2020-06-02 06:30:00;109;171;41;0;27;56;76
2020-06-02 06:45:00;97;187;58;0;35;65;73
2020-06-02 07:00:00;89;158;36;0;32;57;62
2020-06-02 07:15:00;91;162;43;0;30;65;90
2020-06-02 07:30:00;105;188;74;0;36;76;103
2020-06-02 07:45:00;96;163;59;3;37;86;93
2020-06-02 08:00:00;74;159;50;62;23;55;68
2020-06-02 08:15:00;64;145;52;73;30;64;80
2020-06-02 08:30:00;82;197;66;67;27;71;106
2020-06-02 08:45:00;67;168;62;69;37;74;88
2020-06-02 09:00:00;48;168;42;62;21;72;82
2020-06-02 09:15:00;58;180;55;44;25;71;94
2020-06-02 09:30:00;74;177;52;54;25;82;103
2020-06-02 09:45:00;78;175;43;72;20;97;117
2020-06-02 10:00:00;75;191;60;60;21;100;121
2020-06-02 10:15:00;61;180;54;82;28;96;108
2020-06-02 10:30:00;84;201;57;79;21;109;123
2020-06-02 10:45:00;79;171;65;84;25;94;107
2020-06-02 11:00:00;69;196;53;141;18;99;112
2020-06-02 11:15:00;75;188;70;178;29;104;116
2020-06-02 11:45:00;82;198;64;75;34;104;111
2020-06-02 12:00:00;71;173;50;62;29;110;116
2020-06-02 12:15:00;78;187;61;64;26;119;113
2020-06-02 12:30:00;74;181;55;62;21;131;115
2020-06-02 12:45:00;81;194;61;61;19;116;111
2020-06-02 13:00:00;88;204;69;59;23;102;105
2020-06-02 13:15:00;79;182;59;151;21;97;98
2020-06-02 13:30:00;102;201;76;544;24;105;116
2020-06-02 13:45:00;106;220;67;324;35;110;110
2020-06-02 14:00:00;82;155;54;47;24;126;134
2020-06-02 14:15:00;90;201;71;183;21;139;159
2020-06-02 14:30:00;81;183;69;39;24;152;164
2020-06-02 14:45:00;88;188;70;66;29;149;141
2020-06-02 15:00:00;85;185;65;74;23;139;141
2020-06-02 15:15:00;72;166;45;13;25;128;133
2020-06-02 15:30:00;81;185;69;75;25;118;125
2020-06-02 15:45:00;76;207;79;74;36;125;129
2020-06-02 16:00:00;91;177;74;85;32;138;148
2020-06-02 16:15:00;81;204;86;75;27;122;129
2020-06-02 16:30:00;86;190;72;93;26;143;136
2020-06-02 16:45:00;88;216;88;71;29;133;133
2020-06-02 17:00:00;82;198;78;78;36;133;130
2020-06-02 17:15:00;85;194;78;73;25;129;119
2020-06-02 17:30:00;88;190;81;79;19;123;135
2020-06-02 17:45:00;77;182;76;89;25;112;106
2020-06-02 18:00:00;100;189;82;67;35;105;109
2020-06-02 18:15:00;69;168;57;70;23;131;132
2020-06-02 18:30:00;57;167;57;49;12;117;104
2020-06-02 18:45:00;58;135;41;46;9;95;83
2020-06-02 19:00:00;47;148;60;42;23;74;86
2020-06-02 19:15:00;58;132;37;37;22;69;79
2020-06-02 19:30:00;53;128;55;35;11;47;58
2020-06-02 19:45:00;47;107;38;37;13;57;82
2020-06-02 20:00:00;42;86;38;31;20;68;74
2020-06-02 20:15:00;40;119;37;39;18;54;56
2020-06-02 20:30:00;48;98;40;32;14;44;56
2020-06-02 20:45:00;56;102;34;21;18;48;46
2020-06-02 21:00:00;76;121;28;28;8;44;47
2020-06-02 21:15:00;63;117;24;12;9;32;41
2020-06-02 21:30:00;53;92;17;29;15;31;39
2020-06-02 21:45:00;35;69;17;15;8;51;65
2020-06-02 22:00:00;21;49;18;18;4;62;65
2020-06-02 22:15:00;26;60;18;18;6;36;42
2020-06-02 22:30:00;23;49;18;14;5;24;27
2020-06-02 22:45:00;22;49;11;12;2;24;25
2020-06-02 23:00:00;12;32;10;4;6;19;23
2020-06-02 23:15:00;11;29;4;5;4;18;15
2020-06-02 23:30:00;8;28;10;1;2;9;13
