DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-08-06 00:00:00;12;20;7;0;0;0;0;6;9;2;1;5;13;2;3;3;0
2020-08-06 00:15:00;9;11;8;0;1;1;2;14;8;6;2;2;9;2;10;3;0
2020-08-06 00:30:00;11;8;8;1;0;1;0;4;5;3;2;9;7;5;3;1;0
2020-08-06 00:45:00;6;17;4;3;0;0;0;6;6;1;0;7;11;2;1;1;0
2020-08-06 01:00:00;7;6;2;0;0;2;0;3;10;4;1;7;3;2;1;1;0
2020-08-06 01:15:00;6;10;2;0;0;0;0;7;7;3;1;1;6;3;0;0;0
2020-08-06 01:30:00;7;10;2;0;0;0;0;2;2;2;1;1;8;0;0;0;0
2020-08-06 01:45:00;8;6;0;0;0;0;0;1;2;0;0;3;2;1;0;0;0
2020-08-06 02:00:00;6;6;1;0;0;0;0;3;4;1;0;2;1;0;0;1;0
2020-08-06 02:15:00;4;2;1;0;0;0;0;2;2;6;0;1;5;1;0;0;0
2020-08-06 02:30:00;5;5;0;1;0;0;0;2;3;6;0;5;3;1;0;0;0
2020-08-06 02:45:00;4;12;3;0;0;0;0;3;1;2;1;4;4;4;0;1;0
2020-08-06 03:00:00;7;3;2;0;0;0;0;4;0;1;0;2;1;2;3;0;0
2020-08-06 03:15:00;6;7;0;0;0;0;0;1;4;4;1;2;2;2;2;1;0
2020-08-06 03:30:00;4;3;2;1;0;1;0;5;1;1;0;4;3;2;0;5;0
2020-08-06 03:45:00;5;4;1;1;0;1;0;4;2;2;0;1;4;1;0;1;0
2020-08-06 04:00:00;8;6;1;0;0;1;0;6;4;2;1;1;3;0;3;0;0
2020-08-06 04:15:00;10;13;4;1;0;0;0;6;5;2;2;6;6;1;0;2;0
2020-08-06 04:30:00;15;5;4;0;0;0;1;6;6;6;1;2;3;1;13;1;0
2020-08-06 04:45:00;11;15;5;0;0;0;0;11;6;6;0;11;4;0;5;0;0
2020-08-06 05:00:00;26;13;6;0;0;0;0;6;11;3;1;10;10;6;11;0;0
2020-08-06 05:15:00;32;33;20;0;0;0;0;9;19;4;1;17;13;3;3;1;0
2020-08-06 05:30:00;39;52;55;0;0;0;1;12;25;18;9;22;15;8;10;0;0
2020-08-06 05:45:00;54;37;51;1;0;0;0;28;28;15;11;32;17;5;7;1;0
2020-08-06 06:00:00;50;45;45;3;0;1;0;23;31;13;7;36;20;7;24;3;0
2020-08-06 06:15:00;74;60;39;1;0;0;1;24;26;16;9;29;25;6;7;6;0
2020-08-06 06:30:00;78;70;56;2;0;0;1;27;39;22;17;50;28;17;14;4;0
2020-08-06 06:45:00;79;60;64;6;0;2;1;33;38;22;18;55;46;32;15;13;0
2020-08-06 07:00:00;85;73;68;3;0;2;0;53;48;18;19;68;43;35;13;10;0
2020-08-06 07:15:00;81;87;75;6;1;0;0;49;62;24;19;42;55;41;23;15;0
2020-08-06 07:30:00;80;77;81;12;2;1;3;54;54;28;21;63;61;42;31;21;0
